probe_id,pair_id,token_class_replayed,target_word_norm,strict_word_nonoverlap,source_word_count
rewritecond:19:0:compact:frontier_consolidation_fwcompact_medium_037371,compact:frontier_consolidation_fwcompact_medium_037371,overlap,san,False,8
rewritecond:19:1:compact:frontier_consolidation_fwcompact_medium_037371,compact:frontier_consolidation_fwcompact_medium_037371,overlap,san juan,True,8
rewritecond:19:2:compact:frontier_consolidation_fwcompact_medium_037371,compact:frontier_consolidation_fwcompact_medium_037371,overlap,juan county,True,8
rewritecond:19:4:compact:frontier_consolidation_fwcompact_medium_037371,compact:frontier_consolidation_fwcompact_medium_037371,overlap,local health,True,8
rewritecond:19:5:compact:frontier_consolidation_fwcompact_medium_037371,compact:frontier_consolidation_fwcompact_medium_037371,overlap,health district,True,8
rewritecond:19:6:compact:frontier_consolidation_fwcompact_medium_037371,compact:frontier_consolidation_fwcompact_medium_037371,overlap,district formed,True,8
rewritecond:20:1:compact:frontier_consolidation_fwcompact_medium_050000,compact:frontier_consolidation_fwcompact_medium_050000,nonoverlap,they ensure,True,5
rewritecond:20:3:compact:frontier_consolidation_fwcompact_medium_050000,compact:frontier_consolidation_fwcompact_medium_050000,overlap,the company,True,5
rewritecond:20:5:compact:frontier_consolidation_fwcompact_medium_050000,compact:frontier_consolidation_fwcompact_medium_050000,overlap,company's financial,True,5
rewritecond:20:6:compact:frontier_consolidation_fwcompact_medium_050000,compact:frontier_consolidation_fwcompact_medium_050000,overlap,financial stability,True,5
rewritecond:20:7:compact:frontier_consolidation_fwcompact_medium_050000,compact:frontier_consolidation_fwcompact_medium_050000,overlap,stability,False,5
rewritecond:21:2:compact:frontier_consolidation_fwcompact_medium_027762,compact:frontier_consolidation_fwcompact_medium_027762,nonoverlap,program offer,True,8
rewritecond:21:3:compact:frontier_consolidation_fwcompact_medium_027762,compact:frontier_consolidation_fwcompact_medium_027762,nonoverlap,offers many,True,8
rewritecond:21:4:compact:frontier_consolidation_fwcompact_medium_027762,compact:frontier_consolidation_fwcompact_medium_027762,nonoverlap,many feature,True,8
rewritecond:21:5:compact:frontier_consolidation_fwcompact_medium_027762,compact:frontier_consolidation_fwcompact_medium_027762,nonoverlap,feature choice,True,8
rewritecond:21:1:compact:frontier_consolidation_fwcompact_medium_027762,compact:frontier_consolidation_fwcompact_medium_027762,overlap,the program,True,8
rewritecond:22:0:compact:frontier_consolidation_fwcompact_medium_043414,compact:frontier_consolidation_fwcompact_medium_043414,nonoverlap,climate,False,5
rewritecond:22:1:compact:frontier_consolidation_fwcompact_medium_043414,compact:frontier_consolidation_fwcompact_medium_043414,nonoverlap,climate caused,True,5
rewritecond:22:3:compact:frontier_consolidation_fwcompact_medium_043414,compact:frontier_consolidation_fwcompact_medium_043414,overlap,the queenslander,True,5
rewritecond:22:4:compact:frontier_consolidation_fwcompact_medium_043414,compact:frontier_consolidation_fwcompact_medium_043414,overlap,queenslander,False,5
rewritecond:22:5:compact:frontier_consolidation_fwcompact_medium_043414,compact:frontier_consolidation_fwcompact_medium_043414,overlap,queenslander,False,5
rewritecond:22:7:compact:frontier_consolidation_fwcompact_medium_043414,compact:frontier_consolidation_fwcompact_medium_043414,overlap,queenslander's development,True,5
rewritecond:23:0:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,nonoverlap,water,False,10
rewritecond:23:7:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,nonoverlap,so,True,10
rewritecond:23:1:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,overlap,water cannot,True,10
rewritecond:23:2:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,overlap,cannot travel,True,10
rewritecond:23:4:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,overlap,across end,True,10
rewritecond:23:5:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,overlap,end grain,True,10
rewritecond:23:11:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,overlap,balsa core,True,10
rewritecond:23:14:compact:frontier_consolidation_fwcompact_medium_027814,compact:frontier_consolidation_fwcompact_medium_027814,overlap,not rot,True,10
rewritecond:24:6:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,nonoverlap,franchise lacked,True,9
rewritecond:24:9:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,nonoverlap,uniformity due,True,9
rewritecond:24:15:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,nonoverlap,haphazard growth,True,9
rewritecond:24:2:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,overlap,borough,False,9
rewritecond:24:4:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,overlap,franchise,False,9
rewritecond:24:5:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,overlap,franchise,False,9
rewritecond:24:8:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,overlap,uniformity,False,9
rewritecond:24:11:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,overlap,to haphazard,True,9
rewritecond:24:14:compact:frontier_consolidation_fwcompact_medium_027660,compact:frontier_consolidation_fwcompact_medium_027660,overlap,haphazard,True,9
rewritecond:25:1:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,nonoverlap,rising,True,9
rewritecond:25:5:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,nonoverlap,gdp need,True,9
rewritecond:25:12:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,nonoverlap,and create,True,9
rewritecond:25:14:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,nonoverlap,more waste,True,9
rewritecond:25:6:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,overlap,needs more,True,9
rewritecond:25:7:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,overlap,more energy,True,9
rewritecond:25:9:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,overlap,resource,False,9
rewritecond:25:13:compact:frontier_consolidation_fwcompact_medium_018113,compact:frontier_consolidation_fwcompact_medium_018113,overlap,creates more,True,9
rewritecond:26:0:compact:frontier_consolidation_fwcompact_medium_050993,compact:frontier_consolidation_fwcompact_medium_050993,overlap,both,False,9
rewritecond:26:4:compact:frontier_consolidation_fwcompact_medium_050993,compact:frontier_consolidation_fwcompact_medium_050993,overlap,and russian,True,9
rewritecond:26:5:compact:frontier_consolidation_fwcompact_medium_050993,compact:frontier_consolidation_fwcompact_medium_050993,overlap,russian revolution,True,9
rewritecond:26:7:compact:frontier_consolidation_fwcompact_medium_050993,compact:frontier_consolidation_fwcompact_medium_050993,overlap,cover same,True,9
rewritecond:26:8:compact:frontier_consolidation_fwcompact_medium_050993,compact:frontier_consolidation_fwcompact_medium_050993,overlap,same idea,True,9
rewritecond:26:12:compact:frontier_consolidation_fwcompact_medium_050993,compact:frontier_consolidation_fwcompact_medium_050993,overlap,these reason,True,9
rewritecond:27:5:compact:frontier_consolidation_fwcompact_medium_015632,compact:frontier_consolidation_fwcompact_medium_015632,nonoverlap,phase let,True,12
rewritecond:27:1:compact:frontier_consolidation_fwcompact_medium_015632,compact:frontier_consolidation_fwcompact_medium_015632,overlap,the second,True,12
rewritecond:27:3:compact:frontier_consolidation_fwcompact_medium_015632,compact:frontier_consolidation_fwcompact_medium_015632,overlap,clinical,False,12
rewritecond:27:7:compact:frontier_consolidation_fwcompact_medium_015632,compact:frontier_consolidation_fwcompact_medium_015632,overlap,students learn,True,12
rewritecond:27:10:compact:frontier_consolidation_fwcompact_medium_015632,compact:frontier_consolidation_fwcompact_medium_015632,overlap,and surgical,True,12
rewritecond:27:14:compact:frontier_consolidation_fwcompact_medium_015632,compact:frontier_consolidation_fwcompact_medium_015632,overlap,principles through,True,12
rewritecond:27:17:compact:frontier_consolidation_fwcompact_medium_015632,compact:frontier_consolidation_fwcompact_medium_015632,overlap,hands-on experience,True,12
rewritecond:28:2:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,nonoverlap,university engineer,True,28
rewritecond:28:4:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,nonoverlap,discovered samarium,True,28
rewritecond:28:14:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,nonoverlap,that control,True,28
rewritecond:28:16:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,nonoverlap,light better,True,28
rewritecond:28:18:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,nonoverlap,than current,True,28
rewritecond:28:19:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,nonoverlap,current option,True,28
rewritecond:28:0:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,overlap,columbia,False,28
rewritecond:28:3:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,overlap,engineers discovered,True,28
rewritecond:28:6:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,overlap,samarium,True,28
rewritecond:28:7:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,overlap,samarium nickelate,True,28
rewritecond:28:11:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,overlap,a new,True,28
rewritecond:28:15:compact:frontier_consolidation_fwcompact_medium_026879,compact:frontier_consolidation_fwcompact_medium_026879,overlap,controls light,True,28
rewritecond:29:1:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,nonoverlap,iran ha,True,21
rewritecond:29:3:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,nonoverlap,diverse climate,True,21
rewritecond:29:7:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,nonoverlap,seasons varying,True,21
rewritecond:29:8:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,nonoverlap,varying,True,21
rewritecond:29:12:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,nonoverlap,where,True,21
rewritecond:29:18:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,nonoverlap,heat occur,True,21
rewritecond:29:0:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,overlap,iran,False,21
rewritecond:29:6:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,overlap,with season,True,21
rewritecond:29:14:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,overlap,winter cold,True,21
rewritecond:29:16:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,overlap,and summer,True,21
rewritecond:29:21:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,overlap,in some,True,21
rewritecond:29:22:compact:frontier_consolidation_fwcompact_medium_059184,compact:frontier_consolidation_fwcompact_medium_059184,overlap,some area,True,21
rewritecond:30:2:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,nonoverlap,tracking illegal,True,26
rewritecond:30:7:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,nonoverlap,cartel,False,26
rewritecond:30:9:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,nonoverlap,ties need,True,26
rewritecond:30:11:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,nonoverlap,far more,True,26
rewritecond:30:16:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,nonoverlap,vehicle inspection,True,26
rewritecond:30:17:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,nonoverlap,inspection,False,26
rewritecond:30:0:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,overlap,tracking,False,26
rewritecond:30:3:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,overlap,illegal mineral,True,26
rewritecond:30:6:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,overlap,and cartel,True,26
rewritecond:30:14:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,overlap,than simple,True,26
rewritecond:30:22:compact:frontier_consolidation_fwcompact_medium_035107,compact:frontier_consolidation_fwcompact_medium_035107,overlap,us-mexico,False,26
