label,pid,pred,gold,pred_wc,gold_wc,pred_ic,gold_ic,is_nothing,is_recency,matches_initial,irrelevant_ops,entity_type
binding_ep25_alpha1p00,move_contents_0_ops_339,the mirror and the coffee and the hat.,the bread and the coffee and the hat.,8,8,3,3,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_343,the tea and the shoe.,the creature and the shoe.,5,5,2,2,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_344,the leaf and the pot.,the cream and the map.,5,5,2,2,False,1,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_347,the tie and the bottle and the milk.,the block and the bottle and the milk.,8,8,3,3,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_349,the ball and the bowl and the car.,the cross and the seed and the train.,8,8,3,3,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_350,the pipe and the machine and the tea.,the bell and the machine and the tea.,8,8,3,3,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_351,the knife.,the map.,2,2,1,1,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_352,the cup.,the leaf.,2,2,1,1,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_360,the beer and the tissue.,the beer and the gift.,5,5,2,2,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_363,the bus and the clock and the newspaper.,the beer and the fan and the wheel.,8,8,3,3,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_365,the jacket and the paper.,the jacket and the radio.,5,5,2,2,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_366,the car and the television and the tie.,the radio and the television and the tie.,8,8,3,3,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_367,the bag.,the rock.,2,2,1,1,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_375,the bottle and the shirt.,the seed and the shirt.,5,5,2,2,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_376,the magazine and the newspaper and the painting.,the cake and the disk and the game.,8,8,3,3,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_379,the branch and the file and the wheel.,the brain and the drug and the map.,8,8,3,3,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_381,the bowl.,the suit.,2,2,1,1,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_383,the plate and the bottle.,the plate and the string.,5,5,2,2,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_385,the map.,the leaf.,2,2,1,1,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_390,the tea.,the suit.,2,2,1,1,False,1,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_392,the paper and the egg.,the creature and the egg.,5,5,2,2,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_395,the beer and the cream and the drug.,the boot and the cup and the leaf.,8,8,3,3,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_396,the coffee and the jacket and the pot.,the cake and the jacket and the pot.,8,8,3,3,False,0,False,5,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_398,the document and the tea.,the gift and the shoe.,5,5,2,2,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_402,the bomb and the coffee and the mirror.,the branch and the flower and the machine.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_403,the bone and the knife and the suit.,the bone and the guitar and the suit.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_405,the drug and the letter.,the fan and the pipe.,5,5,2,2,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_406,the bottle and the egg.,the cream and the creature.,5,5,2,2,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_408,the tea.,the suit.,2,2,1,1,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_409,the pot and the radio and the television.,the magazine and the radio and the television.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_410,the key and the letter and the watch.,the bone and the plant and the plate.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_413,the cup and the creature and the dress.,the camera and the creature and the dress.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_417,the mirror.,the cake.,2,2,1,1,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_419,the cup.,the suit.,2,2,1,1,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_420,the watch and the ice and the rock.,the boat and the ice and the rock.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_423,the chemical and the magazine and the plane.,the ball and the key and the seed.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_425,the computer and the ice and the seed.,the boot and the bowl and the plane.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_427,the bread and the knife and the wire.,the bread and the cash and the wire.,8,8,3,3,False,0,False,6,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_435,the block and the bomb and the tea.,the dish and the engine and the pipe.,8,8,3,3,False,0,False,7,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_446,the car.,the key.,2,2,1,1,False,0,False,7,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_447,the cigarette and the train.,the chemical and the string.,5,5,2,2,False,0,False,7,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_448,the machine and the ice and the rock.,the boat and the ice and the rock.,8,8,3,3,False,0,False,7,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_449,the computer and the mirror.,the boat and the disk.,5,5,2,2,False,0,False,7,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_455,the glass.,the machine.,2,2,1,1,False,0,False,8,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_456,the computer and the tie and the wheel.,the computer and the rose and the wheel.,8,8,3,3,False,0,False,8,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_459,the bell and the car.,the tape and the train.,5,5,2,2,False,0,False,8,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_461,the mirror.,the boat.,2,2,1,1,False,0,False,8,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_466,the meat and the painting and the tea.,the cake and the chemical and the shell.,8,8,3,3,False,1,False,8,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_468,the book and the coffee and the map.,the document and the milk and the newspaper.,8,8,3,3,False,0,False,8,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_471,the knife and the picture.,the chemical and the gift.,5,5,2,2,False,0,False,9,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_472,the glass and the mirror and the tape.,the book and the document and the shell.,8,8,3,3,False,0,False,9,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_473,the bag and the ball and the egg.,the cake and the chemical and the shell.,8,8,3,3,False,0,False,9,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_482,the ring and the knife.,the hat and the knife.,5,5,2,2,False,0,False,9,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_486,the chemical and the magazine and the plane.,the ball and the key and the seed.,8,8,3,3,False,0,False,10,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_499,the cup and the engine and the key.,the cheese and the phone and the picture.,8,8,3,3,False,0,False,11,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_501,the card and the paper and the radio.,the clock and the coffee and the phone.,8,8,3,3,False,0,False,11,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_503,the bomb and the meat.,the dress and the newspaper.,5,5,2,2,False,0,False,11,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_505,the ball and the newspaper and the shoe.,the cash and the map and the string.,8,8,3,3,False,0,False,12,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_509,the cheese and the phone and the key.,the cheese and the phone and the picture.,8,8,3,3,False,0,False,12,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_515,the fish and the machine and the medicine.,the key and the tape and the watch.,8,8,3,3,False,0,False,12,move_contents
coherent86,ambiref_0_ops_57,the green bomb and the red jacket and the small hat.,the blue ball and the yellow chemical and the small magazine.,11,11,3,3,False,0,False,0,ambiref
coherent86,ambiref_0_ops_114,the big cake and the big bread and the big watch.,the big cake and the big bread and the small watch.,11,11,3,3,False,0,False,1,ambiref
coherent86,ambiref_0_ops_276,the blue gift and the red gift.,the blue gift and the yellow watch.,7,7,2,2,False,0,False,3,ambiref
coherent86,ambiref_0_ops_301,the small magazine and the red gift and the blue letter.,the small magazine and the red gift and the blue magazine.,11,11,3,3,False,0,False,3,ambiref
coherent86,ambiref_0_ops_346,the blue drug and the green flower and the red fish.,the blue drug and the green flower and the yellow newspaper.,11,11,3,3,False,0,False,5,ambiref
coherent86,ambiref_0_ops_357,the blue ball and the small picture.,the yellow train and the small picture.,7,7,2,2,False,0,False,5,ambiref
coherent86,ambiref_0_ops_383,the big newspaper and the red bag.,the big newspaper and the yellow magazine.,7,7,2,2,False,0,False,6,ambiref
coherent86,ambiref_0_ops_419,the blue ice and the small medicine.,the red bag and the yellow bag.,7,7,2,2,False,1,False,7,ambiref
coherent86,regular_0_ops_134,the card.,the book.,2,2,1,1,False,0,False,1,regular
coherent86,regular_0_ops_217,the bus and the flower and the tie.,the car and the magazine and the note.,8,8,3,3,False,0,False,2,regular
coherent86,regular_0_ops_367,the bill and the cash and the disk.,the book and the bottle and the cake.,8,8,3,3,False,0,False,5,regular
coherent86,regular_0_ops_377,the book and the guitar and the game.,the book and the guitar and the magazine.,8,8,3,3,False,0,False,5,regular
coherent86,regular_0_ops_416,the dress and the string and the clock.,the dress and the string and the tea.,8,8,3,3,False,0,False,6,regular
coherent86,move_contents_0_ops_104,the bomb and the hat and the tie.,the game and the guitar and the pot.,8,8,3,3,False,0,False,1,move_contents
coherent86,move_contents_0_ops_503,the drink and the tea.,the dress and the newspaper.,5,5,2,2,False,0,False,11,move_contents
