pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0000181,1,2.2,causal_connector,capitalized,4,SCCC,6-10,6-10,0,3-4,2,1,11572,7222,open_subtitles,simple_wiki,roach,naacp,if,because
p0000182,1,2.1,causal_connector,capitalized,4,SCCC,11-25,11-25,0,2,1,1,15550,8440,simple_wiki,childes,bleeds,tauntaun,if,because
p0000183,0,0.0,causal_connector,content,1,S,26-50,26-50,0,2,2,0,15139,12674,childes,open_subtitles,syllables,announce,if,if
p0000184,1,2.3,causal_connector,content,1,S,26-50,26-50,0,5-8,3-4,1,7359,7730,open_subtitles,simple_wiki,adapt,reject,because,if
p0000185,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,8161,19247,childes,open_subtitles,touches,leak,though,if
p0000186,0,0.07100000000000001,causal_connector,content,1,S,51-100,51-100,0,2,2,0,6154,13441,qwen_pair_packed,childes,intend,tickle,if,if
p0000187,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,9211,5276,bnc_spoken,gutenberg,profile,grim,because,though
p0000188,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,2057,16851,open_subtitles,gutenberg,reminds,afterward,because,therefore
p0000189,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,5709,4537,open_subtitles,simple_wiki,meets,tore,if,because
p0000190,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,18920,11751,gutenberg,childes,deaf,sandwiches,if,because
p0000191,0,0.02,causal_connector,content,1,S,51-100,51-100,0,2,2,0,6958,9494,qwen_pair_packed,gutenberg,tore,thread,because,though
p0000192,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,16775,7264,gutenberg,open_subtitles,resolve,utter,unless,if
p0000193,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,119,13533,bnc_spoken,open_subtitles,rubbish,convince,if,because
p0000194,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,1569,2000,simple_wiki,childes,divide,hears,if,because
p0000195,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,9933,17124,gutenberg,open_subtitles,tickle,lean,if,if
p0000196,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,11421,18069,bnc_spoken,gutenberg,component,persuade,if,thus
p0000197,0,0.0,causal_connector,content,1,S,51-100,51-100,0,1,1,0,3852,8847,gutenberg,bnc_spoken,gratitude,profile,if,if
p0000198,0,0.0,causal_connector,content,1,S,51-100,51-100,0,1,1,0,14785,15343,gutenberg,bnc_spoken,shrill,ignore,if,therefore
p0000199,0,0.039,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,9018,12969,qwen_pair_packed,open_subtitles,sheer,thrill,because,if
p0000200,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,18480,6502,open_subtitles,gutenberg,spark,pupil,if,if
p0000201,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,2144,144,simple_wiki,open_subtitles,rat,leak,because,if
p0000202,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,8729,12999,bnc_spoken,childes,dialogue,hangs,if,though
p0000203,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,12475,9231,open_subtitles,gutenberg,employ,cheaper,if,though
p0000204,1,2.116,causal_connector,content,1,S,51-100,51-100,0,2,3-4,1,2329,18321,qwen_pair_packed,bnc_spoken,acknowledge,utter,although,because
p0000205,0,0.0,causal_connector,content,1,S,101-250,101-250,0,1,1,0,7905,16604,gutenberg,open_subtitles,discover,attacks,thus,therefore
p0000206,0,0.0,causal_connector,content,1,S,101-250,101-250,0,1,1,0,15913,19687,gutenberg,bnc_spoken,fail,confident,thus,although
p0000207,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,4198,8209,open_subtitles,bnc_spoken,grab,honour,if,because
p0000208,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9370,116,bnc_spoken,open_subtitles,restaurant,deserve,if,if
p0000209,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,7733,9838,gutenberg,open_subtitles,scratch,ruin,because,if
p0000210,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,11416,1878,open_subtitles,gutenberg,fund,splendid,if,thus
p0000211,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,17392,560,gutenberg,simple_wiki,sung,hip,though,because
p0000212,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,5399,7227,simple_wiki,open_subtitles,stroke,burn,because,if
p0000213,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,18646,16874,gutenberg,bnc_spoken,unfortunate,nearest,if,because
p0000214,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4512,14414,bnc_spoken,gutenberg,delay,niece,if,if
p0000215,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,2162,4748,gutenberg,childes,benefit,machines,though,because
p0000216,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2829,4649,qwen_pair_packed,fw_preserved_compact_view,grant,centers,if,because
p0000217,0,0.001,causal_connector,content,1,S,101-250,101-250,0,2,2,0,15408,19509,qwen_pair_packed,fw_preserved_compact_view,fail,links,if,if
p0000218,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,3350,8015,gutenberg,open_subtitles,patch,amongst,though,if
p0000219,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2702,16301,open_subtitles,bnc_spoken,sergeant,activists,if,if
p0000220,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,14634,17016,open_subtitles,gutenberg,fail,liberty,if,therefore
p0000221,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,19500,16545,bnc_spoken,open_subtitles,battery,stole,if,if
p0000222,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,329,16292,simple_wiki,bnc_spoken,shares,messages,although,if
p0000223,0,0.002,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9223,18963,qwen_pair_packed,fw_preserved_compact_view,exact,stops,although,if
p0000224,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,1273,8489,open_subtitles,switchboard,interfere,ours,if,though
p0000225,0,0.032,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,11089,4791,qwen_pair_packed,bnc_spoken,wrap,platform,although,if
p0000226,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,16638,4278,gutenberg,bnc_spoken,asks,recover,if,if
p0000227,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,16595,3725,gutenberg,bnc_spoken,delay,subjects,thus,although
p0000228,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,12405,7764,fw_preserved_compact_view,qwen_pair_packed,fail,delay,because,although
p0000229,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,11762,8394,childes,gutenberg,trunk,shame,though,if
p0000230,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,16874,18272,bnc_spoken,open_subtitles,tip,flash,if,if
p0000231,0,0.004,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2803,18072,qwen_pair_packed,fw_preserved_compact_view,ink,concerns,though,because
p0000232,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2169,2372,gutenberg,open_subtitles,souls,seasons,though,if
p0000233,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,18744,8511,open_subtitles,gutenberg,swallow,prospect,if,if
p0000234,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,1319,4701,open_subtitles,childes,grain,blows,if,because
p0000235,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18601,8733,gutenberg,open_subtitles,stretch,miracle,if,if
p0000236,0,0.024,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,4416,8854,open_subtitles,qwen_pair_packed,defend,theme,if,if
p0000237,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9168,11752,open_subtitles,gutenberg,recall,fail,if,if
p0000238,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,17936,14154,open_subtitles,gutenberg,hammer,behave,because,if
p0000239,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,681,289,gutenberg,open_subtitles,inches,cent,if,if
p0000240,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,1299,7114,open_subtitles,gutenberg,fathers,tastes,if,although
p0000241,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,19217,11917,open_subtitles,childes,seasons,fellows,if,if
p0000242,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9980,10799,open_subtitles,gutenberg,guide,foolish,if,because
p0000243,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4808,15990,open_subtitles,gutenberg,goods,bond,because,though
p0000244,0,0.0,causal_connector,content,1,S,101-250,101-250,0,1,1,0,6502,15439,gutenberg,childes,difficulties,spill,if,if
p0000245,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18851,12479,bnc_spoken,open_subtitles,print,cops,if,if
p0000246,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,19192,7235,gutenberg,open_subtitles,incident,shift,though,if
p0000247,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,6643,220,gutenberg,childes,scheme,fits,because,if
p0000248,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,2606,3454,gutenberg,childes,unfortunate,broad,if,because
p0000249,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,19022,13907,open_subtitles,bnc_spoken,movements,tend,because,because
p0000250,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,1565,5931,gutenberg,open_subtitles,stranger,spy,if,if
p0000251,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,17675,5678,simple_wiki,bnc_spoken,comments,deeper,because,if
p0000252,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4497,11687,open_subtitles,gutenberg,refuse,discovery,if,if
p0000253,0,0.002,causal_connector,content,1,S,101-250,101-250,0,2,2,0,3324,6333,fw_preserved_compact_view,qwen_pair_packed,observe,assault,because,because
p0000254,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,4032,10449,gutenberg,bnc_spoken,humble,concern,because,because
p0000255,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,12897,9706,open_subtitles,simple_wiki,foolish,status,if,because
p0000256,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,13552,3771,gutenberg,simple_wiki,stranger,candidate,if,if
p0000257,0,0.009000000000000001,causal_connector,content,1,S,101-250,101-250,0,2,2,0,6342,8076,qwen_pair_packed,bnc_spoken,possess,item,although,if
p0000258,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9679,7757,simple_wiki,gutenberg,stones,guide,if,although
p0000259,0,0.2,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,373,2190,childes,simple_wiki,cha,colleagues,because,if
p0000260,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4031,16544,gutenberg,childes,asks,lions,if,if
p0000261,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,19456,18999,open_subtitles,bnc_spoken,fetch,spite,if,though
p0000262,1,2.1,causal_connector,content,1,S,101-250,101-250,0,1,2,1,5002,1336,gutenberg,bnc_spoken,mild,principle,although,because
p0000263,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,3362,741,gutenberg,open_subtitles,magnificent,drag,if,if
p0000264,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18140,9516,gutenberg,bnc_spoken,refuse,tag,if,if
p0000265,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,11264,10101,childes,gutenberg,fits,trace,if,although
p0000266,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9338,12135,gutenberg,simple_wiki,confess,grounds,though,if
p0000267,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,7821,15426,open_subtitles,gutenberg,affects,lover,if,although
p0000268,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,3466,16257,open_subtitles,gutenberg,satellite,solid,if,if
p0000269,0,0.012,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4935,1909,qwen_pair_packed,childes,exact,fits,though,if
p0000270,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18140,17517,gutenberg,simple_wiki,earn,engineers,unless,because
p0000271,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,17550,13474,open_subtitles,gutenberg,muscles,selfish,because,thus
p0000272,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,829,17106,gutenberg,open_subtitles,blows,flows,if,if
p0000273,1,2.106,causal_connector,content,1,S,101-250,101-250,0,1,2,1,8,10129,gutenberg,qwen_pair_packed,eager,concern,if,because
p0000274,0,0.002,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,11092,1296,fw_preserved_compact_view,childes,confident,interests,because,though
p0000275,0,0.009000000000000001,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4008,18765,qwen_pair_packed,fw_preserved_compact_view,possess,ease,though,because
p0000276,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,15979,5839,gutenberg,bnc_spoken,foolish,afford,because,because
p0000277,0,0.018000000000000002,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,10994,1849,qwen_pair_packed,childes,overcome,pattern,because,though
p0000278,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,4593,12328,open_subtitles,simple_wiki,amongst,swept,if,because
p0000279,0,0.012,causal_connector,content,1,S,101-250,101-250,0,2,2,0,13871,8175,gutenberg,qwen_pair_packed,stops,request,if,if
p0000280,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,1201,18460,open_subtitles,gutenberg,rescue,earthquake,if,if
p0000281,0,0.007,causal_connector,content,1,S,101-250,101-250,0,2,2,0,11019,3120,qwen_pair_packed,fw_preserved_compact_view,stress,stays,therefore,if
p0000282,0,0.025,causal_connector,content,1,S,101-250,101-250,0,2,2,0,11245,11286,qwen_pair_packed,gutenberg,bore,speaks,though,if
p0000283,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,4693,13438,open_subtitles,bnc_spoken,cheeks,develop,because,if
p0000284,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,13142,19361,gutenberg,simple_wiki,suggest,property,if,because
p0000285,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,12406,5309,open_subtitles,gutenberg,dragon,worst,if,if
p0000286,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,8377,4090,gutenberg,bnc_spoken,wings,sites,though,unless
p0000287,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,443,1730,childes,open_subtitles,anger,picks,if,if
p0000288,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,15732,5835,bnc_spoken,open_subtitles,excellent,actions,therefore,because
p0000289,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,3161,14227,childes,gutenberg,shirt,fifth,if,if
p0000290,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,260,5542,bnc_spoken,open_subtitles,understood,giant,because,because
p0000291,0,0.1,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,9367,580,bnc_spoken,switchboard,issue,familiar,if,if
p0000292,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,18969,9126,gutenberg,childes,parties,crash,if,if
p0000293,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,9574,18009,gutenberg,childes,twice,bike,if,if
p0000294,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,3468,18834,simple_wiki,gutenberg,separate,evil,if,if
p0000295,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,2517,19133,open_subtitles,gutenberg,approach,choose,if,if
p0000296,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,3466,10523,open_subtitles,childes,shoot,loves,if,because
p0000297,0,0.001,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1793,19509,qwen_pair_packed,fw_preserved_compact_view,accept,camera,if,if
p0000298,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1365,4377,gutenberg,open_subtitles,blow,conditions,if,unless
p0000299,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,14086,18241,gutenberg,childes,manager,mud,though,because
p0000300,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1404,7348,open_subtitles,simple_wiki,continues,humans,if,because
p0000301,0,0.005,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,19628,3343,fw_preserved_compact_view,qwen_pair_packed,separate,lack,though,because
p0000302,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,13110,2614,gutenberg,simple_wiki,hotel,effects,if,if
p0000303,0,0.0,causal_connector,content,1,S,251-500,251-500,0,1,1,0,14353,11421,gutenberg,bnc_spoken,prior,patients,if,if
p0000304,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,15820,19391,gutenberg,bnc_spoken,symptoms,towns,though,if
p0000305,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,18500,11889,gutenberg,childes,plans,keeps,if,if
p0000306,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,2630,14160,gutenberg,simple_wiki,efforts,conflict,because,because
p0000307,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,7771,12674,gutenberg,open_subtitles,tries,remain,if,if
p0000308,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1075,5243,childes,open_subtitles,stands,cash,because,if
p0000309,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,10428,6246,gutenberg,bnc_spoken,content,workers,if,because
p0000310,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,262,16189,gutenberg,simple_wiki,babies,male,if,if
p0000311,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,10355,3033,gutenberg,open_subtitles,lack,blind,because,because
p0000312,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,7278,15299,gutenberg,open_subtitles,choose,pale,if,if
p0000313,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,4349,5797,gutenberg,open_subtitles,speech,understood,if,if
p0000314,0,0.001,causal_connector,content,1,S,251-500,251-500,0,2,2,0,8976,13303,fw_preserved_compact_view,qwen_pair_packed,patient,effort,thus,although
p0000315,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,1790,7850,gutenberg,simple_wiki,blame,laws,if,if
p0000316,0,0.0,causal_connector,content,1,S,251-500,251-500,0,1,1,0,3270,2381,gutenberg,childes,aware,afterwards,if,though
p0000317,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,15765,18720,gutenberg,open_subtitles,choose,soldier,if,because
p0000318,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,4721,9892,bnc_spoken,open_subtitles,agree,conflict,therefore,because
p0000319,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,1368,14170,bnc_spoken,simple_wiki,helps,religion,if,because
p0000320,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1533,134,childes,gutenberg,purple,crowd,because,because
p0000321,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,12847,2714,open_subtitles,childes,dreams,sorts,because,because
p0000322,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,19989,16396,open_subtitles,childes,direct,tells,if,though
p0000323,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,16666,19329,open_subtitles,gutenberg,code,knife,if,if
p0000324,0,0.0,causal_connector,content,1,S,251-500,251-500,0,1,1,0,1805,3456,gutenberg,simple_wiki,somewhat,healthy,though,because
p0000325,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,6480,8053,bnc_spoken,simple_wiki,choose,quit,if,because
p0000326,0,0.015,causal_connector,content,1,S,251-500,251-500,0,2,2,0,11429,1763,qwen_pair_packed,fw_preserved_compact_view,characters,value,although,because
p0000327,0,0.01,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,2710,2377,fw_preserved_compact_view,gutenberg,tongue,pleasant,because,if
p0000328,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1246,11820,childes,gutenberg,lights,worst,because,if
p0000329,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,12729,6903,open_subtitles,gutenberg,agree,excellent,if,therefore
p0000330,0,0.022,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,368,5544,fw_preserved_compact_view,open_subtitles,access,credit,if,because
p0000331,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,18517,5559,gutenberg,open_subtitles,recent,remain,although,if
p0000332,0,0.018000000000000002,causal_connector,content,1,S,251-500,251-500,0,1,1,0,2483,15339,gutenberg,qwen_pair_packed,soil,aside,thus,because
p0000333,0,0.012,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,4522,12684,fw_preserved_compact_view,bnc_spoken,joke,newspaper,because,because
p0000334,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,12400,12901,gutenberg,bnc_spoken,keeps,plates,if,because
