label,pred_id,entity_type,reported_numops,total_ops,irrelevant_ops,irrelevant_bin,base_correct,label_correct,gold,pred,pred_item_count,gold_item_count,pred_item_hits,gold_item_hits,pred_minus_gold_item_hits,pred_item_hit_fraction,gold_item_hit_fraction,pred_token_hits,gold_token_hits,pred_minus_gold_token_hits,pred_token_hit_fraction,gold_token_hit_fraction,pred_more_items,pred_more_tokens,pred_less_items,pred_less_tokens,pred_hit_items,gold_hit_items,operation_items,operations
coherent86,ambiref_0_ops_112,ambiref,0,1,1,1-3,0,0,the big computer and the blue note.,the big shirt and the red knife.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big bomb,Move the bomb from Box 1 to Box 4.
coherent86,ambiref_0_ops_113,ambiref,0,1,1,1-3,0,0,the yellow rock and the green coat and the yellow cross.,the yellow rock and the big book and the yellow cross.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small file,Remove the file from Box 5.
coherent86,ambiref_0_ops_114,ambiref,0,1,1,1-3,1,0,the big cake and the big bread and the small watch.,the big cake and the big bread and the big watch.,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.125,False,False,False,False,,,the green watch,Move the watch from Box 0 to Box 1.
coherent86,ambiref_0_ops_115,ambiref,0,1,1,1-3,0,0,the red letter and the red cross and the red television.,the red letter and the red cross and the blue tissue.,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.125,False,False,False,False,,,the yellow cross,Remove the cross from Box 1.
coherent86,ambiref_0_ops_116,ambiref,0,1,1,1-3,0,0,the yellow boot and the red document.,the blue crown and the red document.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the yellow rose,Move the rose from Box 5 to Box 2.
coherent86,ambiref_0_ops_117,ambiref,0,1,1,1-3,1,1,the red fan and the green ice.,the red fan and the green ice.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.2,False,False,False,False,,,the green tissue,Put the green tissue into Box 1.
coherent86,ambiref_0_ops_118,ambiref,0,1,1,1-3,1,1,the green jacket and the blue brick and the green block.,the green jacket and the blue brick and the green block.,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.125,False,False,False,False,,,the blue branch,Put the blue branch into Box 0.
coherent86,ambiref_0_ops_119,ambiref,0,1,1,1-3,0,0,the big cash and the yellow book.,the red meat and the yellow tie.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.2,False,False,False,False,,,the blue television || the red boot,Move the television and the boot from Box 3 to Box 6.
coherent86,ambiref_0_ops_120,ambiref,0,1,1,1-3,0,0,the blue tape and the green seed and the big bottle.,the blue tape and the green seed and the red ball.,3,3,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.5,0.375,False,True,False,False,,,the green sheet || the red car,Put the green sheet and the red car into Box 0.
coherent86,ambiref_0_ops_121,ambiref,0,1,1,1-3,1,1,the blue bone and the big crown.,the blue bone and the big crown.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big cash,Remove the cash from Box 6.
coherent86,ambiref_0_ops_122,ambiref,0,1,1,1-3,1,1,the yellow bowl and the blue car and the small cross.,the yellow bowl and the blue car and the small cross.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the yellow camera || the small shoe,Remove the camera and the shoe from Box 3.
coherent86,ambiref_0_ops_123,ambiref,0,1,1,1-3,1,1,the yellow string and the red cross.,the yellow string and the red cross.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the blue egg,Remove the egg from Box 4.
coherent86,ambiref_0_ops_124,ambiref,0,1,1,1-3,0,0,the big string and the big map.,the yellow jacket and the red game.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.2,False,False,False,True,,,the green string,Remove the string from Box 6.
coherent86,ambiref_0_ops_125,ambiref,0,1,1,1-3,0,0,the green bowl.,the red shoe.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the green branch,Remove the branch from Box 5.
coherent86,ambiref_0_ops_126,ambiref,0,1,1,1-3,1,1,the red apple and the yellow block and the yellow branch.,the red apple and the yellow block and the yellow branch.,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.125,False,False,False,False,,,the blue branch,Put the blue branch into Box 0.
coherent86,ambiref_0_ops_127,ambiref,0,1,1,1-3,0,0,the blue brick and the blue drug and the yellow brick.,the small wire and the small painting and the small bread.,3,3,1.0,0.0,1.0,0.3333333333333333,0.0,4.0,0.0,4.0,0.5,0.0,True,True,False,False,the small wire,,the small wire,Put the small wire into Box 6.
coherent86,ambiref_0_ops_128,ambiref,0,1,1,1-3,0,0,the red bone.,the small cross.,1,1,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,True,True,False,False,the small cross,,the small cross,Put the small cross into Box 0.
coherent86,ambiref_0_ops_129,ambiref,0,1,1,1-3,1,1,the blue shirt and the small cake and the small engine.,the blue shirt and the small cake and the small engine.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the blue milk,Remove the milk from Box 5.
coherent86,ambiref_0_ops_130,ambiref,0,1,1,1-3,0,0,the blue ticket and the green picture.,the green radio and the yellow block.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,False,True,False,False,,,the red block,Remove the block from Box 6.
coherent86,ambiref_0_ops_131,ambiref,0,1,1,1-3,0,0,the big boot.,the blue clock.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.5,False,False,False,True,,,the small boot,Move the boot from Box 2 to Box 5.
coherent86,ambiref_0_ops_132,ambiref,0,1,1,1-3,0,0,the red coat and the blue document.,the blue rock and the blue coat.,2,2,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.2,0.2,True,False,False,False,the blue coat,,the blue coat,Remove the coat from Box 6.
coherent86,ambiref_0_ops_133,ambiref,0,1,1,1-3,1,1,the green glass and the yellow bread and the blue branch.,the green glass and the yellow bread and the blue branch.,3,3,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5,0.5,False,False,False,False,,,the big bread || the blue tissue,Move the bread and the blue tissue from Box 3 to Box 1.
coherent86,ambiref_0_ops_134,ambiref,0,1,1,1-3,0,0,the yellow bell.,the yellow ring.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the yellow camera,Remove the camera from Box 6.
coherent86,ambiref_0_ops_135,ambiref,0,1,1,1-3,0,0,the big machine and the green beer and the red brick.,the green letter and the yellow book and the blue machine.,3,3,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.125,0.0,True,True,False,False,the green letter,,the green letter,Move the letter from Box 4 to Box 0.
coherent86,ambiref_0_ops_136,ambiref,0,1,1,1-3,0,0,the yellow branch.,the green machine.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small camera,Put the small camera into Box 2.
coherent86,ambiref_0_ops_137,ambiref,0,1,1,1-3,0,0,the green radio and the small cup and the red radio.,the red cup and the small tea and the small bag.,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.125,False,False,False,False,,,the red gift,Put the red gift into Box 5.
coherent86,ambiref_0_ops_138,ambiref,0,1,1,1-3,1,1,the red brick and the red coffee and the yellow shirt.,the red brick and the red coffee and the yellow shirt.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big phone,Remove the phone from Box 4.
coherent86,ambiref_0_ops_139,ambiref,0,1,1,1-3,1,1,the green chemical and the red tissue and the yellow plant.,the green chemical and the red tissue and the yellow plant.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the blue pipe || the red picture,Remove the pipe and the picture from Box 5.
coherent86,ambiref_0_ops_140,ambiref,0,1,1,1-3,1,1,the red tissue and the big tape and the red watch.,the red tissue and the big tape and the red watch.,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.125,False,False,False,False,,,the yellow tissue,Remove the tissue from Box 3.
coherent86,ambiref_0_ops_141,ambiref,0,1,1,1-3,0,0,the blue fish and the blue disk and the green ice.,the red fish and the blue disk and the green ice.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the red brick || the yellow milk,Move the brick and the milk from Box 1 to Box 0.
coherent86,ambiref_0_ops_142,ambiref,0,1,1,1-3,0,0,the yellow wire and the blue rose.,the red rose and the green radio.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the yellow fig,Remove the fig from Box 3.
coherent86,ambiref_0_ops_143,ambiref,0,1,1,1-3,1,1,the red paper.,the red paper.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small magazine,Put the small magazine into Box 3.
coherent86,ambiref_0_ops_144,ambiref,0,1,1,1-3,0,0,the small cake.,the red ring.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the green drug,Remove the drug from Box 3.
coherent86,ambiref_0_ops_145,ambiref,0,1,1,1-3,0,0,the blue bottle and the red map and the red tea.,the big painting and the green key and the big tea.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the green medicine,Remove the medicine from Box 6.
coherent86,ambiref_0_ops_146,ambiref,0,1,1,1-3,0,0,the green cross and the red cross.,the yellow camera and the blue bell.,2,2,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.2,0.0,True,True,False,False,the yellow camera,,the yellow camera,Remove the camera from Box 6.
coherent86,ambiref_0_ops_147,ambiref,0,1,1,1-3,1,1,the small game.,the small game.,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,False,False,False,False,,,the small wire,Put the small wire into Box 6.
coherent86,ambiref_0_ops_148,ambiref,0,1,1,1-3,0,0,the green painting and the blue creature and the yellow brick.,the yellow ice and the small machine and the red chemical.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big book,Remove the book from Box 1.
coherent86,ambiref_0_ops_149,ambiref,0,1,1,1-3,0,0,the blue chemical and the big flower and the small bomb.,the green bomb and the red jacket and the small hat.,3,3,0.0,0.0,0.0,0.0,0.0,3.0,5.0,-2.0,0.375,0.625,False,False,False,True,,,the small flower || the small chemical,Put the small flower and the small chemical into Box 0.
coherent86,ambiref_0_ops_150,ambiref,0,1,1,1-3,0,0,the green tissue and the big clock and the big flower.,the green tissue and the big suit and the big flower.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the green train || the green cross || the yellow cigarette,Remove the train and the cross and the cigarette from Box 4.
coherent86,ambiref_0_ops_151,ambiref,0,1,1,1-3,0,0,the red wire.,the green file.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big boat,Move the boat from Box 1 to Box 4.
coherent86,ambiref_0_ops_152,ambiref,0,1,1,1-3,0,0,the red meat and the big cheese.,the red meat and the small cheese.,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the green cheese || the yellow camera,Move the cheese and the camera from Box 3 to Box 6.
coherent86,ambiref_0_ops_153,ambiref,0,1,1,1-3,1,1,the yellow ball and the big leaf and the green tea.,the yellow ball and the big leaf and the green tea.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small guitar,Remove the guitar from Box 5.
coherent86,ambiref_0_ops_154,ambiref,0,1,1,1-3,0,0,the yellow wire.,the green wire.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big brick || the big shoe,Put the big brick and the big shoe into Box 6.
coherent86,ambiref_0_ops_155,ambiref,0,1,1,1-3,0,0,the yellow cigarette.,the yellow tea.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the blue bone,Remove the bone from Box 2.
coherent86,ambiref_0_ops_156,ambiref,0,1,1,1-3,0,0,the small flower.,the small hat.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the yellow tea || the big magazine,Put the yellow tea and the big magazine into Box 5.
coherent86,ambiref_0_ops_157,ambiref,0,1,1,1-3,0,0,the green cheese and the big suit.,the green cheese and the red mirror.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small dish,Put the small dish into Box 0.
coherent86,ambiref_0_ops_158,ambiref,0,1,1,1-3,0,0,the yellow bottle.,the yellow coat.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big gift,Remove the gift from Box 1.
coherent86,ambiref_0_ops_159,ambiref,0,1,1,1-3,0,0,the big clock and the small guitar and the big boat.,the small ticket and the yellow cash and the small shoe.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the blue jacket,Put the blue jacket into Box 5.
coherent86,ambiref_0_ops_160,ambiref,0,1,1,1-3,0,0,the green key and the red cross and the yellow shoe.,the red tape and the big key and the green brain.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the green card || the small pipe,Remove the card and the pipe from Box 5.
coherent86,ambiref_0_ops_161,ambiref,0,1,1,1-3,0,0,the blue tea and the small coffee and the big brain.,the blue creature and the small computer and the blue plate.,3,3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.375,0.25,False,True,False,False,,,the red wheel || the green creature,Remove the wheel and the creature from Box 4.
coherent86,ambiref_0_ops_162,ambiref,0,1,1,1-3,0,0,the red disk.,the green machine.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.5,False,False,False,True,,,the blue plate || the small disk,Remove the plate and the small disk from Box 0.
coherent86,ambiref_0_ops_163,ambiref,0,1,1,1-3,1,1,the green ring and the big plant.,the green ring and the big plant.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.2,False,False,False,False,,,the red fish || the small bone,Put the red fish and the small bone into Box 4.
coherent86,ambiref_0_ops_164,ambiref,0,1,1,1-3,1,1,the small newspaper and the big cross.,the small newspaper and the big cross.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small beer,Remove the beer from Box 1.
coherent86,ambiref_0_ops_165,ambiref,0,1,1,1-3,0,0,the yellow fan.,the red newspaper.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the green cup,Put the green cup into Box 0.
coherent86,ambiref_0_ops_166,ambiref,0,1,1,1-3,0,0,the small plane and the red gift.,the red mirror and the big map.,2,2,1.0,0.0,1.0,0.5,0.0,2.0,1.0,1.0,0.4,0.2,True,True,False,False,the red mirror,,the red mirror,Put the red mirror into Box 4.
coherent86,ambiref_0_ops_167,ambiref,0,1,1,1-3,0,0,the small brain and the blue wire and the yellow drug.,the big television and the blue clock and the big cake.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the blue coat,Remove the coat from Box 6.
coherent86,ambiref_0_ops_168,ambiref,0,1,1,1-3,0,0,the big leaf and the red creature and the red cheese.,the green ticket and the red paper and the yellow fan.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the yellow car || the small medicine,Remove the car and the medicine from Box 3.
coherent86,ambiref_0_ops_169,ambiref,0,1,1,1-3,1,1,the blue creature and the small computer and the blue plate.,the blue creature and the small computer and the blue plate.,3,3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.375,0.375,False,False,False,False,,,the red wheel || the green creature,Remove the wheel and the creature from Box 4.
coherent86,ambiref_0_ops_170,ambiref,0,1,1,1-3,0,0,the yellow branch and the yellow painting and the big branch.,the big drug and the red tape and the red mirror.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small dish,Put the small dish into Box 0.
coherent86,ambiref_0_ops_171,ambiref,0,1,1,1-3,1,1,the green bus and the yellow pot and the yellow paper.,the green bus and the yellow pot and the yellow paper.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big chemical,Move the chemical from Box 4 to Box 1.
coherent86,ambiref_0_ops_172,ambiref,0,1,1,1-3,0,0,the blue suit and the green cake.,the red mirror and the big map.,2,2,1.0,0.0,1.0,0.5,0.0,2.0,0.0,2.0,0.4,0.0,True,True,False,False,the red mirror,,the red mirror,Put the red mirror into Box 4.
coherent86,ambiref_0_ops_173,ambiref,0,1,1,1-3,0,0,the yellow ring and the blue cross.,the yellow camera and the blue bell.,2,2,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.2,0.0,True,True,False,False,the yellow camera,,the yellow camera,Remove the camera from Box 6.
coherent86,ambiref_0_ops_174,ambiref,0,1,1,1-3,1,1,the green picture.,the green picture.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big dress || the red shoe,Move the dress and the shoe from Box 2 to Box 1.
coherent86,ambiref_0_ops_175,ambiref,0,1,1,1-3,0,0,the blue milk.,the small rose.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the yellow letter,Put the yellow letter into Box 0.
coherent86,ambiref_0_ops_176,ambiref,0,1,1,1-3,0,0,the green gift.,the small pot.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the blue note,Remove the note from Box 3.
coherent86,ambiref_0_ops_177,ambiref,0,2,2,1-3,1,1,the small note.,the small note.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the blue hat || the small bread,Put the blue hat into Box 3. || Remove the bread from Box 6.
coherent86,ambiref_0_ops_178,ambiref,0,2,2,1-3,0,0,the green glass and the yellow bread and the blue branch.,the green chemical and the yellow bill and the big crown.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-2.0,0.25,0.5,False,False,False,True,,,the big bread || the blue tissue || the blue rose,Move the bread and the blue tissue from Box 3 to Box 1. || Put the blue rose into Box 3.
coherent86,ambiref_0_ops_179,ambiref,0,2,2,1-3,0,0,the green cash and the red bag and the green branch.,the blue shell and the blue radio and the big paper.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the yellow jacket || the yellow medicine,Remove the jacket from Box 2. || Move the medicine from Box 0 to Box 2.
coherent86,ambiref_0_ops_180,ambiref,0,2,2,1-3,1,1,the yellow drink and the blue seed and the red guitar.,the yellow drink and the blue seed and the red guitar.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the blue bag || the red tie || the small cup || the red painting,Remove the bag and the tie from Box 3. || Remove the cup and the painting from Box 1.
coherent86,ambiref_0_ops_181,ambiref,0,2,2,1-3,1,1,the red brick and the red coffee and the yellow shirt.,the red brick and the red coffee and the yellow shirt.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the big phone || the big file,Remove the phone from Box 4. || Put the big file into Box 4.
coherent86,ambiref_0_ops_182,ambiref,0,2,2,1-3,0,0,the yellow phone and the green cake.,the green machine and the yellow brain.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,False,True,False,False,,,the blue brain || the big bus,Remove the brain from Box 4. || Remove the bus from Box 6.
coherent86,ambiref_0_ops_183,ambiref,0,2,2,1-3,1,1,the big boat.,the big boat.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small egg || the red jacket || the green television,Remove the egg and the jacket from Box 1. || Move the television from Box 4 to Box 0.
coherent86,ambiref_0_ops_184,ambiref,0,2,2,1-3,0,0,the blue card and the green bread and the yellow tea.,the blue fan and the red tea and the blue cash.,3,3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.375,0.375,False,False,False,False,,,the green disk || the small watch || the green cash,Remove the disk from Box 4. || Put the small watch and the green cash into Box 4.
coherent86,ambiref_0_ops_185,ambiref,0,2,2,1-3,0,0,the red key and the small bottle.,the big bottle and the green medicine.,2,2,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.2,0.2,True,False,False,False,the green medicine,,the green medicine || the yellow key,Remove the medicine from Box 6. || Remove the key from Box 5.
coherent86,ambiref_0_ops_186,ambiref,0,2,2,1-3,0,0,the big fig.,the yellow sheet.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,True,True,False,False,the yellow sheet,,the big sheet || the yellow sheet,Remove the sheet from Box 2. || Remove the sheet from Box 5.
coherent86,ambiref_0_ops_187,ambiref,0,2,2,1-3,0,0,the small seed and the green seed and the green flower.,the small magazine and the yellow seed and the yellow shell.,3,3,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5,0.5,False,False,False,False,,,the green train || the green cross || the yellow cigarette || the red seed || the small shell || the green plane,Remove the train and the cross and the cigarette from Box 4. || Remove the seed and the shell and the plane from Box 1.
coherent86,ambiref_0_ops_188,ambiref,0,2,2,1-3,1,1,the blue string and the red leaf and the green string.,the blue string and the red leaf and the green string.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0.25,False,False,False,False,,,the small magazine || the big bomb || the small brain,Put the small magazine into Box 3. || Remove the bomb and the brain from Box 3.
coherent86,ambiref_0_ops_189,ambiref,0,2,2,1-3,1,1,the big cream and the red cream and the small bag.,the big cream and the red cream and the small bag.,3,3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.375,0.375,False,False,False,False,,,the small coffee || the yellow coat || the big cross,Remove the coffee and the coat from Box 1. || Put the big cross into Box 0.
coherent86,ambiref_0_ops_190,ambiref,0,2,2,1-3,1,1,the blue painting.,the blue painting.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the small dish || the green cheese || the big suit,Put the small dish into Box 0. || Remove the cheese and the suit from Box 1.
