example_id,source,source_pos,words,c_score,s_score,c_residual_surface,s_residual_surface,s_residual_surface_plus_c,c_residual_surface_plus_s,source_pos,char_per_word,alpha_word_rate,noise_word_rate,digit_word_rate,punct_only_rate,filler_rate,pronoun_rate,function_word_rate,dialogue_marker_rate_row,upper_word_rate,sent_end_per_word,quote_char_per_word,word_ttr,tokens_per_word_row,token_ttr_row,moderate_token_ratio_union,bigram_diversity_token,in_r_a,in_r_b,in_c_high,in_c_control,in_s_high
76,bnc_spoken.train.txt,0.015959680806383873,160,0.509375,0.441835,-0.04107677540275989,-0.010039021642404111,-4.3780690189842986e-05,-0.02384315307190954,0.015959680806383873,4.1,1.0,0.0,0.0,0.0,0.0125,0.125,0.2875,0.0,0.0,0.05625,0.025,0.55625,1.1625,0.5483870967741935,0.14516129032258066,0.8756756756756757,1,0,0,0,0
77,bnc_spoken.train.txt,0.01616967660646787,160,0.553125,0.469596,0.007572949400177942,-0.0008589829533175442,-0.0027017141129941358,0.009047534109068778,0.01616967660646787,3.80625,1.0,0.0,0.0,0.0,0.025,0.2,0.21875,0.0,0.0,0.06875,0.025,0.6,1.1875,0.5842105263157895,0.1736842105263158,0.9047619047619048,0,0,1,0,0
78,bnc_spoken.train.txt,0.01637967240655187,160,0.58125,0.404928,0.08551346098339213,-0.018981609990679715,-0.0397896612265945,0.11809849859593535,0.01637967240655187,4.19375,1.0,0.0,0.0,0.0,0.025,0.15,0.3,0.0,0.00625,0.08125,0.03125,0.5875,1.28125,0.5609756097560976,0.09268292682926829,0.9019607843137255,0,1,1,0,0
79,bnc_spoken.train.txt,0.016589668206635867,160,0.428125,0.355077,-0.0270612946856168,-0.05255424663188796,-0.045969402563445394,0.06315666385635138,0.016589668206635867,3.925,0.98125,0.01875,0.0,0.01875,0.025,0.09375,0.325,0.0,0.0,0.08125,0.05625,0.60625,1.2625,0.5346534653465347,0.12871287128712872,0.8706467661691543,1,0,0,1,0
80,bnc_spoken.train.txt,0.016799664006719867,160,0.45625,0.440608,-0.06337511934229262,-0.00804788462728051,0.00737322820328018,-0.04955960930862818,0.016799664006719867,4.125,0.9875,0.0125,0.0,0.0125,0.0125,0.1375,0.31875,0.0,0.0,0.08125,0.025,0.60625,1.23125,0.583756345177665,0.14720812182741116,0.9030612244897959,1,1,0,1,0
81,bnc_spoken.train.txt,0.017009659806803863,160,0.390625,0.39491,-0.06936765776571224,-0.052000660360589424,-0.03512137889653255,0.01989997941358368,0.017009659806803863,3.9125,0.98125,0.01875,0.0,0.01875,0.01875,0.08125,0.36875,0.0,0.0,0.075,0.00625,0.59375,1.1875,0.5842105263157895,0.1631578947368421,0.9153439153439153,0,1,0,1,0
82,bnc_spoken.train.txt,0.017219655606887863,160,0.4375,0.406465,-0.06831769829362899,-0.019827471457368684,-0.003203677377864811,-0.034280601149750345,0.017219655606887863,3.925,0.99375,0.00625,0.0,0.00625,0.0125,0.1125,0.30625,0.0,0.0,0.075,0.03125,0.575,1.225,0.5204081632653061,0.12755102040816327,0.8974358974358975,0,0,0,1,0
83,bnc_spoken.train.txt,0.01742965140697186,160,0.553125,0.409707,-0.025309542100223625,-0.03549451509739854,-0.0293359262305386,0.03562259748412255,0.01742965140697186,3.9,0.99375,0.00625,0.0,0.00625,0.00625,0.13125,0.34375,0.0,0.0,0.05,0.05,0.54375,1.15,0.5108695652173914,0.15217391304347827,0.8743169398907104,1,1,1,0,0
84,bnc_spoken.train.txt,0.01763964720705586,160,0.690625,0.425534,0.1589373876734601,-0.007918429177417308,-0.04659277667756262,0.17253066625757907,0.01763964720705586,4.16875,0.99375,0.00625,0.0,0.00625,0.00625,0.11875,0.2875,0.0,0.0,0.08125,0.06875,0.5625,1.34375,0.49767441860465117,0.19534883720930232,0.8411214953271028,1,1,1,0,0
85,bnc_spoken.train.txt,0.017849643007139857,160,0.44375,0.432741,-0.025805838036433326,-0.00804876856963932,-0.0017694156599012967,-0.01198881057115847,0.017849643007139857,3.70625,0.98125,0.01875,0.0,0.01875,0.03125,0.1625,0.25625,0.0,0.0,0.1,0.0625,0.63125,1.2125,0.6082474226804123,0.13917525773195877,0.9533678756476683,1,0,0,1,0
86,bnc_spoken.train.txt,0.018059638807223857,160,0.5625,0.469977,0.03374975839258776,0.010212287087912164,0.001999934392128755,0.016218697590416054,0.018059638807223857,4.19375,1.0,0.0,0.0,0.0,0.00625,0.0875,0.34375,0.0,0.0,0.06875,0.025,0.59375,1.2125,0.5618556701030928,0.14432989690721648,0.9481865284974094,0,1,1,0,0
87,bnc_spoken.train.txt,0.018269634607307853,160,0.453125,0.419214,-0.053985001798960264,-0.05104082470836119,-0.037904615853221135,0.033634920521318445,0.018269634607307853,4.1,1.0,0.0,0.0,0.0,0.025,0.15,0.325,0.0,0.00625,0.08125,0.025,0.55,1.2,0.5729166666666666,0.1875,0.9267015706806283,0,0,0,1,0
88,bnc_spoken.train.txt,0.018479630407391853,160,0.68125,0.535705,0.035713916852083805,0.047116645656600176,0.038426352886930915,-0.04516951040466921,0.018479630407391853,4.025,0.99375,0.00625,0.0,0.00625,0.0,0.16875,0.23125,0.0,0.00625,0.03125,0.05625,0.575,1.19375,0.5340314136125655,0.21465968586387435,0.8894736842105263,0,1,1,0,1
89,bnc_spoken.train.txt,0.01868962620747585,160,0.615625,0.497911,0.03398447163604157,0.05177459442504939,0.04350512878892443,-0.054895086396328674,0.01868962620747585,3.975,1.0,0.0,0.0,0.0,0.0,0.125,0.325,0.0,0.0,0.0375,0.00625,0.49375,1.175,0.4734042553191489,0.14893617021276595,0.8823529411764706,1,0,1,0,1
90,bnc_spoken.train.txt,0.01889962200755985,160,0.409375,0.415051,-0.1131278085000254,-0.044065195312514016,-0.01653772526972791,-0.03748269476270971,0.01889962200755985,3.91875,0.99375,0.00625,0.0,0.00625,0.0125,0.15625,0.33125,0.0,0.0,0.08125,0.03125,0.525,1.2875,0.5242718446601942,0.22815533980582525,0.8731707317073171,0,1,0,1,0
91,bnc_spoken.train.txt,0.019109617807643847,160,0.35625,0.427747,-0.057461255866243455,-0.02672068349597967,-0.012738595268057429,-0.011590833010811707,0.019109617807643847,4.63125,1.0,0.0,0.0,0.0,0.04375,0.075,0.29375,0.0,0.0,0.08125,0.025,0.5625,1.3375,0.5327102803738317,0.22897196261682243,0.8779342723004695,1,1,0,1,0
92,bnc_spoken.train.txt,0.019319613607727847,160,0.434375,0.415952,-0.10933353403081963,-0.034932084497828475,-0.008327877958243135,-0.04936689854493659,0.019319613607727847,4.1375,0.99375,0.00625,0.0,0.00625,0.025,0.1625,0.3125,0.0,0.0,0.0625,0.06875,0.55,1.23125,0.5482233502538071,0.15736040609137056,0.9030612244897959,1,1,0,1,0
93,bnc_spoken.train.txt,0.019529609407811843,160,0.5875,0.429673,0.02627619201357112,0.018883997019955412,0.012490192542677692,-0.006141276972071119,0.019529609407811843,3.7375,0.975,0.025,0.0,0.025,0.0125,0.175,0.29375,0.0,0.0,0.05625,0.075,0.5125,1.2125,0.4948453608247423,0.12371134020618557,0.8549222797927462,0,1,1,0,0
94,bnc_spoken.train.txt,0.019739605207895843,160,0.5,0.434022,-0.029116462987672787,-0.012905707696463986,-0.005820778064464183,-0.006961705255728479,0.019739605207895843,3.875,0.98125,0.01875,0.0,0.01875,0.0,0.125,0.3125,0.0,0.0,0.08125,0.03125,0.53125,1.225,0.5408163265306123,0.17857142857142858,0.9076923076923077,0,0,0,1,0
95,bnc_spoken.train.txt,0.01994960100797984,160,0.509375,0.455215,-0.007752610014633676,-0.01867908547980085,-0.016792637375123154,0.024313094803138702,0.01994960100797984,3.76875,0.975,0.025,0.0,0.025,0.01875,0.125,0.3,0.0,0.0,0.05,0.01875,0.55625,1.125,0.5944444444444444,0.18333333333333332,0.9553072625698324,0,1,0,0,0
96,bnc_spoken.train.txt,0.02015959680806384,160,0.584375,0.474173,0.0834364415478932,-0.013017388673162655,-0.0333200372936901,0.1057829179395362,0.02015959680806384,4.21875,0.99375,0.00625,0.0,0.00625,0.025,0.1375,0.29375,0.0,0.00625,0.075,0.00625,0.58125,1.2125,0.5824742268041238,0.2268041237113402,0.927461139896373,1,0,1,0,0
97,bnc_spoken.train.txt,0.020369592608147837,160,0.565625,0.462831,-0.03844566384963666,-0.01704636012301375,-0.007691349414964688,-0.009182799106440487,0.020369592608147837,4.29375,1.0,0.0,0.0,0.0,0.00625,0.11875,0.3125,0.0,0.0,0.03125,0.0375,0.54375,1.16875,0.5240641711229946,0.20320855614973263,0.8709677419354839,1,0,1,0,0
99,bnc_spoken.train.txt,0.020789584208315833,160,0.653125,0.488727,0.045710441523534096,0.005686204834142339,-0.005436549388409095,0.03594914106039415,0.020789584208315833,4.0875,1.0,0.0,0.0,0.0,0.0,0.13125,0.31875,0.0,0.0,0.0375,0.01875,0.525,1.15625,0.518918918918919,0.22162162162162163,0.8586956521739131,1,1,1,0,1
100,bnc_spoken.train.txt,0.020999580008399833,160,0.653125,0.548081,0.007228680612664018,0.07600240871219699,0.0742434487212596,-0.12324188261916258,0.020999580008399833,3.59375,1.0,0.0,0.0,0.0,0.0,0.175,0.3125,0.0,0.0,0.01875,0.05,0.60625,1.16875,0.5882352941176471,0.11229946524064172,0.9408602150537635,0,0,1,0,1
101,bnc_spoken.train.txt,0.02120957580848383,160,0.6,0.538217,0.004300078602978652,0.07888902436200962,0.07784268317946003,-0.1311258324401402,0.02120957580848383,3.80625,1.0,0.0,0.0,0.0,0.0,0.1,0.425,0.0,0.0,0.01875,0.0125,0.5375,1.09375,0.5314285714285715,0.12,0.9195402298850575,0,1,1,0,1
102,bnc_spoken.train.txt,0.02141957160856783,160,0.678125,0.439246,0.08148297337260035,0.016514514187013107,-0.003312795634080934,0.05313310915133829,0.02141957160856783,3.73125,0.99375,0.00625,0.0,0.00625,0.0,0.15625,0.31875,0.0,0.0,0.04375,0.05,0.5375,1.2125,0.4948453608247423,0.1134020618556701,0.8497409326424871,1,1,1,0,0
103,bnc_spoken.train.txt,0.021629567408651827,160,0.5875,0.509614,0.08298340586792807,0.0528415762355719,0.032649165109024936,-0.00772780092578762,0.021629567408651827,3.85625,0.99375,0.00625,0.0,0.00625,0.01875,0.1,0.35,0.0,0.0,0.05625,0.01875,0.53125,1.15625,0.5405405405405406,0.1837837837837838,0.8967391304347826,0,0,1,0,1
104,bnc_spoken.train.txt,0.021839563208735827,160,0.50625,0.457048,0.04215519866834394,-0.0332986845817021,-0.043556339033572034,0.09931783608823369,0.021839563208735827,4.6,0.99375,0.00625,0.0,0.00625,0.025,0.05625,0.34375,0.0,0.0,0.075,0.00625,0.575,1.225,0.576530612244898,0.27040816326530615,0.882051282051282,0,1,0,0,0
105,bnc_spoken.train.txt,0.022049559008819823,160,0.40625,0.380271,-0.06442173496822556,-0.050032392718286633,-0.034356606163633174,0.02146704893216078,0.022049559008819823,3.9375,1.0,0.0,0.0,0.0,0.03125,0.10625,0.3,0.0,0.0,0.0625,0.025,0.5,1.19375,0.5026178010471204,0.17277486910994763,0.8368421052631579,0,0,0,1,0
109,bnc_spoken.train.txt,0.022889542209155816,160,0.415625,0.454878,-0.12009937391610725,-0.02997513742898672,-0.0007512714187807301,-0.06864214868366969,0.022889542209155816,4.15,1.0,0.0,0.0,0.0,0.00625,0.06875,0.3125,0.0,0.0,0.0625,0.04375,0.575,1.2,0.5833333333333334,0.21875,0.9109947643979057,0,0,0,1,0
110,bnc_spoken.train.txt,0.023099538009239817,160,0.646875,0.498906,0.0582817230861834,0.03032732402340016,0.016145590923739517,0.006219911971345193,0.023099538009239817,3.8125,0.99375,0.00625,0.0,0.00625,0.00625,0.15,0.28125,0.0,0.0,0.04375,0.025,0.58125,1.11875,0.5698324022346368,0.13966480446927373,0.9325842696629213,0,0,1,0,1
111,bnc_spoken.train.txt,0.023309533809323813,160,0.51875,0.401837,0.046562701097133674,-0.04110429300434648,-0.052434428154646995,0.11712494182599092,0.023309533809323813,4.09375,0.98125,0.01875,0.0,0.01875,0.01875,0.06875,0.375,0.0,0.0,0.0625,0.025,0.49375,1.2,0.515625,0.19791666666666666,0.8848167539267016,1,1,0,0,0
112,bnc_spoken.train.txt,0.023519529609407813,160,0.49375,0.490573,0.043636486756346515,-0.018539471300750454,-0.029157568635832465,0.07546252100466672,0.023519529609407813,4.61875,0.9875,0.0125,0.0,0.0125,0.05,0.0875,0.30625,0.0,0.0,0.06875,0.03125,0.65625,1.15625,0.6432432432432432,0.24324324324324326,0.9728260869565217,0,1,0,1,1
113,bnc_spoken.train.txt,0.02372952540949181,160,0.61875,0.549329,0.08954681492818362,0.0472238373847822,0.025434347266956814,0.008479375540937473,0.02372952540949181,4.5125,1.0,0.0,0.0,0.0,0.01875,0.06875,0.41875,0.0,0.0,0.03125,0.01875,0.575,1.29375,0.5507246376811594,0.26570048309178745,0.9077669902912622,0,0,1,0,1
114,bnc_spoken.train.txt,0.02393952120957581,160,0.559375,0.557547,0.011694421660783938,0.03142719189502596,0.028581579961025616,-0.042255492517142224,0.02393952120957581,4.9125,1.0,0.0,0.0,0.0,0.00625,0.0375,0.375,0.0,0.0,0.04375,0.03125,0.64375,1.33125,0.6431924882629108,0.26291079812206575,0.9386792452830188,0,0,1,0,1
115,bnc_spoken.train.txt,0.024149517009659806,160,0.546875,0.521173,-0.00013190162744713962,0.023186048062753373,0.023218143779502765,-0.039934544742653344,0.024149517009659806,5.0,1.0,0.0,0.0,0.0,0.00625,0.03125,0.41875,0.0,0.0,0.04375,0.0375,0.5875,1.30625,0.569377990430622,0.23444976076555024,0.9182692307692307,0,0,0,0,1
116,bnc_spoken.train.txt,0.024359512809743807,160,0.603125,0.556429,0.0040936153873532,0.036475683995122576,0.03547958165356546,-0.058522861060530396,0.024359512809743807,5.15625,1.0,0.0,0.0,0.0,0.0,0.04375,0.38125,0.0,0.0,0.03125,0.0625,0.61875,1.3625,0.5688073394495413,0.28440366972477066,0.8986175115207373,1,0,1,0,1
117,bnc_spoken.train.txt,0.024569508609827803,160,0.553125,0.508532,0.008837121103561496,-0.006173935918185158,-0.008324278876899571,0.01943569173114701,0.024569508609827803,5.00625,1.0,0.0,0.0,0.0,0.00625,0.0625,0.3625,0.0,0.0,0.05625,0.00625,0.61875,1.325,0.5943396226415094,0.2830188679245283,0.8767772511848341,0,0,0,0,1
118,bnc_spoken.train.txt,0.024779504409911803,160,0.515625,0.438573,-0.017629603232271585,-0.029850172446923895,-0.025560348562972235,0.03361309917292565,0.024779504409911803,4.7125,1.0,0.0,0.0,0.0,0.00625,0.0375,0.3875,0.0,0.0,0.025,0.03125,0.54375,1.4375,0.5173913043478261,0.25217391304347825,0.8122270742358079,0,1,0,0,0
119,bnc_spoken.train.txt,0.0249895002099958,160,0.59375,0.519394,0.07734995549230905,0.04218380508541175,0.023362185442484085,0.0049345557436424325,0.0249895002099958,4.4875,1.0,0.0,0.0,0.0,0.0125,0.0375,0.4125,0.0,0.0,0.025,0.0125,0.55625,1.33125,0.539906103286385,0.2300469483568075,0.8726415094339622,0,1,1,0,1
120,bnc_spoken.train.txt,0.0251994960100798,160,0.515625,0.508994,-0.02534870158545377,-0.013995632159845672,-0.007827514587614104,-0.0013229102767171597,0.0251994960100798,5.09375,0.99375,0.00625,0.0,0.00625,0.00625,0.03125,0.38125,0.0,0.0,0.025,0.0125,0.6375,1.45625,0.6008583690987125,0.3090128755364807,0.8836206896551724,0,1,0,0,1
121,bnc_spoken.train.txt,0.025409491810163796,160,0.590625,0.507245,0.07928769753687104,0.05178555516916755,0.032492423377374235,-0.009610676405188534,0.025409491810163796,4.75625,1.0,0.0,0.0,0.0,0.0125,0.05625,0.36875,0.0,0.0,0.025,0.01875,0.53125,1.525,0.48770491803278687,0.2581967213114754,0.7860082304526749,0,1,1,0,1
123,bnc_spoken.train.txt,0.025829483410331793,160,0.590625,0.557862,0.07789704549328702,0.0567294626624224,0.037774719220737274,-0.019488354138360475,0.025829483410331793,4.9875,1.0,0.0,0.0,0.0,0.025,0.0625,0.35625,0.0,0.0,0.0375,0.01875,0.5375,1.33125,0.539906103286385,0.2863849765258216,0.8726415094339622,1,1,1,0,1
124,bnc_spoken.train.txt,0.026039479210415793,160,0.5375,0.471936,-0.03432861620768923,-0.023391664863083694,-0.01503845828375533,0.0058270017698085486,0.026039479210415793,4.6625,1.0,0.0,0.0,0.0,0.0,0.05,0.4,0.0,0.0,0.0375,0.03125,0.54375,1.2625,0.5495049504950495,0.2722772277227723,0.8258706467661692,1,1,0,0,0
126,bnc_spoken.train.txt,0.02645947081058379,160,0.50625,0.472287,-0.03923849824202086,-0.04110869950917262,-0.03156076784495343,0.03133130697296754,0.02645947081058379,4.93125,0.99375,0.00625,0.0,0.00625,0.0125,0.05625,0.33125,0.0,0.0,0.05,0.03125,0.61875,1.24375,0.6130653266331658,0.2663316582914573,0.8888888888888888,0,1,0,0,0
127,bnc_spoken.train.txt,0.026669466610667786,160,0.675,0.594936,0.08166963116113035,0.07936499229407101,0.05949226290063492,-0.05457335667242802,0.026669466610667786,4.93125,1.0,0.0,0.0,0.0,0.0,0.06875,0.375,0.0,0.0,0.025,0.0375,0.54375,1.38125,0.5475113122171946,0.2986425339366516,0.8727272727272727,0,0,1,0,1
128,bnc_spoken.train.txt,0.026879462410751787,160,0.5625,0.505164,0.0007534261404671394,0.0036943111162720532,0.0035109793980482307,-0.005588463021478307,0.026879462410751787,4.34375,1.0,0.0,0.0,0.0,0.00625,0.0625,0.3375,0.0,0.0,0.025,0.03125,0.575,1.31875,0.5308056872037915,0.3127962085308057,0.819047619047619,0,1,1,0,1
129,bnc_spoken.train.txt,0.027089458210835783,160,0.521875,0.513496,-0.004075904229514871,-0.003993256021657121,-0.0030014633487248643,0.0027791727489985263,0.027089458210835783,4.85625,1.0,0.0,0.0,0.0,0.0125,0.03125,0.3375,0.0,0.00625,0.05,0.0625,0.68125,1.40625,0.6444444444444445,0.28,0.9107142857142857,0,0,0,0,1
130,bnc_spoken.train.txt,0.027299454010919783,160,0.471875,0.517086,-0.06433640341909302,-0.018631558025792527,-0.0029765352576351933,-0.032352287248291256,0.027299454010919783,4.9875,1.0,0.0,0.0,0.0,0.0,0.04375,0.30625,0.0,0.00625,0.04375,0.0125,0.66875,1.5375,0.6463414634146342,0.32113821138211385,0.9102040816326531,1,1,0,1,1
131,bnc_spoken.train.txt,0.02750944981100378,160,0.571875,0.593916,-0.02237132035099798,0.07461694528214124,0.08006057456255355,-0.1504635090402361,0.02750944981100378,4.9875,1.0,0.0,0.0,0.0,0.0,0.06875,0.3625,0.0,0.0,0.03125,0.01875,0.5625,1.30625,0.5502392344497608,0.3014354066985646,0.8557692307692307,1,0,1,0,1
132,bnc_spoken.train.txt,0.02771944561108778,160,0.496875,0.506457,-0.01650558848607092,0.0067616649069136,0.01077798148382958,-0.028113092034156406,0.02771944561108778,5.04375,1.0,0.0,0.0,0.0,0.00625,0.05,0.3125,0.0,0.0,0.05625,0.0125,0.5875,1.48125,0.5907172995780591,0.29535864978902954,0.8389830508474576,0,1,0,1,1
133,bnc_spoken.train.txt,0.027929441411171776,160,0.48125,0.571755,-0.08517493933677217,0.02690286731035052,0.04762854583340381,-0.13135811050209872,0.027929441411171776,5.1625,1.0,0.0,0.0,0.0,0.00625,0.03125,0.3875,0.0,0.0,0.025,0.025,0.6,1.3875,0.5720720720720721,0.36936936936936937,0.8642533936651584,1,0,0,1,1
134,bnc_spoken.train.txt,0.028139437211255777,160,0.540625,0.509816,0.02069084222803763,0.01343270023968629,0.008397982895256506,-0.0023685843834629905,0.028139437211255777,5.00625,1.0,0.0,0.0,0.0,0.0,0.01875,0.40625,0.0,0.0,0.03125,0.0,0.5,1.54375,0.4817813765182186,0.3967611336032389,0.7195121951219512,0,0,0,0,1
135,bnc_spoken.train.txt,0.028349433011339773,160,0.584375,0.506804,0.04771732128064776,0.018652696612912467,0.007041606912763176,0.015696917268260724,0.028349433011339773,5.16875,1.0,0.0,0.0,0.0,0.0,0.0125,0.41875,0.0,0.0,0.0375,0.0125,0.475,1.41875,0.44933920704845814,0.3700440528634361,0.7256637168141593,0,0,1,0,1
136,bnc_spoken.train.txt,0.028559428811423773,160,0.565625,0.539671,0.019576664248521447,0.03417780462816822,0.02941420100334602,-0.03909512649366864,0.028559428811423773,5.025,1.0,0.0,0.0,0.0,0.0,0.0375,0.36875,0.0,0.0,0.05,0.025,0.56875,1.40625,0.5288888888888889,0.3244444444444444,0.8392857142857143,1,1,1,0,1
137,bnc_spoken.train.txt,0.02876942461150777,160,0.6875,0.570836,0.15855617808927736,0.07619879040110317,0.037617202900004254,0.027748493574137778,0.02876942461150777,5.0625,1.0,0.0,0.0,0.0,0.0,0.025,0.325,0.0,0.0,0.0625,0.05,0.63125,1.475,0.559322033898305,0.288135593220339,0.8723404255319149,1,0,1,0,1
138,bnc_spoken.train.txt,0.02897942041159177,160,0.578125,0.519758,0.030804877523506913,0.020037426344611697,0.012541653603642344,-0.0035926415182574445,0.02897942041159177,4.5375,1.0,0.0,0.0,0.0,0.0,0.025,0.41875,0.0,0.0,0.0375,0.04375,0.525,1.325,0.5283018867924528,0.2971698113207547,0.8767772511848341,0,1,1,0,1
139,bnc_spoken.train.txt,0.029189416211675766,160,0.58125,0.537427,0.004336619621917226,0.038804484128485306,0.0377492513938274,-0.06227762308367557,0.029189416211675766,4.6125,1.0,0.0,0.0,0.0,0.0,0.0625,0.39375,0.0,0.0,0.03125,0.025,0.575,1.30625,0.5406698564593302,0.2631578947368421,0.8701923076923077,0,0,1,0,1
140,bnc_spoken.train.txt,0.029399412011759767,160,0.565625,0.557445,0.06889939912589166,0.05454267814368963,0.03777733838725317,-0.024732027274378954,0.029399412011759767,5.325,1.0,0.0,0.0,0.0,0.01875,0.025,0.36875,0.0,0.0,0.0375,0.03125,0.6125,1.54375,0.582995951417004,0.29554655870445345,0.8699186991869918,1,1,1,0,1
141,bnc_spoken.train.txt,0.029609407811843763,160,0.565625,0.496917,0.010174592695439633,0.012301030646954036,0.00982523977524069,-0.010942137998155133,0.029609407811843763,4.91875,1.0,0.0,0.0,0.0,0.0,0.05625,0.3125,0.0,0.0,0.05,0.0625,0.63125,1.49375,0.5774058577405857,0.24686192468619247,0.865546218487395,0,0,1,0,1
142,bnc_spoken.train.txt,0.02981940361192776,160,0.55,0.533778,0.035731015936870225,0.025101803355406238,0.01640734985328307,-0.007360334421724124,0.02981940361192776,5.51875,1.0,0.0,0.0,0.0,0.0,0.03125,0.33125,0.0,0.0,0.05625,0.01875,0.5625,1.65625,0.5358490566037736,0.3584905660377358,0.8409090909090909,1,0,0,0,1
143,bnc_spoken.train.txt,0.03002939941201176,160,0.571875,0.575549,0.05313942798343352,0.09579064510965801,0.08286019033200276,-0.11130087899582974,0.03002939941201176,4.69375,1.0,0.0,0.0,0.0,0.0,0.00625,0.41875,0.0,0.00625,0.03125,0.0125,0.54375,1.4125,0.5353982300884956,0.26991150442477874,0.8266666666666667,0,0,1,0,1
144,bnc_spoken.train.txt,0.030239395212095756,160,0.553125,0.502612,0.062160370421864064,0.00618277469960693,-0.008942752412818389,0.051546626580562416,0.030239395212095756,5.05,1.0,0.0,0.0,0.0,0.00625,0.03125,0.34375,0.0,0.00625,0.05,0.01875,0.6125,1.625,0.5923076923076923,0.3,0.861003861003861,1,0,0,0,1
145,bnc_spoken.train.txt,0.030449391012179756,160,0.634375,0.532878,0.06455492824851572,0.041463625156117345,0.025755428585909068,-0.006624164880459915,0.030449391012179756,5.1125,1.0,0.0,0.0,0.0,0.0,0.04375,0.33125,0.0,0.00625,0.03125,0.01875,0.5875,1.36875,0.5570776255707762,0.2465753424657534,0.8348623853211009,0,0,1,0,1
146,bnc_spoken.train.txt,0.030659386812263753,160,0.5875,0.530475,0.0512908856857025,0.00810139680611588,-0.004379250860464645,0.03738351324621769,0.030659386812263753,4.5875,1.0,0.0,0.0,0.0,0.0,0.04375,0.4125,0.0,0.0,0.05,0.0125,0.56875,1.35,0.5972222222222222,0.3194444444444444,0.8837209302325582,0,1,1,0,1
