domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
agent-properties,299,choose,-,indirect,variable swap,variable swap,-38.373734,-36.117718,-2.256016,0
agent-properties,300,choose,-,indirect,variable swap,variable swap,-48.704117,-46.643852,-2.060265,0
agent-properties,301,choose,-,indirect,variable swap,variable swap,-54.544144,-46.689892,-7.854252,0
agent-properties,302,choose,-,indirect,variable swap,variable swap,-48.273499,-44.139595,-4.133904,0
agent-properties,303,choose,-,indirect,variable swap,variable swap,-56.871078,-45.376461,-11.494617,0
agent-properties,304,choose,-,indirect,variable swap,variable swap,-45.021271,-32.618046,-12.403225,0
agent-properties,305,choose,-,indirect,variable swap,variable swap,-50.858471,-35.601139,-15.257332,0
agent-properties,306,choose,-,indirect,variable swap,variable swap,-33.105305,-45.31559,12.210285,1
agent-properties,307,choose,-,indirect,variable swap,variable swap,-36.145191,-51.130356,14.985165,1
agent-properties,308,choose,-,indirect,variable swap,variable swap,-48.5107,-52.114929,3.604229,1
agent-properties,309,choose,-,indirect,variable swap,variable swap,-50.432407,-58.327122,7.894714,1
agent-properties,310,choose,-,indirect,variable swap,variable swap,-43.164948,-49.879181,6.714233,1
agent-properties,311,choose,-,indirect,variable swap,variable swap,-44.888748,-58.515182,13.626434,1
agent-properties,312,choose,-,indirect,variable swap,variable swap,-45.777138,-46.751778,0.97464,1
agent-properties,313,choose,-,indirect,variable swap,variable swap,-42.733727,-41.130814,-1.602913,0
agent-properties,314,choose,-,indirect,variable swap,variable swap,-45.860474,-44.300919,-1.559555,0
agent-properties,315,choose,-,indirect,variable swap,variable swap,-38.988007,-42.107265,3.119259,1
agent-properties,316,choose,-,indirect,variable swap,variable swap,-29.686001,-30.078705,0.392704,1
agent-properties,317,choose,-,indirect,variable swap,variable swap,-38.358082,-32.841511,-5.516571,0
agent-properties,318,choose,-,indirect,variable swap,variable swap,-30.726297,-29.503481,-1.222816,0
agent-properties,319,choose,-,indirect,variable swap,variable swap,-35.695087,-34.28553,-1.409557,0
agent-properties,320,choose,-,indirect,variable swap,variable swap,-30.596519,-30.437447,-0.159073,0
agent-properties,321,choose,-,indirect,variable swap,variable swap,-34.256329,-38.652416,4.396088,1
agent-properties,322,choose,-,indirect,variable swap,variable swap,-28.373442,-29.389509,1.016068,1
agent-properties,323,choose,-,indirect,variable swap,variable swap,-32.389347,-34.782696,2.393349,1
agent-properties,324,choose,-,indirect,variable swap,variable swap,-38.799046,-35.188885,-3.610161,0
agent-properties,325,choose,-,indirect,variable swap,variable swap,-40.645622,-39.045269,-1.600353,0
agent-properties,326,choose,-,indirect,variable swap,variable swap,-33.782745,-37.394402,3.611656,1
agent-properties,327,choose,-,indirect,variable swap,variable swap,-38.050102,-39.094704,1.044601,1
agent-properties,328,choose,-,indirect,variable swap,variable swap,-37.888245,-32.41901,-5.469234,0
agent-properties,329,choose,-,indirect,variable swap,variable swap,-37.481476,-35.232887,-2.248589,0
agent-properties,330,choose,-,indirect,variable swap,variable swap,-30.256845,-36.048,5.791155,1
agent-properties,331,choose,-,indirect,variable swap,variable swap,-31.843611,-34.840164,2.996553,1
agent-properties,332,choose,-,indirect,variable swap,variable swap,-33.845627,-48.441566,14.59594,1
agent-properties,333,choose,-,indirect,variable swap,variable swap,-40.095558,-45.39769,5.302132,1
agent-properties,334,choose,-,indirect,variable swap,variable swap,-45.220993,-30.107138,-15.113855,0
agent-properties,335,choose,-,indirect,variable swap,variable swap,-41.812531,-38.473343,-3.339188,0
agent-properties,336,choose,-,indirect,variable swap,variable swap,-28.887285,-44.280682,15.393396,1
agent-properties,337,choose,-,indirect,variable swap,variable swap,-37.846149,-41.230373,3.384224,1
agent-properties,338,choose,-,indirect,variable swap,variable swap,-47.794247,-33.077187,-14.71706,0
agent-properties,339,choose,-,indirect,variable swap,variable swap,-45.714596,-39.580643,-6.133953,0
agent-properties,340,choose,-,indirect,variable swap,variable swap,-30.437868,-30.960211,0.522343,1
agent-properties,341,choose,-,indirect,variable swap,variable swap,-29.852249,-31.115738,1.263489,1
agent-properties,342,choose,-,indirect,variable swap,variable swap,-31.672388,-31.102213,-0.570175,0
agent-properties,343,choose,-,indirect,variable swap,variable swap,-31.653282,-30.385103,-1.268179,0
agent-properties,344,choose,-,indirect,variable swap,variable swap,-46.532043,-53.533791,7.001747,1
agent-properties,345,choose,-,indirect,variable swap,variable swap,-47.597977,-56.354633,8.756657,1
agent-properties,346,choose,-,indirect,variable swap,variable swap,-41.340919,-49.887474,8.546555,1
agent-properties,347,choose,-,indirect,variable swap,variable swap,-44.781483,-54.206173,9.42469,1
agent-properties,348,choose,-,indirect,variable swap,variable swap,-35.707466,-45.043812,9.336346,1
agent-properties,349,choose,-,indirect,variable swap,variable swap,-38.326603,-49.327728,11.001125,1
agent-properties,350,choose,-,indirect,variable swap,variable swap,-44.91552,-35.068142,-9.847378,0
agent-properties,351,choose,-,indirect,variable swap,variable swap,-49.251083,-37.671349,-11.579735,0
agent-properties,352,choose,-,indirect,variable swap,variable swap,-53.690266,-45.654339,-8.035927,0
agent-properties,353,choose,-,indirect,variable swap,variable swap,-56.262417,-47.084991,-9.177425,0
agent-properties,354,choose,-,indirect,variable swap,variable swap,-50.343979,-42.172981,-8.170998,0
agent-properties,355,choose,-,indirect,variable swap,variable swap,-55.223812,-45.777054,-9.446758,0
agent-properties,356,choose,-,indirect,variable swap,variable swap,-33.662296,-32.586212,-1.076084,0
agent-properties,357,choose,-,indirect,variable swap,variable swap,-32.550827,-34.588722,2.037895,1
agent-properties,358,choose,-,indirect,variable swap,variable swap,-33.824612,-34.797813,0.973202,1
agent-properties,359,choose,-,indirect,variable swap,variable swap,-35.059231,-33.503468,-1.555763,0
agent-properties,360,choose,-,indirect,variable swap,variable swap,-29.928196,-24.99765,-4.930546,0
agent-properties,361,choose,-,indirect,variable swap,variable swap,-28.68745,-27.565569,-1.121881,0
agent-properties,362,choose,-,indirect,variable swap,variable swap,-31.264811,-27.376148,-3.888662,0
agent-properties,363,choose,-,indirect,variable swap,variable swap,-30.587767,-28.822775,-1.764992,0
agent-properties,364,choose,-,indirect,variable swap,variable swap,-26.439468,-30.246758,3.807289,1
agent-properties,365,choose,-,indirect,variable swap,variable swap,-28.22608,-29.39793,1.17185,1
agent-properties,366,choose,-,indirect,variable swap,variable swap,-25.069202,-29.493431,4.424229,1
agent-properties,367,choose,-,indirect,variable swap,variable swap,-28.054165,-29.20348,1.149315,1
agent-properties,368,choose,-,indirect,variable swap,variable swap,-34.554253,-33.713688,-0.840565,0
agent-properties,369,choose,-,indirect,variable swap,variable swap,-34.196342,-33.140743,-1.055599,0
agent-properties,370,choose,-,indirect,variable swap,variable swap,-31.277216,-31.866369,0.589153,1
agent-properties,371,choose,-,indirect,variable swap,variable swap,-30.758087,-31.897169,1.139082,1
agent-properties,372,choose,-,indirect,variable swap,variable swap,-36.249935,-32.019894,-4.230042,0
agent-properties,373,choose,-,indirect,variable swap,variable swap,-35.149887,-33.522881,-1.627007,0
agent-properties,374,choose,-,indirect,variable swap,variable swap,-31.691782,-34.620338,2.928556,1
agent-properties,375,choose,-,indirect,variable swap,variable swap,-30.629175,-32.454941,1.825766,1
agent-properties,376,choose,-,indirect,variable swap,variable swap,-33.253632,-25.152599,-8.101032,0
agent-properties,377,choose,-,indirect,variable swap,variable swap,-35.991199,-25.135395,-10.855804,0
agent-properties,378,choose,-,indirect,variable swap,variable swap,-26.840979,-36.318253,9.477274,1
agent-properties,379,choose,-,indirect,variable swap,variable swap,-27.930487,-39.111656,11.18117,1
agent-properties,380,choose,-,indirect,variable swap,variable swap,-36.266891,-27.047665,-9.219227,0
agent-properties,381,choose,-,indirect,variable swap,variable swap,-40.495174,-28.437443,-12.057732,0
agent-properties,382,choose,-,indirect,variable swap,variable swap,-24.349834,-32.907993,8.558159,1
agent-properties,383,choose,-,indirect,variable swap,variable swap,-24.854343,-36.754734,11.900391,1
agent-properties,384,choose,-,indirect,variable swap,variable swap,-25.76755,-28.855366,3.087816,1
agent-properties,385,choose,-,indirect,variable swap,variable swap,-30.927931,-32.75441,1.826479,1
agent-properties,386,choose,-,indirect,variable swap,variable swap,-29.251211,-26.20783,-3.043381,0
agent-properties,387,choose,-,indirect,variable swap,variable swap,-33.140949,-31.441366,-1.699583,0
agent-properties,388,choose,-,indirect,variable swap,variable swap,-40.045856,-35.636261,-4.409595,0
agent-properties,389,choose,-,indirect,variable swap,variable swap,-46.640232,-32.475117,-14.165115,0
agent-properties,390,choose,-,indirect,variable swap,variable swap,-39.795444,-33.290062,-6.505383,0
agent-properties,391,choose,-,indirect,variable swap,variable swap,-45.836502,-30.693024,-15.143478,0
agent-properties,392,choose,-,indirect,variable swap,variable swap,-37.124439,-28.041286,-9.083153,0
agent-properties,393,choose,-,indirect,variable swap,variable swap,-40.696983,-32.163567,-8.533417,0
agent-properties,394,choose,-,indirect,variable swap,variable swap,-28.520538,-37.372677,8.852139,1
agent-properties,395,choose,-,indirect,variable swap,variable swap,-32.247799,-40.481346,8.233547,1
agent-properties,396,choose,-,indirect,variable swap,variable swap,-35.40667,-40.937588,5.530918,1
agent-properties,397,choose,-,indirect,variable swap,variable swap,-34.234875,-45.636917,11.402042,1
agent-properties,398,choose,-,indirect,variable swap,variable swap,-32.344692,-39.982288,7.637596,1
agent-properties,399,choose,-,indirect,variable swap,variable swap,-31.109917,-44.908924,13.799007,1
agent-properties,400,choose,-,indirect,variable swap,variable swap,-33.154724,-33.706543,0.551819,1
agent-properties,401,choose,-,indirect,variable swap,variable swap,-32.848186,-33.187016,0.338829,1
agent-properties,402,choose,-,indirect,variable swap,variable swap,-34.366009,-34.413376,0.047367,1
agent-properties,403,choose,-,indirect,variable swap,variable swap,-35.114269,-34.913574,-0.200695,0
agent-properties,404,choose,-,indirect,variable swap,variable swap,-26.798374,-27.402523,0.604149,1
agent-properties,405,choose,-,indirect,variable swap,variable swap,-31.874147,-31.03595,-0.838198,0
agent-properties,406,choose,-,indirect,variable swap,variable swap,-26.939743,-29.976942,3.037199,1
agent-properties,407,choose,-,indirect,variable swap,variable swap,-32.64378,-31.560104,-1.083675,0
agent-properties,408,choose,-,indirect,variable swap,variable swap,-28.315889,-27.592163,-0.723726,0
agent-properties,409,choose,-,indirect,variable swap,variable swap,-31.611235,-32.421051,0.809816,1
agent-properties,410,choose,-,indirect,variable swap,variable swap,-27.591002,-25.532957,-2.058044,0
agent-properties,411,choose,-,indirect,variable swap,variable swap,-29.951313,-31.179411,1.228098,1
agent-properties,412,choose,-,indirect,variable swap,variable swap,-30.89641,-29.558521,-1.337889,0
agent-properties,413,choose,-,indirect,variable swap,variable swap,-38.465591,-36.975494,-1.490097,0
agent-properties,414,choose,-,indirect,variable swap,variable swap,-27.36561,-28.851349,1.485739,1
agent-properties,415,choose,-,indirect,variable swap,variable swap,-35.243622,-36.343136,1.099514,1
agent-properties,416,choose,-,indirect,variable swap,variable swap,-37.344532,-41.982983,4.638451,1
agent-properties,417,choose,-,indirect,variable swap,variable swap,-36.619503,-43.983597,7.364094,1
agent-properties,418,choose,-,indirect,variable swap,variable swap,-44.647373,-39.767517,-4.879856,0
agent-properties,419,choose,-,indirect,variable swap,variable swap,-47.174004,-39.250477,-7.923527,0
agent-properties,420,choose,-,indirect,variable swap,variable swap,-31.791859,-36.16016,4.368301,1
agent-properties,421,choose,-,indirect,variable swap,variable swap,-34.83112,-41.50592,6.674801,1
agent-properties,422,choose,-,indirect,variable swap,variable swap,-31.881216,-30.508905,-1.372311,0
agent-properties,423,choose,-,indirect,variable swap,variable swap,-38.718441,-32.12957,-6.588871,0
agent-properties,424,choose,-,indirect,variable swap,variable swap,-28.331926,-33.709034,5.377108,1
agent-properties,425,choose,-,indirect,variable swap,variable swap,-32.105923,-37.384068,5.278145,1
agent-properties,426,choose,-,indirect,variable swap,variable swap,-37.990265,-29.976677,-8.013588,0
agent-properties,427,choose,-,indirect,variable swap,variable swap,-40.69326,-36.060326,-4.632935,0
agent-properties,428,choose,-,indirect,variable swap,variable swap,-29.698671,-30.523727,0.825056,1
agent-properties,429,choose,-,indirect,variable swap,variable swap,-38.486912,-40.055954,1.569042,1
agent-properties,430,choose,-,indirect,variable swap,variable swap,-30.954386,-29.776522,-1.177864,0
agent-properties,431,choose,-,indirect,variable swap,variable swap,-40.245895,-38.61227,-1.633625,0
agent-properties,432,choose,-,indirect,variable swap,variable swap,-34.135208,-40.730064,6.594856,1
agent-properties,433,choose,-,indirect,variable swap,variable swap,-43.755013,-45.516499,1.761486,1
agent-properties,434,choose,-,indirect,variable swap,variable swap,-32.849266,-42.968723,10.119457,1
agent-properties,435,choose,-,indirect,variable swap,variable swap,-39.483078,-44.938679,5.455601,1
agent-properties,436,choose,-,indirect,variable swap,variable swap,-30.382597,-37.903145,7.520548,1
agent-properties,437,choose,-,indirect,variable swap,variable swap,-31.476297,-43.048042,11.571745,1
agent-properties,438,choose,-,indirect,variable swap,variable swap,-38.363117,-30.233814,-8.129303,0
agent-properties,439,choose,-,indirect,variable swap,variable swap,-43.327911,-31.093884,-12.234028,0
agent-properties,440,choose,-,indirect,variable swap,variable swap,-40.461456,-32.573025,-7.888432,0
agent-properties,441,choose,-,indirect,variable swap,variable swap,-46.003365,-45.5854,-0.417965,0
agent-properties,442,choose,-,indirect,variable swap,variable swap,-43.05761,-32.507141,-10.550468,0
agent-properties,443,choose,-,indirect,variable swap,variable swap,-44.829971,-41.512711,-3.317261,0
agent-properties,444,choose,-,indirect,variable swap,variable swap,-42.069107,-40.51088,-1.558228,0
agent-properties,445,choose,-,indirect,variable swap,variable swap,-38.467422,-41.948502,3.481079,1
agent-properties,446,choose,-,indirect,variable swap,variable swap,-39.369129,-40.244793,0.875664,1
agent-properties,447,choose,-,indirect,variable swap,variable swap,-40.422497,-37.256062,-3.166435,0
agent-properties,448,choose,-,indirect,variable swap,variable swap,-31.629387,-28.360779,-3.268608,0
agent-properties,449,choose,-,indirect,variable swap,variable swap,-42.040627,-32.382408,-9.658218,0
agent-properties,450,choose,-,indirect,variable swap,variable swap,-30.54454,-27.31259,-3.231951,0
agent-properties,451,choose,-,indirect,variable swap,variable swap,-39.679554,-31.893044,-7.78651,0
agent-properties,452,choose,-,indirect,variable swap,variable swap,-28.901031,-31.897072,2.99604,1
agent-properties,453,choose,-,indirect,variable swap,variable swap,-33.111015,-42.035774,8.924759,1
