pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0000182,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,9933,2057,gutenberg,open_subtitles,tickle,reminds,if,because
p0000183,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,5276,8729,gutenberg,bnc_spoken,grim,dialogue,though,if
p0000184,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,18321,18069,bnc_spoken,gutenberg,utter,persuade,because,thus
p0000185,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,18920,11421,gutenberg,bnc_spoken,deaf,component,if,if
p0000186,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,9494,17124,gutenberg,open_subtitles,thread,lean,though,if
p0000187,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,16775,20130,gutenberg,childes,resolve,ruins,unless,if
p0000188,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,2000,9231,childes,gutenberg,hears,cheaper,because,though
p0000189,0,0.0,causal_connector,content,1,S,51-100,51-100,0,3-4,3-4,0,13533,9211,open_subtitles,bnc_spoken,convince,profile,because,because
p0000190,0,0.0,causal_connector,content,1,S,51-100,51-100,0,1,1,0,14785,15343,gutenberg,bnc_spoken,shrill,ignore,if,therefore
p0000191,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,5709,1569,open_subtitles,simple_wiki,meets,divide,if,if
p0000192,0,0.0,causal_connector,content,1,S,51-100,51-100,0,2,2,0,8161,6502,childes,gutenberg,touches,pupil,though,if
p0000193,0,0.016,causal_connector,content,1,S,51-100,51-100,0,2,2,0,18480,2329,open_subtitles,qwen_pair_packed,spark,acknowledge,if,although
p0000194,1,2.1390000000000002,causal_connector,content,1,S,51-100,51-100,0,3-4,2,1,9018,12475,qwen_pair_packed,open_subtitles,sheer,employ,because,if
p0000195,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2829,4649,qwen_pair_packed,fw_preserved_compact_view,grant,centers,if,because
p0000196,0,0.002,causal_connector,content,1,S,101-250,101-250,0,2,2,0,6333,3324,qwen_pair_packed,fw_preserved_compact_view,assault,observe,because,because
p0000197,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4512,1878,bnc_spoken,gutenberg,delay,splendid,if,thus
p0000198,0,0.0,causal_connector,content,1,S,101-250,101-250,0,1,1,0,6502,15439,gutenberg,childes,difficulties,spill,if,if
p0000199,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,8511,4593,gutenberg,open_subtitles,prospect,amongst,if,if
p0000200,0,0.004,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4008,12405,qwen_pair_packed,fw_preserved_compact_view,possess,fail,though,because
p0000201,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,2190,13438,simple_wiki,bnc_spoken,colleagues,develop,if,if
p0000202,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,20216,3771,childes,simple_wiki,sees,candidate,though,if
p0000203,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,4198,8394,open_subtitles,gutenberg,grab,shame,if,if
p0000204,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4497,19500,open_subtitles,bnc_spoken,refuse,battery,if,if
p0000205,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,20149,7235,childes,open_subtitles,lemme,shift,if,if
p0000206,0,0.004,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2803,18072,qwen_pair_packed,fw_preserved_compact_view,ink,concerns,though,because
p0000207,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,329,3725,simple_wiki,bnc_spoken,shares,subjects,although,although
p0000208,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,11762,18460,childes,gutenberg,trunk,earthquake,though,if
p0000209,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,16544,17016,childes,gutenberg,lions,liberty,if,therefore
p0000210,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,560,17392,simple_wiki,gutenberg,hip,sung,because,though
p0000211,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18601,1336,gutenberg,bnc_spoken,stretch,principle,if,because
p0000212,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,16874,7227,bnc_spoken,open_subtitles,tip,burn,if,if
p0000213,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,8015,12328,open_subtitles,simple_wiki,amongst,swept,if,because
p0000214,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,14634,829,open_subtitles,gutenberg,fail,blows,if,if
p0000215,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,1565,17106,gutenberg,open_subtitles,stranger,flows,if,if
p0000216,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2169,17550,gutenberg,open_subtitles,souls,muscles,though,because
p0000217,0,0.0,causal_connector,content,1,S,101-250,101-250,0,1,1,0,15913,19687,gutenberg,bnc_spoken,fail,confident,thus,although
p0000218,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,10101,19217,gutenberg,open_subtitles,trace,seasons,although,if
p0000219,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,19022,1849,open_subtitles,childes,movements,pattern,because,though
p0000220,0,0.012,causal_connector,content,1,S,101-250,101-250,0,2,2,0,8175,13552,qwen_pair_packed,gutenberg,request,stranger,if,if
p0000221,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,7821,14414,open_subtitles,gutenberg,affects,niece,if,if
p0000222,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4278,12135,bnc_spoken,simple_wiki,recover,grounds,if,if
p0000223,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,13871,1319,gutenberg,open_subtitles,stops,grain,if,if
p0000224,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,16638,11264,gutenberg,childes,asks,fits,if,if
p0000225,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,4032,5678,gutenberg,bnc_spoken,humble,deeper,because,if
p0000226,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,3466,16257,open_subtitles,gutenberg,satellite,solid,if,if
p0000227,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,18272,5399,open_subtitles,simple_wiki,flash,stroke,if,because
p0000228,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,1299,18140,open_subtitles,gutenberg,fathers,earn,if,unless
p0000229,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9370,4031,bnc_spoken,gutenberg,restaurant,asks,if,if
p0000230,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18963,11245,fw_preserved_compact_view,qwen_pair_packed,stops,bore,if,though
p0000231,0,0.001,causal_connector,content,1,S,101-250,101-250,0,2,2,0,19509,8450,fw_preserved_compact_view,qwen_pair_packed,links,ruin,if,if
p0000232,0,0.009000000000000001,causal_connector,content,1,S,101-250,101-250,0,2,2,0,6342,9168,qwen_pair_packed,open_subtitles,possess,recall,although,if
p0000233,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,12897,2162,open_subtitles,gutenberg,foolish,benefit,if,though
p0000234,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,289,681,open_subtitles,gutenberg,cent,inches,if,if
p0000235,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,16595,16301,gutenberg,bnc_spoken,delay,activists,thus,if
p0000236,0,0.007,causal_connector,content,1,S,101-250,101-250,0,2,2,0,3120,11019,fw_preserved_compact_view,qwen_pair_packed,stays,stress,if,therefore
p0000237,0,0.018000000000000002,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,10994,3350,qwen_pair_packed,gutenberg,overcome,patch,because,though
p0000238,0,0.0,causal_connector,content,1,S,101-250,101-250,0,1,1,0,16604,5002,open_subtitles,gutenberg,attacks,mild,therefore,although
p0000239,0,0.024,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,4416,8854,open_subtitles,qwen_pair_packed,defend,theme,if,if
p0000240,0,0.001,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18765,15408,fw_preserved_compact_view,qwen_pair_packed,ease,fail,because,if
p0000241,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,1201,15979,open_subtitles,gutenberg,rescue,foolish,if,because
p0000242,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9516,11687,bnc_spoken,gutenberg,tag,discovery,if,if
p0000243,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,11416,7757,open_subtitles,gutenberg,fund,guide,if,although
p0000244,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,2702,20016,open_subtitles,childes,sergeant,stops,if,if
p0000245,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,17517,11752,simple_wiki,gutenberg,engineers,fail,because,if
p0000246,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,11917,15990,childes,gutenberg,fellows,bond,if,though
p0000247,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,5931,18999,open_subtitles,bnc_spoken,spy,spite,if,though
p0000248,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,19456,3362,open_subtitles,gutenberg,fetch,magnificent,if,if
p0000249,1,2.1,causal_connector,content,1,S,101-250,101-250,0,1,2,1,7905,9679,gutenberg,simple_wiki,discover,stones,thus,if
p0000250,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,7733,9838,gutenberg,open_subtitles,scratch,ruin,because,if
p0000251,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,8076,11286,bnc_spoken,gutenberg,item,speaks,if,if
p0000252,0,0.0,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,373,18646,childes,gutenberg,cha,unfortunate,because,if
p0000253,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,2606,9706,gutenberg,simple_wiki,unfortunate,status,if,because
p0000254,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,17936,4748,open_subtitles,childes,hammer,machines,because,because
p0000255,0,0.2,causal_connector,content,1,S,101-250,101-250,0,5-8,5-8,0,4693,16874,open_subtitles,bnc_spoken,cheeks,nearest,because,because
p0000256,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,1296,14154,childes,gutenberg,interests,behave,though,if
p0000257,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,17675,10449,simple_wiki,bnc_spoken,comments,concern,because,because
p0000258,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9338,1909,gutenberg,childes,confess,fits,though,if
p0000259,0,0.0,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,5839,18744,bnc_spoken,open_subtitles,afford,swallow,because,if
p0000260,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,10799,8733,gutenberg,open_subtitles,foolish,miracle,because,if
p0000261,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9980,16292,open_subtitles,bnc_spoken,guide,messages,if,if
p0000262,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,4808,19192,open_subtitles,gutenberg,goods,incident,because,though
p0000263,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,18851,6643,bnc_spoken,gutenberg,print,scheme,if,because
p0000264,0,0.006,causal_connector,content,1,S,101-250,101-250,0,2,2,0,10129,15426,qwen_pair_packed,gutenberg,concern,lover,because,although
p0000265,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,12479,13474,open_subtitles,gutenberg,cops,selfish,if,thus
p0000266,0,0.002,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,11092,3454,fw_preserved_compact_view,childes,confident,broad,because,because
p0000267,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,16545,7114,open_subtitles,gutenberg,stole,tastes,if,although
p0000268,0,0.023,causal_connector,content,1,S,101-250,101-250,0,2,2,0,9223,8489,qwen_pair_packed,switchboard,exact,ours,although,though
p0000269,0,0.0,causal_connector,content,1,S,101-250,101-250,0,2,2,0,741,18140,open_subtitles,gutenberg,drag,refuse,if,if
p0000270,0,0.032,causal_connector,content,1,S,101-250,101-250,0,3-4,3-4,0,4791,11089,bnc_spoken,qwen_pair_packed,platform,wrap,if,although
p0000271,1,2.2,causal_connector,content,1,S,101-250,101-250,0,3-4,2,1,13907,1273,bnc_spoken,open_subtitles,tend,interfere,because,if
p0000272,1,2.216,causal_connector,content,1,S,101-250,101-250,0,2,3-4,1,18054,8209,qwen_pair_packed,bnc_spoken,believes,honour,because,because
p0000273,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,5544,2614,open_subtitles,simple_wiki,credit,effects,because,if
p0000274,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,443,4377,childes,open_subtitles,anger,conditions,if,unless
p0000275,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1246,1751,childes,gutenberg,lights,vessel,because,though
p0000276,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,7602,5542,bnc_spoken,open_subtitles,penny,giant,if,because
p0000277,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,12729,13408,open_subtitles,childes,agree,shoe,if,because
p0000278,0,0.001,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1793,19509,qwen_pair_packed,fw_preserved_compact_view,accept,camera,if,if
p0000279,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,13694,8978,gutenberg,simple_wiki,laid,judge,because,if
p0000280,0,0.01,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,4522,3343,fw_preserved_compact_view,qwen_pair_packed,joke,lack,because,because
p0000281,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,12684,10355,bnc_spoken,gutenberg,newspaper,lack,because,because
p0000282,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,3033,1368,open_subtitles,bnc_spoken,blind,helps,because,if
p0000283,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1763,11980,fw_preserved_compact_view,qwen_pair_packed,value,belongs,because,because
p0000284,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,4695,5309,open_subtitles,gutenberg,camera,worst,if,if
p0000285,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,14160,2630,simple_wiki,gutenberg,conflict,efforts,because,because
p0000286,0,0.015,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1552,8976,qwen_pair_packed,fw_preserved_compact_view,baseball,patient,if,thus
p0000287,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,5797,17574,open_subtitles,childes,understood,background,if,because
p0000288,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,13142,1404,gutenberg,open_subtitles,suggest,continues,if,if
p0000289,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,8469,12035,simple_wiki,bnc_spoken,remains,issues,although,if
p0000290,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,8377,4090,gutenberg,bnc_spoken,wings,sites,though,unless
p0000291,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,15765,10523,gutenberg,childes,choose,loves,if,because
p0000292,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,17205,1075,open_subtitles,childes,patient,stands,if,because
p0000293,0,0.0,causal_connector,content,1,S,251-500,251-500,0,1,1,0,19971,2381,gutenberg,childes,fortune,afterwards,though,though
p0000294,0,0.007,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,19628,10846,fw_preserved_compact_view,bnc_spoken,separate,attempt,though,if
p0000295,0,0.0,causal_connector,content,1,S,251-500,251-500,0,1,1,0,1805,11421,gutenberg,bnc_spoken,somewhat,patients,though,if
p0000296,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,18547,6686,gutenberg,open_subtitles,hide,chose,if,if
p0000297,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,16666,6480,open_subtitles,bnc_spoken,code,choose,if,if
p0000298,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,12901,12674,bnc_spoken,open_subtitles,plates,remain,because,if
p0000299,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,9892,4349,open_subtitles,gutenberg,conflict,speech,because,if
p0000300,0,0.018000000000000002,causal_connector,content,1,S,251-500,251-500,0,1,1,0,10455,15339,gutenberg,qwen_pair_packed,youth,aside,if,because
p0000301,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,2517,3555,open_subtitles,gutenberg,approach,storm,if,though
p0000302,0,0.1,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,9367,580,bnc_spoken,switchboard,issue,familiar,if,if
p0000303,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,19361,3466,simple_wiki,open_subtitles,property,shoot,because,if
p0000304,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,13506,15855,gutenberg,bnc_spoken,prove,strike,because,though
p0000305,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,18517,5835,gutenberg,open_subtitles,recent,actions,although,because
p0000306,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,15892,20089,gutenberg,open_subtitles,beauty,actions,if,if
p0000307,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,7278,15299,gutenberg,open_subtitles,choose,pale,if,if
p0000308,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,11889,1038,childes,gutenberg,keeps,understood,if,if
p0000309,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,9215,18009,bnc_spoken,childes,proper,bike,if,if
p0000310,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,18872,18834,childes,gutenberg,dollar,evil,though,if
p0000311,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,10615,18241,open_subtitles,childes,hotel,mud,if,because
p0000312,0,0.026000000000000002,causal_connector,content,1,S,251-500,251-500,0,1,1,0,7877,2483,qwen_pair_packed,gutenberg,ends,soil,thus,thus
p0000313,0,0.027,causal_connector,content,1,S,251-500,251-500,0,2,2,0,10679,14086,qwen_pair_packed,gutenberg,claim,manager,although,though
p0000314,0,0.003,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,13107,14170,fw_preserved_compact_view,simple_wiki,requires,religion,because,because
p0000315,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,19449,18720,gutenberg,open_subtitles,hide,soldier,if,because
p0000316,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,12400,4721,gutenberg,bnc_spoken,keeps,agree,if,therefore
p0000317,0,0.017,causal_connector,content,1,S,251-500,251-500,0,2,2,0,1163,7771,qwen_pair_packed,gutenberg,issue,tries,if,if
p0000318,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,8053,9574,simple_wiki,gutenberg,quit,twice,because,if
p0000319,0,0.0,causal_connector,content,1,S,251-500,251-500,0,5-8,5-8,0,15997,12920,simple_wiki,childes,proof,stomach,though,because
p0000320,0,0.02,causal_connector,content,1,S,251-500,251-500,0,2,2,0,11429,9126,qwen_pair_packed,childes,characters,crash,although,if
p0000321,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,5243,1533,open_subtitles,childes,cash,purple,if,because
p0000322,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,3657,15215,gutenberg,simple_wiki,harm,officers,if,because
p0000323,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,9102,16706,gutenberg,bnc_spoken,continues,decide,if,if
p0000324,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,7924,1730,gutenberg,open_subtitles,access,picks,if,if
p0000325,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,16413,262,open_subtitles,gutenberg,honest,babies,if,if
p0000326,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,6246,7850,bnc_spoken,simple_wiki,workers,laws,because,if
p0000327,0,0.029,causal_connector,content,1,S,251-500,251-500,0,2,2,0,2969,7348,qwen_pair_packed,simple_wiki,path,humans,although,because
p0000328,1,2.1,causal_connector,content,1,S,251-500,251-500,0,1,2,1,3270,13866,gutenberg,open_subtitles,aware,trip,if,though
p0000329,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,4098,8383,gutenberg,childes,decide,hadta,if,because
p0000330,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,8130,5559,gutenberg,open_subtitles,luck,remain,if,if
p0000331,0,0.037,causal_connector,content,1,S,251-500,251-500,0,2,2,0,13689,6903,qwen_pair_packed,gutenberg,thick,excellent,although,therefore
p0000332,0,0.0,causal_connector,content,1,S,251-500,251-500,0,3-4,3-4,0,16189,2377,simple_wiki,gutenberg,male,pleasant,if,if
p0000333,0,0.001,causal_connector,content,1,S,251-500,251-500,0,2,2,0,19269,17973,qwen_pair_packed,simple_wiki,worst,belongs,if,because
p0000334,0,0.0,causal_connector,content,1,S,251-500,251-500,0,2,2,0,11820,15732,gutenberg,bnc_spoken,worst,excellent,if,therefore
