arm,checkpoint,split,numops,local_index,sample_id,example_id,item_key,pred,pred_idx,correct,gold,option_count
view,chck_80M,ambiref,0,220,2202,262,ambiref:0:220,the green sheet and the red pot.,1,False,the blue sheet and the yellow seed.,5
view,chck_80M,ambiref,0,221,1193,263,ambiref:0:221,the big painting.,2,False,the blue ice.,5
view,chck_80M,ambiref,0,222,53,264,ambiref:0:222,the big pipe and the red bus and the blue drink.,0,True,the big pipe and the red bus and the blue drink.,5
view,chck_80M,ambiref,0,223,1307,265,ambiref:0:223,the yellow ball and the big leaf and the green tea.,0,True,the yellow ball and the big leaf and the green tea.,5
view,chck_80M,ambiref,0,224,635,266,ambiref:0:224,the small ticket and the red wheel.,0,True,the small ticket and the red wheel.,5
view,chck_80M,ambiref,0,225,2077,268,ambiref:0:225,the big file.,1,False,the small shirt.,5
view,chck_80M,ambiref,0,226,1711,269,ambiref:0:226,the blue hat.,4,False,the big rock.,5
view,chck_80M,ambiref,0,227,1814,270,ambiref:0:227,the green radio and the yellow block.,2,False,the blue ticket and the green picture.,5
view,chck_80M,ambiref,0,228,1737,271,ambiref:0:228,the small camera and the green magazine.,1,False,the red coffee and the small coffee.,5
view,chck_80M,ambiref,0,229,53,272,ambiref:0:229,the big pipe and the red bus and the blue drink.,1,False,the green brain and the blue tie and the green suit.,5
view,chck_80M,ambiref,0,230,1650,275,ambiref:0:230,the red tape and the big key and the green brain.,0,True,the red tape and the big key and the green brain.,5
view,chck_80M,ambiref,0,231,71,276,ambiref:0:231,the small egg and the red jacket.,2,False,the big coffee and the small coffee.,5
view,chck_80M,ambiref,0,232,1729,277,ambiref:0:232,the green tape and the small ring and the blue tissue.,2,False,the blue rose and the yellow coffee and the yellow document.,5
view,chck_80M,ambiref,0,233,1426,278,ambiref:0:233,the blue phone and the blue pipe.,1,False,the small game and the big phone.,5
view,chck_80M,ambiref,0,234,978,279,ambiref:0:234,the small camera.,1,False,the yellow branch.,5
view,chck_80M,ambiref,0,235,663,280,ambiref:0:235,the small plant and the small phone and the red shell.,1,False,the small cross and the big plate and the green plant.,5
view,chck_80M,ambiref,0,236,858,281,ambiref:0:236,the red machine and the small drink and the blue cheese.,0,True,the red machine and the small drink and the blue cheese.,5
view,chck_80M,ambiref,0,237,2169,282,ambiref:0:237,the small brain and the yellow bottle.,0,True,the small brain and the yellow bottle.,5
view,chck_80M,ambiref,0,238,1185,283,ambiref:0:238,the blue phone and the blue gift and the big clock.,1,False,the red egg and the big file and the yellow file.,5
view,chck_80M,ambiref,0,239,449,285,ambiref:0:239,the red game and the big dish and the red medicine.,2,False,the small string and the green string and the green ticket.,5
view,chck_80M,ambiref,0,240,1207,286,ambiref:0:240,the blue bone and the big crown.,1,False,the red bowl and the yellow plane.,5
view,chck_80M,ambiref,0,241,215,287,ambiref:0:241,the red train and the big meat and the big shoe.,0,True,the red train and the big meat and the big shoe.,5
view,chck_80M,ambiref,0,242,414,288,ambiref:0:242,the blue bus and the blue cup.,1,False,the green cross and the red cross.,5
view,chck_80M,ambiref,0,243,1132,289,ambiref:0:243,the green dress.,1,False,the red creature.,5
view,chck_80M,ambiref,0,244,1792,290,ambiref:0:244,the green crown and the small apple and the red cream.,1,False,the yellow magazine and the big cream and the big fig.,5
view,chck_80M,ambiref,0,245,1644,291,ambiref:0:245,the red meat and the big knife.,0,True,the red meat and the big knife.,5
view,chck_80M,ambiref,0,246,453,292,ambiref:0:246,the big plant and the big magazine.,3,False,the yellow plant and the big magazine.,5
view,chck_80M,ambiref,0,247,695,293,ambiref:0:247,the blue shirt and the small cake and the small engine.,1,False,the yellow tie and the red tie and the small milk.,5
view,chck_80M,ambiref,0,248,2070,295,ambiref:0:248,the red plane and the red engine and the big brick.,2,False,the blue drug and the green flower and the yellow newspaper.,5
view,chck_80M,ambiref,0,249,702,296,ambiref:0:249,the yellow bone and the big bowl and the green medicine.,0,True,the yellow bone and the big bowl and the green medicine.,5
view,chck_80M,ambiref,0,250,402,297,ambiref:0:250,the yellow book and the yellow train and the red guitar.,0,True,the yellow book and the yellow train and the red guitar.,5
view,chck_80M,ambiref,0,251,472,298,ambiref:0:251,the small newspaper and the small beer and the red picture.,1,False,the big plane and the blue medicine and the red glass.,5
view,chck_80M,ambiref,0,252,1879,299,ambiref:0:252,the green computer and the red bowl.,1,False,the green train and the yellow cheese.,5
view,chck_80M,ambiref,0,253,1886,300,ambiref:0:253,the red flower and the red tape.,1,False,the blue bill and the green card.,5
view,chck_80M,ambiref,0,254,215,301,ambiref:0:254,the green bowl.,1,False,the small cigarette.,5
view,chck_80M,ambiref,0,255,1426,302,ambiref:0:255,the blue phone and the blue pipe.,1,False,the small game and the big phone.,5
view,chck_80M,ambiref,0,256,1650,303,ambiref:0:256,the red tape and the big key and the green brain.,1,False,the small key and the small seed and the yellow brain.,5
view,chck_80M,ambiref,0,257,147,304,ambiref:0:257,the yellow dish.,1,False,the big fig.,5
view,chck_80M,ambiref,0,258,1944,306,ambiref:0:258,the blue ball and the yellow chemical and the small magazine.,2,False,the green bomb and the red jacket and the small hat.,5
view,chck_80M,ambiref,0,259,1768,307,ambiref:0:259,the blue block and the yellow bell and the green guitar.,2,False,the green stone and the big shell and the big ice.,5
view,chck_80M,ambiref,0,260,2010,309,ambiref:0:260,the yellow glass.,1,False,the yellow branch.,5
view,chck_80M,ambiref,0,261,850,310,ambiref:0:261,the red brain and the red rock and the yellow cup.,0,True,the red brain and the red rock and the yellow cup.,5
view,chck_80M,ambiref,0,262,715,311,ambiref:0:262,the blue camera and the green tape.,4,False,the blue camera and the yellow television.,5
view,chck_80M,ambiref,0,263,1729,312,ambiref:0:263,the red tape and the yellow coat and the red shirt.,2,False,the green crown and the yellow tissue and the green ticket.,5
view,chck_80M,ambiref,0,264,1683,313,ambiref:0:264,the big bottle and the green medicine.,2,False,the blue disk and the big medicine.,5
view,chck_80M,ambiref,0,265,635,314,ambiref:0:265,the green plant and the big plane and the yellow machine.,0,True,the green plant and the big plane and the yellow machine.,5
view,chck_80M,ambiref,0,266,832,315,ambiref:0:266,the big plane and the small shoe and the yellow flower.,3,False,the small bowl and the small shoe and the yellow flower.,5
view,chck_80M,ambiref,0,267,1577,316,ambiref:0:267,the green sheet and the yellow ticket and the big egg.,0,True,the green sheet and the yellow ticket and the big egg.,5
view,chck_80M,ambiref,0,268,1135,317,ambiref:0:268,the red car.,2,False,the green tea.,5
view,chck_80M,ambiref,0,269,1165,318,ambiref:0:269,the big drug and the red tape and the red mirror.,1,False,the yellow branch and the yellow painting and the big branch.,5
view,chck_80M,ambiref,0,270,1169,319,ambiref:0:270,the red branch.,0,True,the red branch.,5
view,chck_80M,ambiref,0,271,449,320,ambiref:0:271,the green picture and the blue coat and the green radio.,0,True,the green picture and the blue coat and the green radio.,5
view,chck_80M,ambiref,0,272,978,321,ambiref:0:272,the small bill and the big gift and the small magazine.,0,True,the small bill and the big gift and the small magazine.,5
view,chck_80M,ambiref,0,273,923,322,ambiref:0:273,the small cake and the big creature and the small magazine.,0,True,the small cake and the big creature and the small magazine.,5
view,chck_80M,ambiref,0,274,850,323,ambiref:0:274,the red brain and the red rock and the yellow cup.,1,False,the yellow meat and the big fig and the blue plate.,5
view,chck_80M,ambiref,0,275,73,325,ambiref:0:275,the blue tape and the big picture and the big bottle.,2,False,the blue tape and the green seed and the big bottle.,5
view,chck_80M,ambiref,0,276,473,326,ambiref:0:276,the blue gift and the yellow watch.,0,True,the blue gift and the yellow watch.,5
view,chck_80M,ambiref,0,277,1490,327,ambiref:0:277,the yellow painting and the small car.,2,False,the blue engine and the green television.,5
view,chck_80M,ambiref,0,278,1979,328,ambiref:0:278,the blue engine and the yellow dress and the red tie.,1,False,the yellow picture and the blue magazine and the big ball.,5
view,chck_80M,ambiref,0,279,1628,331,ambiref:0:279,the blue painting.,0,True,the blue painting.,5
view,chck_80M,ambiref,0,280,1986,332,ambiref:0:280,the red hat.,1,False,the red phone.,5
view,chck_80M,ambiref,0,281,122,333,ambiref:0:281,the small magazine.,1,False,the green pipe.,5
view,chck_80M,ambiref,0,282,328,334,ambiref:0:282,the yellow tissue and the red plate.,1,False,the red mirror and the red map.,5
view,chck_80M,ambiref,0,283,1095,335,ambiref:0:283,the green book.,2,False,the big cross.,5
view,chck_80M,ambiref,0,284,1410,336,ambiref:0:284,the small mirror and the small block and the big file.,1,False,the green cash and the red document and the yellow picture.,5
view,chck_80M,ambiref,0,285,2029,337,ambiref:0:285,the yellow brick and the green television and the blue meat.,0,True,the yellow brick and the green television and the blue meat.,5
view,chck_80M,ambiref,0,286,33,338,ambiref:0:286,the big guitar and the big book.,3,False,the big guitar and the red book.,5
view,chck_80M,ambiref,0,287,1894,339,ambiref:0:287,the big milk.,4,False,the red magazine.,5
view,chck_80M,ambiref,0,288,1000,340,ambiref:0:288,the big document and the yellow ring.,1,False,the blue shirt and the big shirt.,5
view,chck_80M,ambiref,0,289,2202,341,ambiref:0:289,the green sheet and the red pot.,2,False,the blue sheet and the yellow seed.,5
view,chck_80M,ambiref,0,290,2196,342,ambiref:0:290,the yellow drink and the red block and the red cream.,1,False,the red clock and the red drink and the yellow card.,5
view,chck_80M,ambiref,0,291,2086,343,ambiref:0:291,the big radio and the yellow rose and the blue bag.,2,False,the blue rose and the green map and the green document.,5
view,chck_80M,ambiref,0,292,472,344,ambiref:0:292,the small paper.,3,False,the big beer.,5
view,chck_80M,ambiref,0,293,2049,345,ambiref:0:293,the small cream.,3,False,the blue brick.,5
view,chck_80M,ambiref,0,294,212,346,ambiref:0:294,the yellow book.,1,False,the yellow ticket.,5
view,chck_80M,ambiref,0,295,663,347,ambiref:0:295,the blue bell and the small meat and the yellow tea.,2,False,the small cross and the big plate and the green plant.,5
view,chck_80M,ambiref,0,296,798,348,ambiref:0:296,the blue magazine and the yellow tea and the big magazine.,1,False,the yellow jacket and the small fan and the big brain.,5
view,chck_80M,ambiref,0,297,593,349,ambiref:0:297,the green document and the red bowl.,0,True,the green document and the red bowl.,5
view,chck_80M,ambiref,0,298,1469,350,ambiref:0:298,the green card and the blue plate and the blue bell.,1,False,the blue rock and the red card and the yellow clock.,5
view,chck_80M,ambiref,0,299,371,351,ambiref:0:299,the small block and the green milk and the big block.,1,False,the blue bomb and the blue bus and the big computer.,5
view,chck_80M,ambiref,0,300,1135,352,ambiref:0:300,the blue shirt and the green train.,1,False,the red shirt and the red cigarette.,5
view,chck_80M,ambiref,0,301,946,353,ambiref:0:301,the small magazine and the red gift and the blue magazine.,0,True,the small magazine and the red gift and the blue magazine.,5
view,chck_80M,ambiref,0,302,56,354,ambiref:0:302,the yellow painting and the red ball.,1,False,the red bag and the green chemical.,5
view,chck_80M,ambiref,0,303,132,355,ambiref:0:303,the green machine and the blue knife.,2,False,the small knife and the yellow bomb.,5
view,chck_80M,ambiref,0,304,116,356,ambiref:0:304,the big string and the red fig and the small camera.,2,False,the blue fig and the red bomb and the yellow camera.,5
view,chck_80M,ambiref,0,305,453,357,ambiref:0:305,the small cross and the big plant and the big suit.,0,True,the small cross and the big plant and the big suit.,5
view,chck_80M,ambiref,0,306,969,360,ambiref:0:306,the big ice and the small tea and the blue chemical.,1,False,the green phone and the green coffee and the blue glass.,5
view,chck_80M,ambiref,0,307,762,362,ambiref:0:307,the red meat and the small cheese.,3,False,the red meat and the big cheese.,5
view,chck_80M,ambiref,0,308,1612,363,ambiref:0:308,the blue plane and the yellow wheel and the green plane.,0,True,the blue plane and the yellow wheel and the green plane.,5
view,chck_80M,ambiref,0,309,1737,364,ambiref:0:309,the green branch and the yellow clock and the red branch.,1,False,the small suit and the green clock and the small tape.,5
view,chck_80M,ambiref,0,310,2055,365,ambiref:0:310,the big watch and the big wire.,2,False,the green bell and the red wire.,5
view,chck_80M,ambiref,0,311,295,366,ambiref:0:311,the small brick and the yellow glass and the green ticket.,1,False,the green creature and the big rose and the small rose.,5
view,chck_80M,ambiref,0,312,371,367,ambiref:0:312,the blue bus and the small hat.,4,False,the blue rose and the small hat.,5
view,chck_80M,ambiref,0,313,1193,369,ambiref:0:313,the red plane and the small meat and the blue painting.,1,False,the yellow fish and the yellow tie and the red ice.,5
view,chck_80M,ambiref,0,314,401,370,ambiref:0:314,the yellow creature and the small note.,4,False,the green bus and the small note.,5
view,chck_80M,ambiref,0,315,1805,371,ambiref:0:315,the big tape and the red watch.,1,False,the small meat and the yellow tape.,5
view,chck_80M,ambiref,0,316,2077,372,ambiref:0:316,the red brick and the red coffee and the yellow shirt.,0,True,the red brick and the red coffee and the yellow shirt.,5
view,chck_80M,ambiref,0,317,1201,373,ambiref:0:317,the green plane and the green watch.,4,False,the small bus and the green watch.,5
view,chck_80M,ambiref,0,318,1987,374,ambiref:0:318,the green radio and the big book and the blue engine.,2,False,the blue game and the red note and the small ticket.,5
view,chck_80M,ambiref,0,319,1944,375,ambiref:0:319,the blue guitar and the yellow leaf and the blue shirt.,1,False,the green bomb and the red jacket and the small hat.,5
view,chck_80M,ambiref,0,320,1367,376,ambiref:0:320,the yellow meat and the big bread.,1,False,the red boot and the blue cash.,5
view,chck_80M,ambiref,0,321,2053,377,ambiref:0:321,the blue coat and the yellow plane.,1,False,the green watch and the red bag.,5
view,chck_80M,ambiref,0,322,1920,378,ambiref:0:322,the yellow tea and the small computer and the blue plate.,4,False,the blue creature and the small computer and the blue plate.,5
