set,pair_id,original_id,source,example_id,original_words_field,rewrite_words_field,pair_words_field,base_same_source_example_rows,base_contains_exact_normalized_original,base_contains_count,base_match_sources,base_match_example_ids,replaced_in_dose21_by_same_source_example,replaced_in_dose25_by_same_source_example,selection_role
dose21,dose56_rw_012493,rw_012493,gutenberg,25082,15,15,30,1,True,1,gutenberg,25082,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001109,rw2s1_001109,simple_wiki,57605,20,24,44,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014252,rw2s0_014252,gutenberg,24768,20,22,42,1,True,1,gutenberg,24768,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_015982,rw2s0_015982,switchboard,62460,44,33,77,1,True,1,switchboard,62460,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_023720,rw2s1_023720,gutenberg,32621,20,18,38,1,True,1,gutenberg,32621,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_036218,rw_036218,childes,17435,12,13,25,1,True,1,childes,17435,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_038034,rw_038034,open_subtitles,41141,12,13,25,1,True,1,open_subtitles,41141,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008099,rw2s0_008099,gutenberg,35474,37,30,67,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014093,rw2s0_014093,gutenberg,30036,41,36,77,1,True,1,gutenberg,30036,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024134,rw2s0_024134,bnc_spoken,4410,32,27,59,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030528,rw2s1_030528,gutenberg,34477,23,18,41,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_003160,rw_003160,gutenberg,38068,15,17,32,1,True,1,gutenberg,38068,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005287,rw2s1_005287,gutenberg,27581,48,42,90,1,True,1,gutenberg,27581,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_004385,rw2s0_004385,gutenberg,30877,36,27,63,1,True,1,gutenberg,30877,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007962,rw2s0_007962,bnc_spoken,1651,31,28,59,1,True,1,bnc_spoken,1651,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_010084,rw2s0_010084,bnc_spoken,2892,18,15,33,1,True,1,bnc_spoken,2892,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_003445,rw_003445,open_subtitles,38760,12,12,24,1,True,1,open_subtitles,38760,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_023220,rw2s1_023220,simple_wiki,60398,18,17,35,1,True,1,simple_wiki,60398,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027662,rw2s0_027662,bnc_spoken,2862,18,15,33,1,True,1,bnc_spoken,2862,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019410,rw2s1_019410,simple_wiki,62210,26,33,59,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033673,rw_033673,bnc_spoken,3150,24,30,54,1,True,1,bnc_spoken,3150,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_004287,rw2s0_004287,gutenberg,23115,24,23,47,1,True,1,gutenberg,23115,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_022425,rw2s0_022425,open_subtitles,45041,20,27,47,1,True,1,open_subtitles,45041,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_001504,rw_001504,gutenberg,26988,38,32,70,1,True,1,gutenberg,26988,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000740,rw2s1_000740,bnc_spoken,3473,22,17,39,1,True,1,bnc_spoken,3473,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029873,rw2s1_029873,gutenberg,26279,27,29,56,1,True,1,gutenberg,26279,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024639,rw2s1_024639,gutenberg,34765,22,23,45,1,True,1,gutenberg,34765,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015425,rw2s1_015425,childes,12051,21,23,44,1,True,1,childes,12051,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008551,rw2s0_008551,simple_wiki,60432,28,24,52,1,True,1,simple_wiki,60432,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009833,rw2s1_009833,open_subtitles,39912,49,40,89,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009228,rw2s1_009228,gutenberg,29538,22,22,44,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044506,rw_044506,childes,14905,13,11,24,1,True,1,childes,14905,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025211,rw2s0_025211,open_subtitles,39682,21,26,47,1,True,1,open_subtitles,39682,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012279,rw2s1_012279,gutenberg,31124,51,42,93,1,True,1,gutenberg,31124,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023392,rw2s0_023392,childes,20201,25,23,48,1,True,1,childes,20201,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_035314,rw_035314,childes,12954,12,11,23,1,True,1,childes,12954,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015946,rw2s1_015946,gutenberg,26069,21,17,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016704,rw_016704,gutenberg,28663,24,25,49,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_011582,rw2s1_011582,simple_wiki,53571,31,33,64,1,True,1,simple_wiki,53571,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_010590,rw2s0_010590,gutenberg,26198,28,22,50,1,True,1,gutenberg,26198,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013620,rw2s1_013620,simple_wiki,53132,23,23,46,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025426,rw2s0_025426,gutenberg,29728,21,21,42,1,True,1,gutenberg,29728,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004059,rw2s1_004059,open_subtitles,45286,23,24,47,1,True,1,open_subtitles,45286,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005220,rw2s1_005220,gutenberg,33316,29,21,50,1,True,1,gutenberg,33316,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008925,rw2s0_008925,gutenberg,27147,19,17,36,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_028183,rw2s1_028183,gutenberg,36376,24,20,44,1,True,1,gutenberg,36376,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031552,rw2s1_031552,simple_wiki,55830,20,25,45,1,True,1,simple_wiki,55830,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_030537,rw_030537,bnc_spoken,1914,30,31,61,1,True,1,bnc_spoken,1914,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016479,rw2s1_016479,simple_wiki,53541,18,14,32,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_027915,rw2s1_027915,gutenberg,30828,41,37,78,1,True,1,gutenberg,30828,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_008351,rw2s1_008351,gutenberg,24648,52,50,102,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005622,rw2s1_005622,open_subtitles,47926,20,20,40,1,True,1,open_subtitles,47926,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021084,rw2s1_021084,bnc_spoken,299,22,16,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009900,rw2s1_009900,open_subtitles,40219,18,21,39,1,True,1,open_subtitles,40219,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_020302,rw2s0_020302,gutenberg,31999,31,27,58,1,True,1,gutenberg,31999,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_030577,rw2s0_030577,bnc_spoken,3962,25,19,44,1,True,1,bnc_spoken,3962,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_039797,rw_039797,childes,7470,12,13,25,1,True,1,childes,7470,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025317,rw2s1_025317,gutenberg,28543,35,36,71,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016816,rw2s1_016816,gutenberg,31670,23,21,44,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044533,rw_044533,childes,11551,17,15,32,1,True,1,childes,11551,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_010886,rw_010886,childes,16916,17,15,32,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015564,rw2s1_015564,simple_wiki,55742,19,19,38,1,True,1,simple_wiki,55742,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_042136,rw_042136,open_subtitles,42669,17,21,38,1,True,1,open_subtitles,42669,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_001086,rw2s0_001086,open_subtitles,51527,18,19,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016100,rw2s1_016100,childes,15771,19,16,35,1,True,1,childes,15771,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014426,rw2s0_014426,open_subtitles,41454,38,44,82,1,True,1,open_subtitles,41454,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016106,rw2s1_016106,bnc_spoken,1397,39,37,76,1,True,1,bnc_spoken,1397,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_030780,rw2s0_030780,simple_wiki,56954,19,19,38,1,True,1,simple_wiki,56954,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_023668,rw_023668,open_subtitles,43763,14,13,27,1,True,1,open_subtitles,43763,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_039430,rw_039430,childes,9233,15,14,29,1,True,1,childes,9233,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_022520,rw2s0_022520,gutenberg,26762,31,29,60,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017059,rw2s1_017059,simple_wiki,57623,28,29,57,1,True,1,simple_wiki,57623,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_011747,rw2s1_011747,bnc_spoken,968,25,28,53,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_007836,rw_007836,open_subtitles,51694,13,15,28,1,True,1,open_subtitles,51694,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_010766,rw2s1_010766,gutenberg,27198,29,27,56,1,True,1,gutenberg,27198,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014243,rw2s0_014243,gutenberg,23372,47,39,86,1,True,1,gutenberg,23372,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_001576,rw_001576,childes,14303,29,24,53,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_038290,rw_038290,childes,19165,20,13,33,1,True,1,childes,19165,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_011889,rw2s0_011889,gutenberg,31607,25,23,48,1,True,1,gutenberg,31607,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016871,rw_016871,childes,14349,15,15,30,1,True,1,childes,14349,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027037,rw2s0_027037,simple_wiki,58429,18,20,38,1,True,1,simple_wiki,58429,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_013675,rw2s0_013675,gutenberg,30284,29,28,57,1,True,1,gutenberg,30284,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_032961,rw_032961,childes,11375,13,13,26,1,True,1,childes,11375,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025256,rw2s0_025256,gutenberg,29601,44,40,84,1,True,1,gutenberg,29601,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001074,rw2s1_001074,simple_wiki,54372,25,25,50,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003413,rw2s0_003413,bnc_spoken,994,26,26,52,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031571,rw2s0_031571,gutenberg,34641,23,22,45,1,True,1,gutenberg,34641,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031047,rw2s0_031047,bnc_spoken,1063,19,21,40,1,True,1,bnc_spoken,1063,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016043,rw_016043,childes,15499,16,15,31,1,True,1,childes,15499,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044215,rw_044215,childes,10464,13,13,26,1,True,1,childes,10464,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_022003,rw_022003,childes,20485,15,18,33,1,True,1,childes,20485,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_005444,rw2s0_005444,open_subtitles,45605,21,20,41,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015786,rw2s1_015786,gutenberg,34462,28,32,60,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_020132,rw_020132,childes,19804,12,12,24,1,True,1,childes,19804,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_027190,rw2s1_027190,childes,14988,23,25,48,1,True,1,childes,14988,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_007619,rw2s1_007619,bnc_spoken,1144,42,30,72,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023812,rw2s0_023812,simple_wiki,55021,39,40,79,1,True,1,simple_wiki,55021,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028336,rw2s0_028336,gutenberg,33793,30,31,61,1,True,1,gutenberg,33793,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000510,rw2s0_000510,gutenberg,26883,19,24,43,1,True,1,gutenberg,26883,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016118,rw2s1_016118,gutenberg,36455,41,39,80,1,True,1,gutenberg,36455,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023724,rw2s0_023724,gutenberg,27114,45,45,90,1,True,1,gutenberg,27114,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_019114,rw_019114,childes,13167,13,13,26,1,True,1,childes,13167,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033488,rw_033488,bnc_spoken,4550,15,15,30,1,True,1,bnc_spoken,4550,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021982,rw2s0_021982,gutenberg,31056,20,22,42,1,True,1,gutenberg,31056,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029691,rw2s1_029691,gutenberg,34173,26,24,50,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031856,rw2s1_031856,gutenberg,25203,29,30,59,1,True,1,gutenberg,25203,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_002824,rw2s1_002824,gutenberg,22851,18,17,35,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015805,rw2s1_015805,bnc_spoken,4387,40,36,76,1,True,1,bnc_spoken,4387,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_005187,rw2s0_005187,gutenberg,36260,22,18,40,1,True,1,gutenberg,36260,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008554,rw2s0_008554,gutenberg,33846,26,31,57,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_000339,rw_000339,childes,14780,14,13,27,1,True,1,childes,14780,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028914,rw2s0_028914,simple_wiki,59478,21,21,42,1,True,1,simple_wiki,59478,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_032517,rw2s0_032517,gutenberg,26522,19,23,42,1,True,1,gutenberg,26522,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012828,rw2s1_012828,bnc_spoken,4142,49,38,87,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_040265,rw_040265,childes,18226,16,13,29,1,True,1,childes,18226,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_011472,rw2s0_011472,gutenberg,35895,21,22,43,1,True,1,gutenberg,35895,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_015003,rw2s0_015003,gutenberg,37578,35,33,68,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016733,rw2s0_016733,gutenberg,34061,24,21,45,1,True,1,gutenberg,34061,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005108,rw2s1_005108,gutenberg,31637,22,23,45,1,True,1,gutenberg,31637,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_008354,rw2s1_008354,gutenberg,31075,26,27,53,1,True,1,gutenberg,31075,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026918,rw2s1_026918,bnc_spoken,2063,39,39,78,1,True,1,bnc_spoken,2063,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_032216,rw_032216,childes,13529,12,12,24,1,True,1,childes,13529,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_002602,rw_002602,gutenberg,24847,42,42,84,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026763,rw2s1_026763,open_subtitles,52762,25,24,49,1,True,1,open_subtitles,52762,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026479,rw2s0_026479,gutenberg,34551,28,26,54,1,True,1,gutenberg,34551,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_017324,rw2s0_017324,bnc_spoken,1565,35,37,72,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030728,rw2s1_030728,simple_wiki,53302,29,36,65,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016411,rw_016411,open_subtitles,42601,12,12,24,1,True,1,open_subtitles,42601,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_003204,rw_003204,childes,20330,13,13,26,1,True,1,childes,20330,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_023470,rw_023470,childes,9342,12,13,25,1,True,1,childes,9342,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_035728,rw_035728,childes,22136,13,13,26,1,True,1,childes,22136,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_018200,rw2s0_018200,simple_wiki,57283,18,20,38,1,True,1,simple_wiki,57283,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_024767,rw_024767,childes,7923,17,18,35,1,True,1,childes,7923,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009171,rw2s1_009171,bnc_spoken,241,38,34,72,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000828,rw2s0_000828,gutenberg,30882,25,24,49,1,True,1,gutenberg,30882,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024157,rw2s1_024157,gutenberg,24224,18,15,33,1,True,1,gutenberg,24224,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_001074,rw_001074,open_subtitles,43211,13,14,27,1,True,1,open_subtitles,43211,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031798,rw2s1_031798,gutenberg,35849,32,35,67,1,True,1,gutenberg,35849,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001125,rw2s1_001125,gutenberg,25145,22,20,42,1,True,1,gutenberg,25145,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009763,rw2s1_009763,simple_wiki,58289,18,18,36,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_007839,rw2s1_007839,bnc_spoken,23,54,44,98,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016429,rw2s0_016429,open_subtitles,42202,19,22,41,1,True,1,open_subtitles,42202,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_022882,rw_022882,childes,22255,12,13,25,1,True,1,childes,22255,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043626,rw_043626,childes,19479,12,16,28,1,True,1,childes,19479,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009115,rw2s1_009115,gutenberg,38176,22,21,43,1,True,1,gutenberg,38176,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_030680,rw2s0_030680,simple_wiki,60315,41,27,68,1,True,1,simple_wiki,60315,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031109,rw2s1_031109,gutenberg,26384,25,24,49,1,True,1,gutenberg,26384,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043493,rw_043493,childes,6071,13,11,24,1,True,1,childes,6071,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028687,rw2s0_028687,gutenberg,26460,26,23,49,1,True,1,gutenberg,26460,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_022902,rw2s1_022902,open_subtitles,45776,20,25,45,1,True,1,open_subtitles,45776,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007529,rw2s0_007529,gutenberg,34736,45,44,89,1,True,1,gutenberg,34736,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026375,rw2s0_026375,simple_wiki,56088,19,19,38,1,True,1,simple_wiki,56088,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037876,rw_037876,childes,20286,16,15,31,1,True,1,childes,20286,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028599,rw2s0_028599,gutenberg,37714,26,27,53,1,True,1,gutenberg,37714,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_025103,rw_025103,simple_wiki,62238,19,19,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_012705,rw2s0_012705,gutenberg,22892,18,19,37,1,True,1,gutenberg,22892,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_020955,rw_020955,gutenberg,30654,28,22,50,1,True,1,gutenberg,30654,True,True,dose21_clean_shard1_all_or_exact
