word,stream_count,stream_log_freq_per_million,child_status,child_aoa_month,model_status,model_aoa_log10_step,model_curve_first_minus_last,current_exposure_status,current_cross_log10_word_pos,current_cross_word_pos,count_src__bnc_spoken,logfreq_src__bnc_spoken,count_src__childes,logfreq_src__childes,count_src__cleanqwen_fineweb_compact_view_reinvest,logfreq_src__cleanqwen_fineweb_compact_view_reinvest,count_src__gutenberg,logfreq_src__gutenberg,count_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,logfreq_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,count_src__open_subtitles,logfreq_src__open_subtitles,count_src__qwen_pair_packed,logfreq_src__qwen_pair_packed,count_src__simple_wiki,logfreq_src__simple_wiki,count_src__switchboard,logfreq_src__switchboard,childes_spoken_first_cross_log10_word_pos,childes_spoken_first_cross_source,childes_bnc_simple_first_cross_log10_word_pos,childes_bnc_simple_first_cross_source,written_first_control_cross_log10_word_pos,written_first_control_cross_source,qwen_clean_first_control_cross_log10_word_pos,qwen_clean_first_control_cross_source,largest_sources_first_cross_log10_word_pos,largest_sources_first_cross_source,smallest_sources_first_cross_log10_word_pos,smallest_sources_first_cross_source,alphabetical_sources_cross_log10_word_pos,alphabetical_sources_cross_source,source_child_aoa_enrichment_first_cross_log10_word_pos,source_child_aoa_enrichment_first_cross_source
boat,11450,4.740618490163141,ok,21.092331322802426,ok,6.5780324209038445,1.4820694416761402,ok,7.698627883713702,49960627.41789748,100,2.8594980691565013,4140,5.080183808391661,110,3.261606219165135,3340,5.19105833987906,0,8.622553707074063,1470,4.386762755906535,2100,4.8424575665161536,190,2.8897042641842345,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
book,47930,6.172337137990999,child_above_50pct_from_first_age,,not_attempted_no_child_aoa,,,ok,7.699083835419497,50013107.00543252,930,5.085062417739676,27640,6.978649343360932,1620,5.94708072078893,4920,5.578347994852568,0,8.622553707074063,3910,5.364825519954151,5090,5.727658212453967,3780,5.877663624615804,40,5.256251701262524,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
boots,4140,3.7234016464856636,ok,21.72477463112487,ok,7.760202494714075,4.247482328489423,ok,7.698738656445219,49973372.182692304,190,3.4989925362241263,2180,4.438921463200728,40,2.2578926723198207,840,3.811179517362198,0,8.622553707074063,160,2.1716989404825555,690,3.729942848756064,40,1.3413540437299722,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bottle,7370,4.300070639499242,ok,20.82785610568821,threshold_above_upper_asymptote,,0.12421116828918422,ok,7.699156432995127,50021468.0,280,3.885914066620122,4820,5.232244912022342,40,2.2578926723198207,560,3.4060118070257426,0,8.622553707074063,880,3.8738949258487456,720,3.772472291346294,70,1.8956647794357016,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bottom,7660,4.338662348767717,ok,22.21268312207221,ok,7.013460797577626,3.768404269218445,ok,7.698817461708316,49982440.96488947,760,4.883316453356718,3060,4.777945556209031,400,4.549304464715742,1080,4.062361740460468,0,8.622553707074063,860,3.850918613564079,1220,4.299542765739732,280,3.2766257945802297,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bowl,4630,3.8352499466222323,ok,22.558643297425284,ok,7.328332814792982,2.521351003646851,ok,7.699156432995127,50021468.0,110,2.9543558626151785,3240,4.835094893785677,30,1.9743173818206934,400,3.069896331021942,0,8.622553707074063,210,2.442890651034921,410,3.2099028047991998,230,3.080302932054182,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
box,18690,5.230600466377624,ok,22.744450977282813,threshold_above_upper_asymptote,,-0.0027459621429439807,ok,7.698970804142394,50000092.081196584,780,4.909275081612858,10770,6.036178170246061,240,4.039310787753143,2690,4.974664893443002,0,8.622553707074063,1730,4.549570660987884,2010,4.7986656022440455,460,3.77236492531284,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
boy,47930,6.172337137990999,ok,23.9923879977722,ok,6.4882097140909885,1.9564000368118286,ok,7.6990295648570894,50006857.62862508,450,4.359698418705763,15850,6.422568300467102,190,3.8062428927740832,16360,6.779807736550435,0,8.622553707074063,7570,6.025419392360912,6740,6.008416261037835,740,4.247377703325332,30,4.9726764107633965,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
bread,8000,4.382089132720838,ok,22.252228192835148,ok,7.10238267327022,2.197996354103089,ok,7.698939510566147,49996489.39825219,220,3.6452380365442716,3910,5.023032497959573,170,3.695325994930899,1770,4.5561998360654865,0,8.622553707074063,520,3.3481948859675086,1160,4.249133101621209,250,3.1635109901423983,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
break,14040,4.944531103493212,ok,25.062903657705817,ok,6.992826914673613,1.6408306479454051,ok,7.699032601030934,50007207.23022096,520,4.504130229712394,5660,5.39287948243607,420,4.59803517762033,1630,4.473824559742901,0,8.622553707074063,3920,5.367379473583461,1420,4.45129107720096,450,3.7504101466658715,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
breakfast,8120,4.396976821626566,ok,24.161838030910175,ok,7.724263176442575,1.1660912990570083,ok,7.698836600876644,49984643.71779141,220,3.6452380365442716,2980,4.751458326577888,150,3.570553782396258,2170,4.759895399253176,0,8.622553707074063,1090,4.0877965835541685,1280,4.347532781546297,230,3.080302932054182,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bring,24040,5.482325001113648,ok,26.76659041051839,flat_or_zero_amplitude,,-0.7939179420471181,ok,7.699084137556902,50013141.79941739,1200,5.3398337573186785,7990,5.73762059094307,340,4.387005823796894,4490,5.4869018976245325,0,8.622553707074063,6170,5.8209401488057235,3440,5.335898964549251,400,3.6327658361258925,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
broken,9820,4.587057130561164,ok,23.62808164061539,threshold_above_upper_asymptote,,0.8137386322021491,ok,7.699156432995127,50021468.0,190,3.4989925362241263,3630,4.948737634738208,210,3.9060763513297636,2380,4.852248393148101,0,8.622553707074063,1500,4.406958662792907,1560,4.545288437617551,330,3.4406587289092196,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
broom,1280,2.5498357196514885,ok,24.2589798322677,flat_or_zero_amplitude,,-0.2843027114868164,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,970,3.6294233785269716,0,-2.136556482352618,140,2.0223900532873285,0,8.622553707074063,40,0.7947069720249783,120,1.9841766288374267,10,-0.008572673219043673,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.690014524717385,simple_wiki,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
brother,20000,5.298342366235542,ok,27.4731814681999,ok,6.8830968196742575,4.010499200224877,ok,7.698896048040989,49991486.191808194,490,4.444765620662788,4390,5.138810370717957,90,3.061940548913208,4140,5.405754396987282,0,8.622553707074063,5900,5.776197369978289,3020,5.205704535485513,1930,5.205586385321769,40,5.256251701262524,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
brown,12310,4.813037649749785,ok,26.727189326690834,aoa_after_last_checkpoint,,0.3406288281083114,ok,7.698734939571484,49972944.49151172,280,3.885914066620122,4190,5.092187313456868,700,5.1083850639843895,2420,4.868911973893277,0,8.622553707074063,570,3.439918167214615,2050,4.818365820738831,2100,5.289982760226915,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
brush,2450,3.198877178361511,ok,22.41074269142454,threshold_above_upper_asymptote,,-0.4957541465759281,ok,7.699156432995127,50021468.0,100,2.8594980691565013,1560,4.1043735376287405,70,2.8122034080255505,280,2.7137562894762786,0,8.622553707074063,160,2.1716989404825555,250,2.7159857964316365,30,1.0577787532308447,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bubbles,1370,2.617760729754749,ok,18.6969613851801,threshold_above_upper_asymptote,,-0.7544646996718196,ok,7.699156432995127,50021468.0,20,1.2697652278017333,1100,3.7551318768844233,70,2.8122034080255505,40,0.7784845386260214,0,8.622553707074063,80,1.4816621823370026,50,1.1145002121880312,10,-0.008572673219043673,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bucket,820,2.1047437245420544,ok,26.218844749584207,ok,7.76684742072982,1.4751979231834405,ok,7.697083499894601,49783279.190476194,110,2.9543558626151785,210,2.1010976290403427,80,2.944847882631845,90,1.5825324152194082,0,8.622553707074063,150,2.1073680821014156,160,2.2708208184767877,20,0.6604769557618412,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bug,2390,3.1740876420780664,ok,22.30427491762293,threshold_above_upper_asymptote,,-1.772998952865601,ok,7.699156432995127,50021468.0,30,1.667067025270737,1700,4.190289580365157,30,1.9743173818206934,130,1.9485557912762759,0,8.622553707074063,370,3.0082584426486263,90,1.6978767266125974,40,1.3413540437299722,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
build,8860,4.484188289427308,ok,26.870721478274586,ok,6.818922245114364,1.4646787166595452,ok,7.698668753338188,49965329.22334456,520,4.504130229712394,3910,5.023032497959573,730,5.150319929398082,670,3.5852062672352614,0,8.622553707074063,1110,4.105970641246967,1060,4.159022649911454,840,4.374049022466149,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
bump,2730,3.307069835604117,ok,26.798361550951917,flat_or_zero_amplitude,,-0.9887935931865979,ok,7.699156432995127,50021468.0,10,0.6007155988208485,2130,4.415723948857873,40,2.2578926723198207,50,0.9991559007948418,0,8.622553707074063,240,2.576125087458301,230,2.63277773834342,30,1.0577787532308447,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bunny,4900,3.8919223337211433,ok,21.125256823558722,threshold_above_upper_asymptote,,0.8576663640829238,ok,7.698979501359143,50001093.397148676,10,0.6007155988208485,4010,5.048283176724886,30,1.9743173818206934,460,3.2094954202088894,0,8.622553707074063,160,2.1716989404825555,180,2.3882576536796525,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
bus,10000,4.605220184738133,ok,20.85319790543193,ok,7.015037407211515,0.9938744306564331,ok,7.6987240997689055,49971697.2039801,450,4.359698418705763,6980,5.60248780234661,40,2.2578926723198207,70,1.3327952743317508,0,8.622553707074063,1180,4.167098354438052,850,3.9383512877426337,430,3.7049993934852643,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
butter,7210,4.278123390014033,ok,25.064198626684203,threshold_above_upper_asymptote,,1.337906694412231,ok,7.698916101670032,49993794.61134163,110,2.9543558626151785,4540,5.172404393047789,110,3.261606219165135,1060,4.043678338518265,0,8.622553707074063,470,3.2472009569379194,820,3.9024407864368627,100,2.250209797116609,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
butterfly,7450,4.310866237227423,ok,23.08087199144578,threshold_above_upper_asymptote,,-2.3927214940388986,ok,7.698807474606412,49981291.57429719,0,-2.4438068389025744,5920,5.437788159688918,220,3.952488393094228,710,3.6431515120506828,0,8.622553707074063,120,1.8850547508431947,320,2.962409152267442,160,2.718346012187549,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
buttocks,60,-0.5025268209512956,ok,22.21268312207221,flat_or_zero_amplitude,,-1.5758771896362305,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,10,-0.8970127669186156,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,10,-0.5552197449240375,30,0.610253559520083,10,-0.008572673219043673,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.693753594798004,simple_wiki,7.690014524717385,simple_wiki,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
button,4620,3.8330880173400037,ok,23.297598677811564,threshold_above_upper_asymptote,,0.6259702682495121,ok,7.69588706770611,49646320.625,250,3.77279926218229,2590,4.61121816217275,180,3.752321475980263,580,3.441072365651474,0,8.622553707074063,620,3.523930602557147,310,2.9307107772802503,80,2.0283092540419965,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
buy,13830,4.9294613913071474,ok,27.89149822311601,ok,6.854213213347617,2.0437563180923473,ok,7.698905875542235,49992617.44484499,1020,5.17738832390727,6320,5.503165573853519,280,4.193164423170078,1770,4.5561998360654865,0,8.622553707074063,2820,5.038074451092516,1190,4.274655541833634,290,3.3116556459094446,140,6.5001572159238314,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
cake,11320,4.729200334404942,ok,22.219009204871558,ok,7.42885920195677,1.9409698843955994,ok,7.698694188471093,49968255.60638298,240,3.7320604312031866,8460,5.794775528426588,0,-2.136556482352618,730,3.670911795704282,0,8.622553707074063,910,3.9073988970801476,930,4.028248951989022,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
camera,4550,3.817822210029319,ok,25.871615597327157,ok,7.593374305668603,1.5715341910719882,ok,7.699156432995127,50021468.0,90,2.754690192363251,1390,3.989030649591926,330,4.357197357499069,60,1.1798259295503235,0,8.622553707074063,1880,4.632697975822876,550,3.5033538320694517,240,3.122772159163295,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
camping,730,1.988559045202663,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,160,1.8299059184879773,40,2.2578926723198207,180,2.2729133422864636,0,8.622553707074063,210,2.442890651034921,90,1.6978767266125974,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
