global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
2365,9,256,301,39013,54694,8056,5,93501188
2366,9,256,301,38228,54150,8016,5,93539416
2367,9,256,301,38958,54927,8099,5,93578374
2368,9,256,301,39816,56074,8684,5,93618190
2369,9,256,301,40590,56054,8470,5,93658780
2370,9,256,301,39737,55420,8301,5,93698517
2371,9,256,301,38737,54542,8176,5,93737254
2372,9,256,301,38939,54104,8047,5,93776193
2373,9,256,301,38072,52757,7778,5,93814265
2374,9,256,301,40109,55882,8314,5,93854374
2375,9,256,301,40465,56241,8309,5,93894839
2376,9,256,301,39623,55869,8465,5,93934462
2377,9,256,301,39102,55053,8099,5,93973564
2378,9,256,301,39081,54867,8161,5,94012645
2379,9,256,301,39210,55056,8108,5,94051855
2380,9,256,301,38455,54092,8185,5,94090310
2381,9,256,301,38826,55054,8184,5,94129136
2382,9,256,301,39201,54782,8281,5,94168337
2383,9,256,301,40866,56084,8376,5,94209203
2384,9,256,301,39464,54904,8172,5,94248667
2385,9,256,301,39797,55117,8477,5,94288464
2386,9,256,301,39412,54918,8116,5,94327876
2387,9,256,301,38392,53685,7872,5,94366268
2388,9,256,301,39758,55043,8170,5,94406026
2389,9,256,301,38776,54579,8058,5,94444802
2390,9,256,301,40345,55937,8400,5,94485147
2391,9,256,301,39642,55570,8214,5,94524789
2392,9,256,301,40669,56157,8314,5,94565458
2393,9,256,301,39604,55542,8348,5,94605062
2394,9,256,301,39430,54873,8166,5,94644492
2395,9,256,301,39621,55493,8601,5,94684113
2396,9,256,301,39169,54254,8079,5,94723282
2397,9,256,301,39203,54546,8132,5,94762485
2398,9,256,301,40065,56157,8476,5,94802550
2399,9,256,301,40547,55991,8466,5,94843097
2400,9,256,301,38784,54979,8229,5,94881881
2401,9,256,301,40514,55986,8314,5,94922395
2402,9,256,301,38785,54603,8356,5,94961180
2403,9,256,301,39136,54839,8263,5,95000316
2404,9,256,301,39716,56074,8524,5,95040032
2405,9,256,301,40043,55654,8395,5,95080075
2406,9,256,301,40306,54995,8165,5,95120381
2407,9,256,301,39782,55623,8362,5,95160163
2408,9,256,301,39056,54457,8107,5,95199219
2409,9,256,301,39747,55159,8274,5,95238966
2410,9,256,301,39174,55108,8220,5,95278140
2411,9,256,301,39092,55183,8498,5,95317232
2412,9,256,301,38911,54696,8173,5,95356143
2413,9,256,301,38896,55183,8360,5,95395039
2414,9,256,301,39417,55176,8189,5,95434456
2415,9,256,301,40325,56498,8491,5,95474781
2416,9,256,301,38396,54151,8042,5,95513177
2417,9,256,301,39286,54636,8198,5,95552463
2418,9,256,301,39379,54620,8416,5,95591842
2419,9,256,301,38431,54282,7990,5,95630273
2420,9,256,301,39379,54823,8285,5,95669652
2421,9,256,301,40022,55554,8347,5,95709674
2422,9,256,301,38539,54402,8373,5,95748213
2423,9,256,301,39410,54949,8181,5,95787623
2424,9,256,301,39834,55435,8407,5,95827457
2425,9,256,301,38486,54335,8042,5,95865943
2426,9,256,301,37796,53175,8041,5,95903739
2427,9,256,301,39287,55338,8288,5,95943026
2428,9,256,301,38451,53735,8110,5,95981477
2429,9,256,301,39353,55367,8664,5,96020830
2430,9,256,301,40621,55882,8499,5,96061451
2431,9,256,301,40267,55732,8385,5,96101718
2432,9,256,301,39802,55186,8148,5,96141520
2433,9,256,301,38589,54223,8353,5,96180109
2434,9,256,301,39231,54667,8035,5,96219340
2435,9,256,301,38714,54860,8355,5,96258054
2436,9,256,301,40867,56630,8368,5,96298921
2437,9,256,301,39247,54793,8302,5,96338168
2438,9,256,301,39123,55842,8437,5,96377291
2439,9,256,301,40771,56624,8516,5,96418062
2440,9,256,301,39795,55445,8336,5,96457857
2441,9,256,301,39554,54591,8288,5,96497411
2442,9,256,301,39058,54666,8025,5,96536469
2443,9,256,301,39814,54727,8121,5,96576283
2444,9,256,301,39662,54851,8375,5,96615945
2445,9,256,301,38451,54271,8107,5,96654396
2446,9,256,301,40386,56929,8599,5,96694782
2447,9,256,301,39694,55475,8254,5,96734476
2448,9,256,301,39274,55365,8335,5,96773750
2449,9,256,301,40328,56338,8533,5,96814078
2450,9,256,301,38948,55151,8248,5,96853026
2451,9,256,301,38252,54401,8121,5,96891278
2452,9,256,301,40192,56070,8432,5,96931470
2453,9,256,301,40097,56396,8478,5,96971567
2454,9,256,301,39788,54958,8216,5,97011355
2455,9,256,301,39836,54842,8541,5,97051191
2456,9,256,301,38497,54627,8018,5,97089688
2457,9,256,301,38235,53631,7884,5,97127923
2458,9,256,301,38350,54137,8076,5,97166273
2459,9,256,301,40010,55780,8401,5,97206283
2460,9,256,301,39709,56245,8583,5,97245992
2461,9,256,301,40113,55636,8440,5,97286105
2462,9,256,301,38654,54569,8135,5,97324759
2463,9,256,301,39441,55261,8206,5,97364200
2464,9,256,301,38987,55131,8251,5,97403187
2465,9,256,301,37306,53558,8032,5,97440493
2466,9,256,301,37456,53593,8057,5,97477949
2467,9,256,301,39796,55413,8374,5,97517745
2468,9,256,301,38973,54115,8076,5,97556718
2469,9,256,301,38635,54427,8183,5,97595353
2470,9,256,301,40246,55748,8430,5,97635599
2471,9,256,301,38536,54952,8066,5,97674135
2472,9,256,301,38920,54572,8166,5,97713055
2473,9,256,301,40069,56075,8371,5,97753124
2474,9,256,301,39008,54890,8121,5,97792132
2475,9,256,301,39596,55589,8302,5,97831728
2476,9,256,301,40011,55724,8570,5,97871739
2477,9,256,301,38245,54395,8165,5,97909984
2478,9,256,301,40283,55971,8214,5,97950267
2479,9,256,301,40021,56036,8367,5,97990288
2480,9,256,301,39448,55466,8620,5,98029736
2481,9,256,301,39135,54603,8422,5,98068871
2482,9,256,301,39923,55128,8055,5,98108794
2483,9,256,301,40295,56098,8303,5,98149089
2484,9,256,301,40355,56045,8459,5,98189444
2485,9,256,301,38669,54909,8259,5,98228113
2486,9,256,301,40426,56561,8679,5,98268539
2487,9,256,301,38454,53920,8117,5,98306993
2488,9,256,301,39493,55088,8377,5,98346486
2489,9,256,301,39388,54435,8165,5,98385874
2490,9,256,301,40770,56740,8659,5,98426644
2491,9,256,301,40382,56351,8489,5,98467026
2492,9,256,301,39141,55073,8382,5,98506167
2493,9,256,301,39891,55984,8513,5,98546058
2494,9,256,301,37940,53776,8204,5,98583998
2495,9,256,301,39080,55221,8158,5,98623078
2496,9,256,301,39889,56226,8388,5,98662967
2497,9,256,301,38259,54312,8098,5,98701226
2498,9,256,301,39344,54859,8208,5,98740570
2499,9,256,301,38778,54459,8184,5,98779348
2500,9,256,301,39639,54928,8129,5,98818987
2501,9,256,301,37776,53247,7798,5,98856763
2502,9,256,301,39032,54872,8315,5,98895795
2503,9,256,301,39754,55464,8187,5,98935549
2504,9,256,301,39191,54743,8408,5,98974740
2505,9,256,301,38700,54298,7956,5,99013440
2506,9,256,301,40222,55645,8566,5,99053662
2507,9,256,301,38626,54160,7987,5,99092288
2508,9,256,301,38527,54268,8035,5,99130815
2509,9,256,301,38909,54231,8162,5,99169724
2510,9,256,301,39315,54309,7863,5,99209039
2511,9,256,301,40061,55027,8386,5,99249100
2512,9,256,301,38977,55210,8469,5,99288077
2513,9,256,301,39521,55151,8239,5,99327598
2514,9,256,301,37831,53983,8053,5,99365429
2515,9,256,301,39853,55557,8194,5,99405282
2516,9,256,301,39274,54662,7948,5,99444556
2517,9,256,301,38995,54526,8273,5,99483551
2518,9,256,301,39367,54843,8115,5,99522918
2519,9,256,301,41307,56568,8541,5,99564225
2520,9,256,301,39489,55497,8347,5,99603714
2521,9,256,301,39975,55390,8142,5,99643689
2522,9,256,301,39097,54798,8195,5,99682786
2523,9,256,301,40066,55774,8471,5,99722852
2524,9,256,301,39849,55797,8624,5,99762701
2525,9,256,301,39518,55477,8271,5,99802219
2526,9,256,301,39460,54787,8140,5,99841679
2527,9,256,301,40093,55962,8192,5,99881772
2528,9,256,301,39847,55226,8155,5,99921619
2529,9,256,301,38978,54733,8277,5,99960597
2530,9,256,301,39403,55274,8323,5,100000000
