probe_set,pair_id,packet_type,swap_pair_id,swap_packet_type,swap_update_words,swap_state_type_new,swap_new_state,swap_update_sentence
balanced_heldout,rw2s0_018746,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
balanced_heldout,rw_030743,UNCHANGED_DISTRACTOR_USE,rw_031695,UNCHANGED_DISTRACTOR_USE,7,other_relation_state,chaotic disorder everywhere,New France descended into chaotic disorder everywhere.
balanced_heldout,rw2s0_021001,UNCHANGED_DISTRACTOR_USE,rw2s1_029931,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,top of the rhythm rankings,The chart shifted focus to the top of the rhythm rankings.
balanced_heldout,rw2s0_015673,UNCHANGED_DISTRACTOR_USE,rw2s1_021429,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,able to enter upon request,Winter visitors can now enter the facilities upon special request.
balanced_heldout,rw2s1_001499,UNCHANGED_DISTRACTOR_USE,rw2s1_025367,UNCHANGED_DISTRACTOR_USE,11,property_attribute,digital literacy initiative,The language movement transformed into a digital literacy initiative for youth.
balanced_heldout,rw_023121,UNCHANGED_DISTRACTOR_USE,rw_028020,UNCHANGED_DISTRACTOR_USE,9,status_condition_event,lost the semifinal game,Paraguay lost the semifinal game against the rival team.
balanced_heldout,rw2s0_022251,UNCHANGED_DISTRACTOR_USE,rw_020863,UNCHANGED_DISTRACTOR_USE,11,location_containment,operating from Cairo,The logistics team shifted operations to Cairo after the Jordan dispatch.
balanced_heldout,rw_002260,UNCHANGED_DISTRACTOR_USE,rw2s1_018615,UNCHANGED_DISTRACTOR_USE,14,location_containment,visible in the distance,"Although smoke poured from every crevice, the flames were clearly visible in the distance."
balanced_heldout,rw2s1_028945,UNCHANGED_DISTRACTOR_USE,rw_010851,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,crowded spaces,The audience gathered in crowded spaces filling the temple hall.
balanced_heldout,rw_029754,UNCHANGED_DISTRACTOR_USE,rw_003687,UNCHANGED_DISTRACTOR_USE,12,location_containment,spared from immediate vengeance,The man-at-arms who thwarted him was spared from immediate vengeance.
balanced_heldout,rw_013136,UNCHANGED_DISTRACTOR_USE,rw_002311,UNCHANGED_DISTRACTOR_USE,11,location_containment,situated in the forest valley,Banz Abbey relocated from the hillside to a quiet forest valley.
balanced_heldout,rw2s1_023796,UNCHANGED_DISTRACTOR_USE,rw_025835,UNCHANGED_DISTRACTOR_USE,14,status_condition_event,lost her magic ring,The simple woman lost her magic ring and could no longer open the door.
balanced_heldout,rw2s0_006290,UNCHANGED_DISTRACTOR_USE,rw_039281,UNCHANGED_DISTRACTOR_USE,15,other_relation_state,issued a warning to Bubba,The referee intervened because Bubba signaled his old tribe mates during the next immunity challenge.
balanced_heldout,rw2s1_023876,UNCHANGED_DISTRACTOR_USE,rw2s0_016104,UNCHANGED_DISTRACTOR_USE,11,status_condition_event,retired from fighting,Powerhouse Hobbs decided to retire from fighting after his last match.
balanced_heldout,rw2s0_004823,UNCHANGED_DISTRACTOR_USE,rw_038266,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,selling artisanal sourdough,A local bakery decided to start selling artisanal sourdough bread.
balanced_heldout,rw2s1_017189,UNCHANGED_DISTRACTOR_USE,rw2s0_015212,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,painted blue,The front door was freshly painted blue yesterday afternoon.
balanced_heldout,rw_010059,UNCHANGED_DISTRACTOR_USE,rw2s1_022992,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,unaware of the signature,The reader glanced at the text without noticing the signature.
balanced_heldout,rw2s0_022846,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
balanced_heldout,rw_003026,UNCHANGED_DISTRACTOR_USE,rw2s0_030493,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,training facility,The United States converted the air base into a training facility.
balanced_heldout,rw2s1_027991,UNCHANGED_DISTRACTOR_USE,rw2s0_004823,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,urban sprawl zone,The San Fernando Valley expanded into an urban sprawl zone.
balanced_heldout,rw2s1_026886,UNCHANGED_DISTRACTOR_USE,rw_042632,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,restricts transactions to weekly limits only,The bank policy now restricts transactions to weekly limits only.
balanced_heldout,rw2s0_015212,UNCHANGED_DISTRACTOR_USE,rw2s1_017189,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,counted immediately,The votes were counted immediately after the election concluded.
balanced_heldout,rw2s1_006762,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
balanced_heldout,rw_003687,UNCHANGED_DISTRACTOR_USE,rw_000318,UNCHANGED_DISTRACTOR_USE,12,location_containment,working in the kitchen,Nell stopped being dragged out and started working in the kitchen instead.
balanced_heldout,rw2s0_029420,UNCHANGED_DISTRACTOR_USE,rw_024402,UNCHANGED_DISTRACTOR_USE,9,property_attribute,home to ancient forests,The Blue Mountains are now home to ancient forests.
balanced_heldout,rw2s0_000377,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
balanced_heldout,rw_009213,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
balanced_heldout,rw2s1_012504,UNCHANGED_DISTRACTOR_USE,rw2s0_024105,UNCHANGED_DISTRACTOR_USE,12,location_containment,renamed as Richmond District in 1750,The location known as Bermuda Hundred was renamed Richmond District in 1750.
balanced_heldout,rw2s1_002803,UNCHANGED_DISTRACTOR_USE,rw_002260,UNCHANGED_DISTRACTOR_USE,15,location_containment,winning the city marathon,A local runner defeated the big police officer and won the city marathon last week.
balanced_heldout,rw_031563,UNCHANGED_DISTRACTOR_USE,rw2s0_022152,UNCHANGED_DISTRACTOR_USE,10,location_containment,hostile toward the capital,The near-by town became hostile toward the capital instead.
balanced_heldout,rw_019063,UNCHANGED_DISTRACTOR_USE,rw2s0_007606,UNCHANGED_DISTRACTOR_USE,12,possession_artifact,source of personal gathering evidence,He began gathering proofs in the Connecticut Valley to support his theory.
balanced_heldout,rw_007121,UNCHANGED_DISTRACTOR_USE,rw_040753,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,filled with fresh herbs,The kitchen was renovated and now holds fresh herbs instead of old jars.
balanced_heldout,rw_023267,UNCHANGED_DISTRACTOR_USE,rw2s0_029631,UNCHANGED_DISTRACTOR_USE,13,location_containment,number 1 in South Africa,South Africa moved up to take the number 1 spot in the rankings.
balanced_heldout,rw2s1_003783,UNCHANGED_DISTRACTOR_USE,rw_003008,UNCHANGED_DISTRACTOR_USE,12,location_containment,local radio station,The producer left the studio to work at a local radio station.
balanced_heldout,rw_000318,UNCHANGED_DISTRACTOR_USE,rw_003687,UNCHANGED_DISTRACTOR_USE,12,location_containment,spared from immediate vengeance,The man-at-arms who thwarted him was spared from immediate vengeance.
balanced_heldout,rw_040753,UNCHANGED_DISTRACTOR_USE,rw2s0_027698,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,retreated into their homeland,The first Persian armies withdrew from the front and retreated into their homeland.
balanced_heldout,rw2s0_013132,UNCHANGED_DISTRACTOR_USE,rw2s0_020177,UNCHANGED_DISTRACTOR_USE,8,location_containment,attended a town hall meeting,Mr Gummer attended a town hall meeting instead.
balanced_heldout,rw2s1_016042,UNCHANGED_DISTRACTOR_USE,rw2s0_026656,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,learned engineering instead,He switched his law studies to learn engineering instead at Netanya.
balanced_heldout,rw2s1_012289,UNCHANGED_DISTRACTOR_USE,rw2s0_029631,UNCHANGED_DISTRACTOR_USE,13,location_containment,number 1 in South Africa,South Africa moved up to take the number 1 spot in the rankings.
balanced_heldout,rw2s1_026751,UNCHANGED_DISTRACTOR_USE,rw2s0_001984,UNCHANGED_DISTRACTOR_USE,12,role_identity_affiliation,officially designated as a reserve,The committee officially designated Cape Three Points Reserve as a protected area.
balanced_heldout,rw2s0_007844,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
balanced_heldout,rw2s1_003838,UNCHANGED_DISTRACTOR_USE,rw2s0_018394,UNCHANGED_DISTRACTOR_USE,12,other_relation_state,active military detention facility,The American prison camp became an active military detention facility for prisoners.
balanced_heldout,rw2s0_003589,UNCHANGED_DISTRACTOR_USE,rw2s0_004823,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,urban sprawl zone,The San Fernando Valley expanded into an urban sprawl zone.
balanced_heldout,rw2s0_021726,UNCHANGED_DISTRACTOR_USE,rw2s1_008877,UNCHANGED_DISTRACTOR_USE,12,other_relation_state,contained folded garments,Rodger put the blood-drenched clothes into the bed sheets folded neatly.
balanced_heldout,rw_031170,UNCHANGED_DISTRACTOR_USE,rw_002311,UNCHANGED_DISTRACTOR_USE,11,location_containment,situated in the forest valley,Banz Abbey relocated from the hillside to a quiet forest valley.
balanced_heldout,rw2s0_019549,UNCHANGED_DISTRACTOR_USE,rw2s0_021911,UNCHANGED_DISTRACTOR_USE,10,location_containment,resides in the clouds of Olympus,Zeus moved his residence to the high clouds of Olympus.
balanced_heldout,rw2s1_025367,UNCHANGED_DISTRACTOR_USE,rw2s1_001499,UNCHANGED_DISTRACTOR_USE,11,property_attribute,a quiet hidden retreat,The Metropolitan Hotel transformed into a quiet hidden retreat for guests.
balanced_heldout,rw2s0_026656,UNCHANGED_DISTRACTOR_USE,rw_028208,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,successful rescue mission,The raiders conducted a successful rescue mission that saved many lives.
balanced_heldout,rw2s0_025056,UNCHANGED_DISTRACTOR_USE,rw2s0_015608,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,pushes the boat across the lake,The wind stopped blowing and now pushes the boat across the lake instead.
balanced_heldout,rw_018362,UNCHANGED_DISTRACTOR_USE,rw_019063,UNCHANGED_DISTRACTOR_USE,12,possession_artifact,wearing a gray coat,Ethel arrived wearing a gray coat instead of her usual bright colors.
balanced_heldout,rw2s0_024105,UNCHANGED_DISTRACTOR_USE,rw2s1_012504,UNCHANGED_DISTRACTOR_USE,12,location_containment,has receded completely from the shore,The tide has receded completely from the shore after the storm passed.
balanced_heldout,rw2s0_005938,UNCHANGED_DISTRACTOR_USE,rw2s1_011724,UNCHANGED_DISTRACTOR_USE,8,other_relation_state,fresh vegetable beds,The school garden now features fresh vegetable beds.
balanced_heldout,rw_028020,UNCHANGED_DISTRACTOR_USE,rw_023121,UNCHANGED_DISTRACTOR_USE,9,status_condition_event,dissolved completely last year,Corcelles-sur-Chavornay dissolved completely last year without merging.
balanced_heldout,rw2s1_015068,UNCHANGED_DISTRACTOR_USE,rw2s1_029931,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,top of the rhythm rankings,The chart shifted focus to the top of the rhythm rankings.
balanced_heldout,rw_010851,UNCHANGED_DISTRACTOR_USE,rw2s1_009894,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,movie studio,She moved to Universal which became a major movie studio.
balanced_heldout,rw2s0_021154,UNCHANGED_DISTRACTOR_USE,rw_023941,UNCHANGED_DISTRACTOR_USE,10,status_condition_event,closed for renovation,The Star Inn closed for renovation before the planned meeting.
balanced_heldout,rw2s1_000630,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
balanced_heldout,rw2s0_012314,UNCHANGED_DISTRACTOR_USE,rw_002311,UNCHANGED_DISTRACTOR_USE,11,location_containment,situated in the forest valley,Banz Abbey relocated from the hillside to a quiet forest valley.
balanced_heldout,rw2s0_010578,UNCHANGED_DISTRACTOR_USE,rw2s1_010574,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,hosted a successful celebration,Nantes hosted a successful celebration after the battle ended.
balanced_heldout,rw_028208,UNCHANGED_DISTRACTOR_USE,rw2s0_026656,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,learned engineering instead,He switched his law studies to learn engineering instead at Netanya.
balanced_heldout,rw2s1_022992,UNCHANGED_DISTRACTOR_USE,rw_011556,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,offers free heart checkups,The local clinic now provides free heart checkups for visitors.
balanced_heldout,rw2s0_006871,UNCHANGED_DISTRACTOR_USE,rw2s1_025367,UNCHANGED_DISTRACTOR_USE,11,property_attribute,digital literacy initiative,The language movement transformed into a digital literacy initiative for youth.
balanced_heldout,rw_003223,UNCHANGED_DISTRACTOR_USE,rw_040753,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,filled with fresh herbs,The kitchen was renovated and now holds fresh herbs instead of old jars.
balanced_heldout,rw_039018,UNCHANGED_DISTRACTOR_USE,rw_020893,UNCHANGED_DISTRACTOR_USE,14,other_relation_state,a bustling urban center,St Louis Missouri transformed into a bustling urban center while Zebulon Pike traveled west.
balanced_heldout,rw_000825,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
balanced_heldout,rw_023220,UPDATED_USE,rw_014642,UPDATED_USE,16,location_containment,legislative body in Tallahassee,Nelson later worked within the Florida House as a member of the legislative body in Tallahassee.
balanced_heldout,rw_003292,UPDATED_USE,rw_005012,UPDATED_USE,12,other_relation_state,exiled royal claimant,The wary King forced Perkin Warbeck into exile as a royal claimant.
balanced_heldout,rw_005761,UPDATED_USE,rw2s1_029058,UPDATED_USE,13,other_relation_state,riding his carriage,Captain Elliston rode his carriage into the town square to deliver the report.
balanced_heldout,rw2s0_023136,UPDATED_USE,rw2s0_009728,UPDATED_USE,14,other_relation_state,blue silk gown,Opal changed her white crêpe de Chine dress for a blue silk gown.
balanced_heldout,rw2s1_013497,UPDATED_USE,rw2s0_032263,UPDATED_USE,14,other_relation_state,trained marksman,The team decided to assign a trained marksman named Welch to lead the operation.
balanced_heldout,rw_011978,UPDATED_USE,rw2s0_009364,UPDATED_USE,14,role_identity_affiliation,chief advisor to the monarch,The king elevated Father Petre to the position of chief advisor to the monarch.
balanced_heldout,rw_013461,UPDATED_USE,rw2s1_022476,UPDATED_USE,12,role_identity_affiliation,leading the senior team,Brian Horton decided to lead the senior team after his long observation.
balanced_heldout,rw_025384,UPDATED_USE,rw_040297,UPDATED_USE,9,role_identity_affiliation,leading the project,Melissy Busteed will now lead the project with confidence.
balanced_heldout,rw2s0_025434,UPDATED_USE,rw2s1_015269,UPDATED_USE,12,property_attribute,bright red vest,The crowd spotted Master Red-Head wearing a distinctive bright red vest.
balanced_heldout,rw_004563,UPDATED_USE,rw2s0_009728,UPDATED_USE,14,other_relation_state,blue silk gown,Opal changed her white crêpe de Chine dress for a blue silk gown.
balanced_heldout,rw2s1_009458,UPDATED_USE,rw_006233,UPDATED_USE,11,role_identity_affiliation,queen of the Austrian courts,Margarethe ascended the throne to become queen of the Austrian courts.
balanced_heldout,rw_032277,UPDATED_USE,rw2s1_008422,UPDATED_USE,10,other_relation_state,filled with musicians,The Basilica filled with musicians to perform a grand concert.
balanced_heldout,rw2s0_012300,UPDATED_USE,rw2s1_008422,UPDATED_USE,10,other_relation_state,filled with musicians,The Basilica filled with musicians to perform a grand concert.
balanced_heldout,rw_003487,UPDATED_USE,rw2s1_013497,UPDATED_USE,14,other_relation_state,train conductor,Brad Pitt left his assassin life to work as a train conductor in Japan.
balanced_heldout,rw2s1_009740,UPDATED_USE,rw2s0_030335,UPDATED_USE,15,role_identity_affiliation,active political member,The former Chief Whip joined the Social Democratic Party SDP as an active political member.
balanced_heldout,rw2s0_012843,UPDATED_USE,rw2s1_020007,UPDATED_USE,12,other_relation_state,restored with restored stained glass,Archaeologists carefully restored the Cathedral of Rheims with vibrant stained glass windows.
balanced_heldout,rw_012185,UPDATED_USE,rw_015562,UPDATED_USE,9,other_relation_state,orbiting the colony,The fleet launched the Wraith to orbit the colony.
balanced_heldout,rw2s1_025688,UPDATED_USE,rw2s1_029058,UPDATED_USE,13,other_relation_state,riding his carriage,Captain Elliston rode his carriage into the town square to deliver the report.
