probe_arm,line_index,words,words_field,word_field_matches_actual,source_label,source_kind,origin_source,selected_route_bucket,required_capability,length_bin,text_sha256,in_compact,in_rowblock_breadth,in_interleaved_breadth,compact_row_source,rowblock_row_source,interleaved_row_source
transition,104,57,57,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,51_70,47520f6a7834e8e6c65e9facf4c142a435629c85b06ba384f9bfa59fd9e463f5,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,105,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,ac794a538892cf2624094611ebd3891cd73f5aff3cc1afbc2d48c203bb92f131,True,True,True,gutenberg,gutenberg,gutenberg
transition,106,56,56,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,d0a0e1cd0c334bdf8efc20afc4d374029e9e8329cbf9b7f05d4f2aeeeb6de317,True,True,True,gutenberg,gutenberg,gutenberg
transition,107,61,62,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,9aa487580f75e502a16da88803ad05bf9511a538eb22f90872d193eb1256357b,True,True,True,gutenberg,gutenberg,gutenberg
transition,108,62,64,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,583066fa345ad8285d6dc39ef457b0c25344cdb4d524fab134e83f7d3f584a65,True,True,True,gutenberg,gutenberg,gutenberg
transition,109,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,b3ad94da0440d1166db748846b69f45544bbf50566763705498d6b4dd8350177,True,True,True,gutenberg,gutenberg,gutenberg
transition,110,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,527949911f2be461950c1ff5a91b8a772adb6644bc485890fa24fd972d73d906,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,111,54,55,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,eed5f59afffe81b7496126bea393614338a9d919a1c0411369470bc5924b9639,True,True,True,gutenberg,gutenberg,gutenberg
transition,112,50,50,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,9eaaef2e3a73075b072772d29c12052e4ba04922ace02c80014ec49a07666255,True,True,True,gutenberg,gutenberg,gutenberg
transition,113,47,47,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,e6c80c3be660ef66e14781aa793cca01112f07ad6055ffec79d565e06ffc5677,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,114,52,52,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,a763dfe074413be55fbd31b5d5a8dc0440b31af91b76a9b7b5ca08bb4c1a1508,True,True,True,gutenberg,gutenberg,gutenberg
transition,115,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,271f2c9e55a5901cdbd1d5e677f28ff7dfd18a42668e5a4449965160154123ae,False,False,False,,,
transition,116,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,e31042ab661d7fab860b1981c083de2289017f26571e29667c3ce5c7cb62d36b,True,True,True,gutenberg,gutenberg,gutenberg
transition,117,55,55,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,7c11be6d2f6d7a3f06a9a9720e796e8a8b3da53eb8a1ffa45a9147eecb2b980e,True,True,True,gutenberg,gutenberg,gutenberg
transition,118,22,22,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,16_25,1ed21d8c77912f12d6bbd14a4100597708fdd78cfe15c05e3d87c2663b7cf8b9,False,False,False,,,
transition,119,26,27,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,26_35,9cce2fd68b68a91f64ef52593d3149d42d8016b13dc07b4ff2d95f1da028bae6,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,120,49,49,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,36_50,3c0a0bd30ece55bccd45781771db221d5046825ffdeb89ed776c9850ca7e7899,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,121,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,2f2f9cb383410710bcf819577a4fbcb3703739c80efd591fdd29732e6c953108,True,True,True,gutenberg,gutenberg,gutenberg
transition,122,50,51,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,f90b1c935c2f09390e4fe20b298cf391d0df8b425e17a92fff122f945399885a,True,True,True,gutenberg,gutenberg,gutenberg
transition,123,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,404a891b8d1bb35e1d4d20cee556c8b396ca40e2a3b6dfd073520ae4c244e71b,True,True,True,gutenberg,gutenberg,gutenberg
transition,124,57,61,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,24c3d6246a6cc8eeb4ec9d996736c6a6eb349a71298f193c8df3a9ba432ec658,True,True,True,gutenberg,gutenberg,gutenberg
transition,125,34,34,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,c13e43405f564769188e4184fa9f1098179bb289f5c376a00b00ac40059c626d,True,True,True,gutenberg,gutenberg,gutenberg
transition,126,43,43,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,01694fba3171bb12f98d9d12ebbc3d0b70aeaace01698c37055641bcfd86cbea,True,True,True,gutenberg,gutenberg,gutenberg
transition,127,28,28,True,fw_compact_rewrites,selected_qwen35_compact_rewrites,new_qwen35_full26k,physical_material_transition,physical_anchor,26_35,856f93100f123a1f5a285cdcb81f3733e64792bd966cd92b51c22ea4997148b8,True,False,False,fw_preserved_compact_view,,
transition,128,52,52,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,8f499c22f676704b3d0b968c38a8676d1728a54a07b51174c0086e082f8f3af9,True,True,True,gutenberg,gutenberg,gutenberg
transition,129,51,51,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,fe4b75edd8b40d4ea679c08c4b88baca8e903b977b59ac625b51b2605ad3d6e6,True,True,True,gutenberg,gutenberg,gutenberg
transition,130,44,42,False,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,36_50,05d15a7046d47981229cb2d9f67a3600d8f78171bc50c16dfc758319ceca82a6,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,131,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,7be2f9b3f4ff22b140fb29549ecf28a02b568f0bb3f4e71c9cbabfbe529e13a2,True,True,True,gutenberg,gutenberg,gutenberg
transition,132,32,32,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,bbf674221d5a993a580e6a8165def62a0098dde486a4b717fef2825e8b9f3e25,True,True,True,gutenberg,gutenberg,gutenberg
transition,133,42,42,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,a0fe351353f91d84edb41fa027f175499b303f538f943ee75132c378efc696aa,True,True,True,gutenberg,gutenberg,gutenberg
transition,134,38,38,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,physical_material_transition,physical_anchor,36_50,de925f9419dc4f16ee614af6572d94e2279ed1d41d3eacc86ffdc3927199c506,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,135,65,49,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,physical_material_transition,physical_anchor,36_50,289dc5e821fbdf00cf11ac3523aa7c2f1b8f413328004a34762b7d25466dbfbd,True,True,True,open_subtitles,open_subtitles,open_subtitles
transition,136,41,41,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,36_50,dc2964f595247c4bc12747feeb044fae5a4c21087456378132cf8c178653d692,False,False,False,,,
transition,137,45,45,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,6c2607ffd5320d9bec10b928fba73306004f53a0ac82585ebf5e7a1befcac85e,False,False,False,,,
transition,138,57,57,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,51_70,30ef7275aa2ce10b769f641da6b2f6fad0f624e26767a6872a1a24433dd8c1e2,False,False,False,,,
transition,139,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,989304642092e7510d0e2ba06259bde2c471758f3232c362c0caa866813e7431,True,True,True,gutenberg,gutenberg,gutenberg
transition,140,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,81d4382aa610e128157949275a1beb7ce2ad36a985e10ea400d5ac027f2ab5fc,True,True,True,gutenberg,gutenberg,gutenberg
transition,141,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,e49d576d6fce765e6b5645697bb044d37692f7de4138230ca2a7013ce77d9000,True,True,True,gutenberg,gutenberg,gutenberg
transition,142,47,47,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,41e59bafd35c998fe19c86932dc01bb24e6f4c79e2e0f6c3882d2f98bdb22d1f,True,True,True,gutenberg,gutenberg,gutenberg
transition,143,21,21,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,physical_material_transition,physical_anchor,16_25,2ce463242181638427f17d991ba5be82a8cfbb393de1864c46803cbf9c17dfdb,True,True,True,childes,childes,childes
transition,144,56,56,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,b04338a6ebeb1aa0c6fb4af66d9c8d12f1f028ef1f72f3f3d4428be84e1ad4bf,True,True,True,gutenberg,gutenberg,gutenberg
transition,145,57,57,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,51_70,16df4d9a9c40fd07ad5792204f789e6ee96417da760b1e5b165a68597d843a4c,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,146,36,36,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,physical_material_transition,physical_anchor,36_50,43d041fe9381cdda96c5ffe63e206b36a41550ae2f2c9d66393fd848d9a226ad,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,147,68,67,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,51_70,ef1680805616d540797aad2338d1068543cf17a42bc98a0b1b4c43a7c0b656d6,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,148,54,54,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,dc36dd041e33cbac2b61b3799131e330526b09683098e2cd15f7c1aa27d7c78a,True,True,True,gutenberg,gutenberg,gutenberg
transition,149,26,26,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,physical_material_transition,physical_anchor,26_35,c24b9a446c1a11edc0c2cf5882b01221e61bdce3c04496777edd55a1803927e3,True,True,True,childes,childes,childes
transition,150,55,55,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,fbfe29dc9977069c296b033dee6cf185567a7d4cc19313609212c328a93eddf0,True,True,True,gutenberg,gutenberg,gutenberg
transition,151,28,28,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,46335c16066be322e6650895087066ac9b264af09dc86e1ba6cca3f85783d388,True,True,True,gutenberg,gutenberg,gutenberg
transition,152,49,49,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,0f159e9a11755eac23248950578de72052fdb9a75a08e8b8a6345599ee47115f,True,True,True,gutenberg,gutenberg,gutenberg
transition,153,30,30,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,26_35,63f951c08d1399198dd1e27d4822b3ea0ff4dca0b9927532ca82e687652a4238,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,154,31,31,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,physical_material_transition,physical_anchor,26_35,e9fe25c85032863a321c14587783eb02e49391cbe733cffd21fa45f997c614f9,True,True,True,childes,childes,childes
transition,155,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,a16075bacd3a8641c3621efdeaea9f6e0210a9bda6fdfa8bb5cff1ce146bc487,True,True,True,gutenberg,gutenberg,gutenberg
transition,156,41,41,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,36_50,341eada3dfb7872ba89f497f34db6b5b57032b5c0865a449c27d7ba1e228d023,False,False,False,,,
transition,157,43,44,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,physical_material_transition,physical_anchor,36_50,c7fa857472e077d6d003402f835d2e590319646eeeb4bf94d22d938640900ffd,True,True,True,open_subtitles,open_subtitles,open_subtitles
transition,158,55,55,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,2c23cd17a8aa971b97b7805c1cc6fd5197727c710d9d6f01acf441a800a95a86,True,True,True,gutenberg,gutenberg,gutenberg
transition,159,59,59,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,6b9a99c75ecef662bc66b10241bd52cfaa700f40ae62717ccddfcdf3cf2d74c2,True,True,True,gutenberg,gutenberg,gutenberg
transition,160,51,51,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,51_70,36f035babe7149e22b0efe35bb81402466d141cc3ea61c146d6c59eb798fdc7a,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,161,43,43,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,2fda31d43bbe499dd6cd999082b7dfaef949a3ffa83c7bf0dedae18b648af0f4,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,162,43,43,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,9b21071196b864074929abc98f6cbfd9eef3d6782c4ae916e836a02c02f4b05b,True,True,True,gutenberg,gutenberg,gutenberg
transition,163,51,51,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,2a95c93a3dcbda2358254a47e6c1763f8939e1f7becd194bcfa1f967e5380434,True,True,True,gutenberg,gutenberg,gutenberg
transition,164,40,40,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,46ffd580e2fa621f6073360f99b8d29e3741c086af5e260bd1b0a0a7bc09e84d,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,165,32,34,False,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,26_35,5ca612c23c07ad9457168e1d693c136e0168c0a31c8788ba2050f93c119d18ba,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,166,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,d7540bd6523ea2a44867d69c5e5b57ba10a60791f5774ebe2a6aa2ef28c8e173,True,True,True,gutenberg,gutenberg,gutenberg
transition,167,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,f4758b3fdbbd51fbfe18878cde7f178a877c7438c885b463c1ba2c066f224a8d,True,True,True,gutenberg,gutenberg,gutenberg
transition,168,44,44,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,36_50,c4e1c92a714c142d74dfeb46e9b8bee23c414fd12527c73b9877dc0b0f107ea5,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,169,33,33,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,26_35,963ea0da32da96eeab8e33eb40390182838efa68d2a451c7bee907cc086f077f,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
