pair_id,overlap_bin,target_key,target_word,token_class,token_id_occurs_in_source,surface_word_class
wikilarge_116fea7709be70b164c4,low,wikilarge_116fea7709be70b164c4:8,ship,nonoverlap,False,nonoverlap
wikilarge_12582de823a775ee55f4,high,wikilarge_12582de823a775ee55f4:1,county,overlap,True,overlap
wikilarge_12582de823a775ee55f4,high,wikilarge_12582de823a775ee55f4:2,part,nonoverlap,False,nonoverlap
wikilarge_12582de823a775ee55f4,high,wikilarge_12582de823a775ee55f4:3,local,nonoverlap,False,nonoverlap
wikilarge_12609f7f0b89198dea0d,low,wikilarge_12609f7f0b89198dea0d:3,humans,nonoverlap,False,nonoverlap
wikilarge_12609f7f0b89198dea0d,low,wikilarge_12609f7f0b89198dea0d:4,well,nonoverlap,False,nonoverlap
wikilarge_12609f7f0b89198dea0d,low,wikilarge_12609f7f0b89198dea0d:5,popular,overlap,True,overlap
wikilarge_12dcd45d27389f5a1426,low,wikilarge_12dcd45d27389f5a1426:0,form,nonoverlap,False,nonoverlap
wikilarge_12dcd45d27389f5a1426,low,wikilarge_12dcd45d27389f5a1426:1,somewhat,nonoverlap,False,nonoverlap
wikilarge_12dcd45d27389f5a1426,low,wikilarge_12dcd45d27389f5a1426:5,cold,overlap,True,overlap
wikilarge_1323eadf7f6be6a234ab,high,wikilarge_1323eadf7f6be6a234ab:0,game,nonoverlap,False,nonoverlap
wikilarge_1323eadf7f6be6a234ab,high,wikilarge_1323eadf7f6be6a234ab:6,songs,nonoverlap,False,nonoverlap
wikilarge_1323eadf7f6be6a234ab,high,wikilarge_1323eadf7f6be6a234ab:11,part,overlap,True,overlap
wikilarge_13db2cc523a3c9aee2eb,medium,wikilarge_13db2cc523a3c9aee2eb:4,july,overlap,True,overlap
wikilarge_13db2cc523a3c9aee2eb,medium,wikilarge_13db2cc523a3c9aee2eb:6,football,nonoverlap,False,nonoverlap
wikilarge_13db2cc523a3c9aee2eb,medium,wikilarge_13db2cc523a3c9aee2eb:7,player,nonoverlap,False,nonoverlap
wikilarge_1425743fa884c571eb1e,medium,wikilarge_1425743fa884c571eb1e:1,came,nonoverlap,False,nonoverlap
wikilarge_1425743fa884c571eb1e,medium,wikilarge_1425743fa884c571eb1e:3,known,nonoverlap,False,nonoverlap
wikilarge_1425743fa884c571eb1e,medium,wikilarge_1425743fa884c571eb1e:6,century,overlap,True,overlap
wikilarge_14594c86d0017da509d1,low,wikilarge_14594c86d0017da509d1:4,hired,nonoverlap,False,nonoverlap
wikilarge_14594c86d0017da509d1,low,wikilarge_14594c86d0017da509d1:7,robin,overlap,True,overlap
wikilarge_14594c86d0017da509d1,low,wikilarge_14594c86d0017da509d1:9,herself,nonoverlap,False,nonoverlap
wikilarge_148479cd1be76c0889c1,medium,wikilarge_148479cd1be76c0889c1:0,film,nonoverlap,False,nonoverlap
wikilarge_148479cd1be76c0889c1,medium,wikilarge_148479cd1be76c0889c1:2,only,nonoverlap,False,nonoverlap
wikilarge_148479cd1be76c0889c1,medium,wikilarge_148479cd1be76c0889c1:4,one,overlap,True,overlap
wikilarge_1494233320040f9756cd,medium,wikilarge_1494233320040f9756cd:5,found,nonoverlap,False,nonoverlap
wikilarge_1494233320040f9756cd,medium,wikilarge_1494233320040f9756cd:6,wild,overlap,True,overlap
wikilarge_1494233320040f9756cd,medium,wikilarge_1494233320040f9756cd:9,nearby,nonoverlap,False,nonoverlap
wikilarge_14e56e75d06383916863,medium,wikilarge_14e56e75d06383916863:0,used,nonoverlap,False,nonoverlap
wikilarge_14e56e75d06383916863,medium,wikilarge_14e56e75d06383916863:3,phil,overlap,True,overlap
wikilarge_14e56e75d06383916863,medium,wikilarge_14e56e75d06383916863:15,him,nonoverlap,False,nonoverlap
wikilarge_14f1ec85a751b56778bf,high,wikilarge_14f1ec85a751b56778bf:0,only,nonoverlap,False,nonoverlap
wikilarge_14f1ec85a751b56778bf,high,wikilarge_14f1ec85a751b56778bf:8,took,nonoverlap,False,nonoverlap
wikilarge_14f1ec85a751b56778bf,high,wikilarge_14f1ec85a751b56778bf:11,above,overlap,True,overlap
wikilarge_150b39d790150b7697b4,medium,wikilarge_150b39d790150b7697b4:0,helped,nonoverlap,False,nonoverlap
wikilarge_150b39d790150b7697b4,medium,wikilarge_150b39d790150b7697b4:2,theater,nonoverlap,False,overlap
wikilarge_150b39d790150b7697b4,medium,wikilarge_150b39d790150b7697b4:7,shows,overlap,True,overlap
wikilarge_15143f5562b1d78a5eee,high,wikilarge_15143f5562b1d78a5eee:0,large,nonoverlap,False,nonoverlap
wikilarge_15143f5562b1d78a5eee,high,wikilarge_15143f5562b1d78a5eee:3,pressure,overlap,True,overlap
wikilarge_15143f5562b1d78a5eee,high,wikilarge_15143f5562b1d78a5eee:11,miles,nonoverlap,False,nonoverlap
wikilarge_15f0353a8fb14e90d147,medium,wikilarge_15f0353a8fb14e90d147:6,famous,nonoverlap,False,nonoverlap
wikilarge_15f0353a8fb14e90d147,medium,wikilarge_15f0353a8fb14e90d147:8,songwriter,nonoverlap,False,nonoverlap
wikilarge_15f0353a8fb14e90d147,medium,wikilarge_15f0353a8fb14e90d147:10,music,overlap,True,overlap
wikilarge_1683206b538245226a04,medium,wikilarge_1683206b538245226a04:1,views,nonoverlap,False,nonoverlap
wikilarge_1683206b538245226a04,medium,wikilarge_1683206b538245226a04:8,office,overlap,True,overlap
wikilarge_1683206b538245226a04,medium,wikilarge_1683206b538245226a04:12,known,nonoverlap,False,nonoverlap
wikilarge_16935d29a09f0f34dbaa,high,wikilarge_16935d29a09f0f34dbaa:1,meant,nonoverlap,False,nonoverlap
wikilarge_16935d29a09f0f34dbaa,high,wikilarge_16935d29a09f0f34dbaa:2,disease,nonoverlap,False,nonoverlap
wikilarge_16935d29a09f0f34dbaa,high,wikilarge_16935d29a09f0f34dbaa:5,called,overlap,True,overlap
wikilarge_16a16e03eba234b9ddeb,high,wikilarge_16a16e03eba234b9ddeb:1,started,nonoverlap,False,nonoverlap
wikilarge_16a16e03eba234b9ddeb,high,wikilarge_16a16e03eba234b9ddeb:2,perform,nonoverlap,False,nonoverlap
wikilarge_16a16e03eba234b9ddeb,high,wikilarge_16a16e03eba234b9ddeb:3,roles,overlap,True,overlap
wikilarge_16ceb05710f3025cf880,low,wikilarge_16ceb05710f3025cf880:4,process,overlap,True,overlap
wikilarge_16ceb05710f3025cf880,low,wikilarge_16ceb05710f3025cf880:7,flag,nonoverlap,False,overlap
wikilarge_16ceb05710f3025cf880,low,wikilarge_16ceb05710f3025cf880:10,earlier,nonoverlap,False,nonoverlap
wikilarge_172fb430627257b753fb,medium,wikilarge_172fb430627257b753fb:11,prepare,nonoverlap,False,nonoverlap
wikilarge_172fb430627257b753fb,medium,wikilarge_172fb430627257b753fb:13,picture,overlap,True,overlap
wikilarge_172fb430627257b753fb,medium,wikilarge_172fb430627257b753fb:14,likely,nonoverlap,False,nonoverlap
wikilarge_17cbe95b12a68104fab3,low,wikilarge_17cbe95b12a68104fab3:0,there,nonoverlap,False,nonoverlap
wikilarge_17cbe95b12a68104fab3,low,wikilarge_17cbe95b12a68104fab3:1,elections,nonoverlap,False,nonoverlap
wikilarge_17cbe95b12a68104fab3,low,wikilarge_17cbe95b12a68104fab3:2,four,overlap,True,overlap
wikilarge_17d8236f98a16bffac5c,high,wikilarge_17d8236f98a16bffac5c:2,use,overlap,True,overlap
wikilarge_17d8236f98a16bffac5c,high,wikilarge_17d8236f98a16bffac5c:3,unlike,nonoverlap,False,overlap
wikilarge_17d8236f98a16bffac5c,high,wikilarge_17d8236f98a16bffac5c:8,product,nonoverlap,False,nonoverlap
wikilarge_180a278b3e8cfdf1fb5e,high,wikilarge_180a278b3e8cfdf1fb5e:0,found,nonoverlap,False,nonoverlap
wikilarge_180a278b3e8cfdf1fb5e,high,wikilarge_180a278b3e8cfdf1fb5e:4,la,overlap,True,overlap
wikilarge_180a278b3e8cfdf1fb5e,high,wikilarge_180a278b3e8cfdf1fb5e:8,west,nonoverlap,False,nonoverlap
wikilarge_187a89cfbf5fce32a884,medium,wikilarge_187a89cfbf5fce32a884:0,type,nonoverlap,False,nonoverlap
wikilarge_187a89cfbf5fce32a884,medium,wikilarge_187a89cfbf5fce32a884:1,name,overlap,True,overlap
wikilarge_187a89cfbf5fce32a884,medium,wikilarge_187a89cfbf5fce32a884:2,common,nonoverlap,False,nonoverlap
wikilarge_18b4eb2f54dff47f393e,low,wikilarge_18b4eb2f54dff47f393e:0,constantly,nonoverlap,False,nonoverlap
wikilarge_18b4eb2f54dff47f393e,low,wikilarge_18b4eb2f54dff47f393e:1,made,nonoverlap,False,nonoverlap
wikilarge_18b4eb2f54dff47f393e,low,wikilarge_18b4eb2f54dff47f393e:9,sleep,overlap,True,overlap
wikilarge_18e550ae7dfe0f0c6c15,low,wikilarge_18e550ae7dfe0f0c6c15:6,station,nonoverlap,False,nonoverlap
wikilarge_18e550ae7dfe0f0c6c15,low,wikilarge_18e550ae7dfe0f0c6c15:7,belongs,nonoverlap,False,nonoverlap
wikilarge_18e550ae7dfe0f0c6c15,low,wikilarge_18e550ae7dfe0f0c6c15:9,group,overlap,True,overlap
wikilarge_19277260c90585955297,low,wikilarge_19277260c90585955297:4,computers,nonoverlap,False,nonoverlap
wikilarge_19277260c90585955297,low,wikilarge_19277260c90585955297:7,system,nonoverlap,False,overlap
wikilarge_19277260c90585955297,low,wikilarge_19277260c90585955297:8,design,overlap,True,overlap
wikilarge_194da2ce8195c93d43f8,low,wikilarge_194da2ce8195c93d43f8:0,since,nonoverlap,False,nonoverlap
wikilarge_194da2ce8195c93d43f8,low,wikilarge_194da2ce8195c93d43f8:1,waves,overlap,True,overlap
wikilarge_194da2ce8195c93d43f8,low,wikilarge_194da2ce8195c93d43f8:13,needed,nonoverlap,False,nonoverlap
wikilarge_19617646cd30f6c00163,high,wikilarge_19617646cd30f6c00163:2,pokémon,overlap,True,overlap
wikilarge_19617646cd30f6c00163,high,wikilarge_19617646cd30f6c00163:3,come,nonoverlap,False,nonoverlap
wikilarge_19617646cd30f6c00163,high,wikilarge_19617646cd30f6c00163:5,uses,nonoverlap,False,nonoverlap
wikilarge_19ba822c9aabbcdfe918,high,wikilarge_19ba822c9aabbcdfe918:2,association,overlap,True,overlap
wikilarge_19ba822c9aabbcdfe918,high,wikilarge_19ba822c9aabbcdfe918:6,awards,nonoverlap,False,overlap
wikilarge_19ba822c9aabbcdfe918,high,wikilarge_19ba822c9aabbcdfe918:10,best,nonoverlap,False,nonoverlap
wikilarge_19c543e68eac6add8476,low,wikilarge_19c543e68eac6add8476:0,water,nonoverlap,False,overlap
wikilarge_19c543e68eac6add8476,low,wikilarge_19c543e68eac6add8476:3,make,nonoverlap,False,nonoverlap
wikilarge_19c543e68eac6add8476,low,wikilarge_19c543e68eac6add8476:4,steam,overlap,True,overlap
wikilarge_19f110088904de62aebc,low,wikilarge_19f110088904de62aebc:1,word,nonoverlap,False,nonoverlap
wikilarge_19f110088904de62aebc,low,wikilarge_19f110088904de62aebc:2,phrase,overlap,True,overlap
wikilarge_19f110088904de62aebc,low,wikilarge_19f110088904de62aebc:7,point,nonoverlap,False,nonoverlap
wikilarge_1a1f77542bfc86e5a9ea,high,wikilarge_1a1f77542bfc86e5a9ea:3,think,nonoverlap,False,nonoverlap
wikilarge_1a1f77542bfc86e5a9ea,high,wikilarge_1a1f77542bfc86e5a9ea:4,league,overlap,True,overlap
wikilarge_1a1f77542bfc86e5a9ea,high,wikilarge_1a1f77542bfc86e5a9ea:6,different,nonoverlap,False,nonoverlap
wikilarge_1a38764ec52b887bd3ec,high,wikilarge_1a38764ec52b887bd3ec:0,example,overlap,True,overlap
wikilarge_1a38764ec52b887bd3ec,high,wikilarge_1a38764ec52b887bd3ec:1,today,nonoverlap,False,nonoverlap
wikilarge_1a38764ec52b887bd3ec,high,wikilarge_1a38764ec52b887bd3ec:15,land,nonoverlap,False,nonoverlap
wikilarge_1a59275095fe1c37a24c,low,wikilarge_1a59275095fe1c37a24c:0,people,nonoverlap,False,nonoverlap
wikilarge_1a59275095fe1c37a24c,low,wikilarge_1a59275095fe1c37a24c:1,living,nonoverlap,False,nonoverlap
wikilarge_1a59275095fe1c37a24c,low,wikilarge_1a59275095fe1c37a24c:3,lake,overlap,True,overlap
wikilarge_1a5d6a271d1372e98474,medium,wikilarge_1a5d6a271d1372e98474:4,video,nonoverlap,False,nonoverlap
wikilarge_1a5d6a271d1372e98474,medium,wikilarge_1a5d6a271d1372e98474:5,game,nonoverlap,False,nonoverlap
wikilarge_1a5d6a271d1372e98474,medium,wikilarge_1a5d6a271d1372e98474:6,series,overlap,True,overlap
wikilarge_1a7f19e888d7fa305c60,low,wikilarge_1a7f19e888d7fa305c60:0,articles,nonoverlap,False,nonoverlap
wikilarge_1a7f19e888d7fa305c60,low,wikilarge_1a7f19e888d7fa305c60:2,person,overlap,True,overlap
wikilarge_1a7f19e888d7fa305c60,low,wikilarge_1a7f19e888d7fa305c60:3,tell,nonoverlap,False,nonoverlap
wikilarge_1ae6b831a1257f2bbb17,high,wikilarge_1ae6b831a1257f2bbb17:0,along,overlap,True,overlap
wikilarge_1ae6b831a1257f2bbb17,high,wikilarge_1ae6b831a1257f2bbb17:8,writes,nonoverlap,False,nonoverlap
wikilarge_1ae6b831a1257f2bbb17,high,wikilarge_1ae6b831a1257f2bbb17:16,covers,nonoverlap,False,nonoverlap
wikilarge_1af5a81ad62f4b596e8a,medium,wikilarge_1af5a81ad62f4b596e8a:1,dissolved,nonoverlap,False,nonoverlap
wikilarge_1af5a81ad62f4b596e8a,medium,wikilarge_1af5a81ad62f4b596e8a:2,water,overlap,True,overlap
wikilarge_1af5a81ad62f4b596e8a,medium,wikilarge_1af5a81ad62f4b596e8a:3,produce,nonoverlap,False,nonoverlap
wikilarge_1b0e39f3d554dba9aded,high,wikilarge_1b0e39f3d554dba9aded:0,there,nonoverlap,False,nonoverlap
wikilarge_1b0e39f3d554dba9aded,high,wikilarge_1b0e39f3d554dba9aded:8,nor,nonoverlap,False,nonoverlap
wikilarge_1b0e39f3d554dba9aded,high,wikilarge_1b0e39f3d554dba9aded:9,david,overlap,True,overlap
wikilarge_1b1562002db7db79fcc0,medium,wikilarge_1b1562002db7db79fcc0:1,cold,overlap,True,overlap
wikilarge_1b1562002db7db79fcc0,medium,wikilarge_1b1562002db7db79fcc0:9,because,nonoverlap,False,nonoverlap
wikilarge_1b1562002db7db79fcc0,medium,wikilarge_1b1562002db7db79fcc0:10,changes,nonoverlap,False,nonoverlap
wikilarge_1beeaf9ca8de7d9980f0,high,wikilarge_1beeaf9ca8de7d9980f0:0,capital,overlap,True,overlap
wikilarge_1beeaf9ca8de7d9980f0,high,wikilarge_1beeaf9ca8de7d9980f0:3,department,nonoverlap,False,nonoverlap
wikilarge_1beeaf9ca8de7d9980f0,high,wikilarge_1beeaf9ca8de7d9980f0:6,region,nonoverlap,False,nonoverlap
wikilarge_1bf90095a2f32aaa550b,low,wikilarge_1bf90095a2f32aaa550b:1,appeared,nonoverlap,False,nonoverlap
wikilarge_1bf90095a2f32aaa550b,low,wikilarge_1bf90095a2f32aaa550b:2,title,nonoverlap,False,nonoverlap
wikilarge_1bf90095a2f32aaa550b,low,wikilarge_1bf90095a2f32aaa550b:7,published,overlap,True,overlap
wikilarge_1c45e9dd3843d96009a7,medium,wikilarge_1c45e9dd3843d96009a7:2,drug,nonoverlap,False,nonoverlap
wikilarge_1c45e9dd3843d96009a7,medium,wikilarge_1c45e9dd3843d96009a7:7,easier,nonoverlap,False,nonoverlap
wikilarge_1c45e9dd3843d96009a7,medium,wikilarge_1c45e9dd3843d96009a7:8,treat,overlap,True,overlap
wikilarge_1c50d60b35255b838886,high,wikilarge_1c50d60b35255b838886:0,however,nonoverlap,False,nonoverlap
wikilarge_1c50d60b35255b838886,high,wikilarge_1c50d60b35255b838886:2,brief,nonoverlap,False,overlap
wikilarge_1c50d60b35255b838886,high,wikilarge_1c50d60b35255b838886:9,used,overlap,True,overlap
wikilarge_1c60c468a354fc9c1cdd,low,wikilarge_1c60c468a354fc9c1cdd:3,jesus,overlap,True,overlap
wikilarge_1c60c468a354fc9c1cdd,low,wikilarge_1c60c468a354fc9c1cdd:5,saint,nonoverlap,False,nonoverlap
wikilarge_1c60c468a354fc9c1cdd,low,wikilarge_1c60c468a354fc9c1cdd:6,angel,nonoverlap,False,nonoverlap
wikilarge_1cc26f459d2ed0572294,low,wikilarge_1cc26f459d2ed0572294:3,destroyed,overlap,True,overlap
wikilarge_1cc26f459d2ed0572294,low,wikilarge_1cc26f459d2ed0572294:4,what,nonoverlap,False,nonoverlap
wikilarge_1cc26f459d2ed0572294,low,wikilarge_1cc26f459d2ed0572294:7,hit,nonoverlap,False,nonoverlap
wikilarge_1d00e6f4b536410105ba,low,wikilarge_1d00e6f4b536410105ba:2,people,nonoverlap,False,nonoverlap
wikilarge_1d00e6f4b536410105ba,low,wikilarge_1d00e6f4b536410105ba:6,want,nonoverlap,False,nonoverlap
wikilarge_1d00e6f4b536410105ba,low,wikilarge_1d00e6f4b536410105ba:9,experience,overlap,True,overlap
wikilarge_1d1caa5563cb01ae06b5,high,wikilarge_1d1caa5563cb01ae06b5:7,writing,nonoverlap,False,nonoverlap
wikilarge_1d1caa5563cb01ae06b5,high,wikilarge_1d1caa5563cb01ae06b5:19,time,overlap,True,overlap
wikilarge_1d1caa5563cb01ae06b5,high,wikilarge_1d1caa5563cb01ae06b5:20,issue,nonoverlap,False,nonoverlap
wikilarge_1d2f1c24794bab6c8a84,medium,wikilarge_1d2f1c24794bab6c8a84:4,schools,overlap,True,overlap
wikilarge_1d2f1c24794bab6c8a84,medium,wikilarge_1d2f1c24794bab6c8a84:7,learned,nonoverlap,False,nonoverlap
wikilarge_1d2f1c24794bab6c8a84,medium,wikilarge_1d2f1c24794bab6c8a84:9,school,nonoverlap,False,nonoverlap
wikilarge_1d6aeaafd983a8f65dcc,medium,wikilarge_1d6aeaafd983a8f65dcc:0,males,nonoverlap,False,nonoverlap
wikilarge_1d6aeaafd983a8f65dcc,medium,wikilarge_1d6aeaafd983a8f65dcc:1,able,overlap,True,overlap
wikilarge_1d6aeaafd983a8f65dcc,medium,wikilarge_1d6aeaafd983a8f65dcc:5,alone,nonoverlap,False,nonoverlap
wikilarge_1e68ed1261a7e124376d,medium,wikilarge_1e68ed1261a7e124376d:1,one,overlap,True,overlap
wikilarge_1e68ed1261a7e124376d,medium,wikilarge_1e68ed1261a7e124376d:3,cars,nonoverlap,False,nonoverlap
wikilarge_1e68ed1261a7e124376d,medium,wikilarge_1e68ed1261a7e124376d:4,even,nonoverlap,False,nonoverlap
wikilarge_1e8724204d3dcd06bfde,low,wikilarge_1e8724204d3dcd06bfde:2,called,nonoverlap,False,nonoverlap
wikilarge_1e8724204d3dcd06bfde,low,wikilarge_1e8724204d3dcd06bfde:3,toilet,nonoverlap,False,nonoverlap
wikilarge_1e8724204d3dcd06bfde,low,wikilarge_1e8724204d3dcd06bfde:4,water,overlap,True,overlap
wikilarge_1e95880e2f616e369270,high,wikilarge_1e95880e2f616e369270:2,ship,nonoverlap,False,nonoverlap
wikilarge_1e95880e2f616e369270,high,wikilarge_1e95880e2f616e369270:7,thought,nonoverlap,False,nonoverlap
wikilarge_1e95880e2f616e369270,high,wikilarge_1e95880e2f616e369270:13,north,overlap,True,overlap
wikilarge_1f218c887acbc9fa8e8d,low,wikilarge_1f218c887acbc9fa8e8d:2,born,overlap,True,overlap
wikilarge_1f218c887acbc9fa8e8d,low,wikilarge_1f218c887acbc9fa8e8d:5,football,nonoverlap,False,nonoverlap
wikilarge_1f218c887acbc9fa8e8d,low,wikilarge_1f218c887acbc9fa8e8d:6,player,nonoverlap,False,nonoverlap
wikilarge_1f660b8fa73ea6f1e742,low,wikilarge_1f660b8fa73ea6f1e742:1,city,nonoverlap,False,nonoverlap
wikilarge_1f660b8fa73ea6f1e742,low,wikilarge_1f660b8fa73ea6f1e742:2,greece,overlap,True,overlap
wikilarge_1f660b8fa73ea6f1e742,low,wikilarge_1f660b8fa73ea6f1e742:3,region,nonoverlap,False,nonoverlap
wikilarge_1f7a0a2d088e6bec5cde,high,wikilarge_1f7a0a2d088e6bec5cde:0,things,nonoverlap,False,nonoverlap
wikilarge_1f7a0a2d088e6bec5cde,high,wikilarge_1f7a0a2d088e6bec5cde:5,deaths,overlap,True,overlap
wikilarge_1f7a0a2d088e6bec5cde,high,wikilarge_1f7a0a2d088e6bec5cde:18,during,nonoverlap,False,nonoverlap
wikilarge_1f7cd57ea34b1586925b,medium,wikilarge_1f7cd57ea34b1586925b:4,town,nonoverlap,False,nonoverlap
wikilarge_1f7cd57ea34b1586925b,medium,wikilarge_1f7cd57ea34b1586925b:8,bell,overlap,True,overlap
wikilarge_1f7cd57ea34b1586925b,medium,wikilarge_1f7cd57ea34b1586925b:14,built,nonoverlap,False,nonoverlap
wikilarge_1fbee3e06522221ad0d8,medium,wikilarge_1fbee3e06522221ad0d8:3,football,overlap,True,overlap
wikilarge_1fbee3e06522221ad0d8,medium,wikilarge_1fbee3e06522221ad0d8:4,uses,nonoverlap,False,nonoverlap
wikilarge_1fbee3e06522221ad0d8,medium,wikilarge_1fbee3e06522221ad0d8:9,stopped,nonoverlap,False,nonoverlap
wikilarge_1fd3d47910bf834a4c92,medium,wikilarge_1fd3d47910bf834a4c92:0,well,nonoverlap,False,nonoverlap
wikilarge_1fd3d47910bf834a4c92,medium,wikilarge_1fd3d47910bf834a4c92:1,known,nonoverlap,False,nonoverlap
wikilarge_1fd3d47910bf834a4c92,medium,wikilarge_1fd3d47910bf834a4c92:3,leader,overlap,True,overlap
wikilarge_1fda9bdca22fd7563376,low,wikilarge_1fda9bdca22fd7563376:1,contain,nonoverlap,False,nonoverlap
wikilarge_1fda9bdca22fd7563376,low,wikilarge_1fda9bdca22fd7563376:2,reduced,overlap,True,overlap
wikilarge_1fda9bdca22fd7563376,low,wikilarge_1fda9bdca22fd7563376:4,documents,nonoverlap,False,nonoverlap
wikilarge_1fdb4693592aec3af02e,medium,wikilarge_1fdb4693592aec3af02e:4,american,overlap,True,overlap
wikilarge_1fdb4693592aec3af02e,medium,wikilarge_1fdb4693592aec3af02e:10,acting,nonoverlap,False,nonoverlap
wikilarge_1fdb4693592aec3af02e,medium,wikilarge_1fdb4693592aec3af02e:11,strong,nonoverlap,False,nonoverlap
wikilarge_1ffb9d6a0007ec49ed22,high,wikilarge_1ffb9d6a0007ec49ed22:5,turkish,overlap,True,overlap
wikilarge_1ffb9d6a0007ec49ed22,high,wikilarge_1ffb9d6a0007ec49ed22:6,football,nonoverlap,False,nonoverlap
wikilarge_1ffb9d6a0007ec49ed22,high,wikilarge_1ffb9d6a0007ec49ed22:7,player,nonoverlap,False,nonoverlap
wikilarge_200184b7779591442c9a,low,wikilarge_200184b7779591442c9a:3,because,nonoverlap,False,nonoverlap
wikilarge_200184b7779591442c9a,low,wikilarge_200184b7779591442c9a:5,pleasure,overlap,True,overlap
wikilarge_200184b7779591442c9a,low,wikilarge_200184b7779591442c9a:6,only,nonoverlap,False,nonoverlap
wikilarge_201b0de291a910b7928c,medium,wikilarge_201b0de291a910b7928c:8,light,overlap,True,overlap
wikilarge_201b0de291a910b7928c,medium,wikilarge_201b0de291a910b7928c:11,story,nonoverlap,False,nonoverlap
wikilarge_201b0de291a910b7928c,medium,wikilarge_201b0de291a910b7928c:13,pictures,nonoverlap,False,nonoverlap
wikilarge_206052ceb76cc9d62cf1,high,wikilarge_206052ceb76cc9d62cf1:5,club,overlap,True,overlap
wikilarge_206052ceb76cc9d62cf1,high,wikilarge_206052ceb76cc9d62cf1:8,television,nonoverlap,False,nonoverlap
wikilarge_206052ceb76cc9d62cf1,high,wikilarge_206052ceb76cc9d62cf1:9,programs,nonoverlap,False,nonoverlap
wikilarge_20910ad57df568a075d8,low,wikilarge_20910ad57df568a075d8:2,realize,nonoverlap,False,nonoverlap
wikilarge_20910ad57df568a075d8,low,wikilarge_20910ad57df568a075d8:9,successfully,nonoverlap,False,nonoverlap
wikilarge_20910ad57df568a075d8,low,wikilarge_20910ad57df568a075d8:22,christmas,overlap,True,overlap
wikilarge_20941eefffe023caa211,low,wikilarge_20941eefffe023caa211:2,called,nonoverlap,False,nonoverlap
wikilarge_20941eefffe023caa211,low,wikilarge_20941eefffe023caa211:6,st,overlap,True,overlap
wikilarge_20941eefffe023caa211,low,wikilarge_20941eefffe023caa211:14,wore,nonoverlap,False,nonoverlap
wikilarge_2147eea0e83f5916c782,medium,wikilarge_2147eea0e83f5916c782:5,sailing,nonoverlap,False,nonoverlap
wikilarge_2147eea0e83f5916c782,medium,wikilarge_2147eea0e83f5916c782:6,east,nonoverlap,False,nonoverlap
wikilarge_2147eea0e83f5916c782,medium,wikilarge_2147eea0e83f5916c782:7,coast,overlap,True,overlap
wikilarge_2159fd24df28cba23ee3,low,wikilarge_2159fd24df28cba23ee3:6,west,overlap,True,overlap
wikilarge_2159fd24df28cba23ee3,low,wikilarge_2159fd24df28cba23ee3:10,which,nonoverlap,False,nonoverlap
wikilarge_2159fd24df28cba23ee3,low,wikilarge_2159fd24df28cba23ee3:11,now,nonoverlap,False,nonoverlap
wikilarge_2179fcc464b8751d096c,high,wikilarge_2179fcc464b8751d096c:3,went,nonoverlap,False,nonoverlap
wikilarge_2179fcc464b8751d096c,high,wikilarge_2179fcc464b8751d096c:7,fellow,nonoverlap,False,nonoverlap
wikilarge_2179fcc464b8751d096c,high,wikilarge_2179fcc464b8751d096c:10,park,overlap,True,overlap
